Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770767625.037323,-0.2869,0.6977,0
1770767625.053626,-0.2869,0.6977,0
1770767625.069969,-0.2869,0.6977,0
1770767625.086228,-0.2869,0.6977,0
1770767625.102410,-0.2869,0.6977,0
1770767625.118750,-0.2869,0.6977,0
1770767625.135078,-0.2869,0.6977,0
1770767625.151387,-0.2869,0.6977,0
1770767625.167702,-0.2869,0.6977,0
1770767625.183925,-0.2869,0.6977,0
1770767625.200202,-0.2869,0.6977,0
1770767625.216430,-0.2869,0.6977,0
1770767625.232756,-0.2869,0.6977,0
1770767625.249092,-0.2869,0.6977,0
1770767625.265342,-0.2869,0.6977,0
1770767625.281636,-0.2869,0.6977,0
1770767625.297962,-0.2869,0.6977,0
1770767625.314315,-0.2869,0.6977,0
1770767625.330606,-0.2869,0.6977,0
1770767625.346908,-0.2869,0.6977,0
1770767625.363260,-0.2869,0.6977,0
1770767625.379524,-0.2869,0.6977,0
1770767625.395940,-0.2869,0.6977,0
1770767625.412262,-0.2869,0.6977,0
1770767625.428437,-0.2869,0.6977,0
1770767625.444752,-0.2869,0.6977,0
1770767625.460998,-0.2869,0.6977,0
1770767625.477318,-0.2869,0.6977,0
1770767625.493585,-0.2869,0.6977,0
1770767625.509815,-0.2869,0.6977,0
1770767625.526106,-0.2869,0.6977,0
1770767625.542304,-0.2869,0.6977,0
1770767625.558592,-0.2869,0.6977,0
1770767625.574996,-0.2869,0.6977,0
1770767625.591289,-0.2869,0.6977,0
1770767625.607476,-0.2869,0.6977,0
1770767625.623797,-0.2869,0.6977,0
1770767625.640216,-0.2869,0.6977,0
1770767625.656387,-0.2869,0.6977,0
1770767625.672645,-0.2869,0.6977,0
1770767625.688972,-0.2869,0.6977,0
1770767625.705323,-0.2869,0.6977,0
1770767625.721501,-0.2869,0.6977,0
1770767625.737816,-0.2869,0.6977,0
1770767625.754210,-0.2869,0.6977,0
1770767625.770372,-0.2869,0.6977,0
1770767625.786651,-0.2869,0.6977,0
1770767625.802935,-0.2869,0.6977,0
1770767625.819231,-0.2869,0.6977,0
1770767625.835407,-0.2869,0.6977,0
1770767625.851720,-0.2869,0.6977,0
1770767625.868126,-0.2869,0.6977,0
1770767625.884450,-0.2869,0.6977,0
1770767625.900755,-0.2869,0.6977,0
1770767625.917148,-0.2869,0.6977,0
1770767625.933305,-0.2869,0.6977,0
1770767625.949516,-0.2869,0.6977,0
1770767625.965715,-0.2869,0.6977,0
1770767625.982096,-0.2869,0.6977,0
1770767625.998367,-0.2869,0.6977,0
1770767626.014618,-0.2869,0.6977,0
1770767626.030787,-0.2869,0.6977,0
1770767626.047069,-0.2869,0.6977,0
1770767626.063332,-0.2869,0.6977,0
1770767626.079552,-0.2869,0.6977,0
1770767626.095806,-0.2869,0.6977,0
1770767626.112036,-0.2869,0.6977,0
1770767626.128246,-0.2869,0.6977,0
1770767626.144540,-0.2869,0.6977,0
1770767626.160866,-0.2869,0.6977,0
1770767626.177204,-0.2869,0.6977,0
1770767626.193397,-0.2869,0.6977,0
1770767626.209687,-0.2869,0.6977,0
1770767626.225964,-0.2869,0.6977,0
1770767626.242261,-0.2869,0.6977,0
1770767626.258704,-0.2869,0.6977,0
1770767626.275000,-0.2869,0.6977,0
1770767626.291314,-0.2869,0.6977,0
1770767626.307492,-0.2869,0.6977,0
1770767626.323788,-0.2869,0.6977,0
1770767626.340014,-0.2869,0.6977,0
1770767626.356185,-0.2869,0.6977,0
1770767626.372395,-0.2869,0.6977,0
1770767626.388733,-0.2869,0.6977,0
1770767626.404997,-0.2869,0.6977,0
1770767626.421222,-0.2869,0.6977,0
1770767626.437403,-0.2869,0.6977,0
1770767626.453770,-0.2869,0.6977,0
1770767626.470185,-0.2869,0.6977,0
1770767626.486371,-0.2869,0.6977,0
1770767626.502663,-0.2869,0.6977,0
1770767626.519056,-0.2869,0.6977,0
1770767626.535341,-0.2869,0.6977,0
1770767626.551517,-0.2869,0.6977,0
1770767626.567908,-0.2869,0.6977,0
1770767626.584317,-0.2869,0.6977,0
1770767626.600599,-0.2869,0.6977,0
1770767626.616806,-0.2869,0.6977,0
1770767626.632960,-0.2869,0.6977,0
1770767626.649226,-0.2869,0.6977,0
1770767626.665416,-0.2869,0.6977,0
1770767626.681726,-0.2869,0.6977,0
