Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1771013830.762225,-0.2794,0.5095,0
1771013830.768378,-0.2794,0.5095,0
1771013830.774500,-0.2794,0.5095,0
1771013830.780644,-0.2794,0.5095,0
1771013830.786875,-0.2794,0.5095,0
1771013830.793019,-0.2794,0.5095,0
1771013830.799138,-0.2794,0.5095,0
1771013830.805248,-0.2794,0.5095,0
1771013830.811348,-0.2794,0.5095,0
1771013830.817460,-0.2794,0.5095,0
1771013830.823599,-0.2794,0.5095,0
1771013830.829737,-0.2794,0.5095,0
1771013830.835873,-0.2794,0.5095,0
1771013830.842004,-0.2794,0.5095,0
1771013830.848130,-0.2794,0.5095,0
1771013830.854275,-0.2794,0.5095,0
1771013830.860394,-0.2794,0.5095,0
1771013830.866482,-0.2794,0.5095,0
1771013830.872607,-0.2794,0.5095,0
1771013830.878733,-0.2794,0.5095,0
1771013830.884872,-0.2794,0.5095,0
1771013830.891084,-0.2794,0.5095,0
1771013830.897180,-0.2794,0.5095,0
1771013830.903311,-0.2794,0.5095,0
1771013830.909406,-0.2794,0.5095,0
1771013830.915495,-0.2794,0.5095,0
1771013830.921635,-0.2794,0.5095,0
1771013830.927760,-0.2794,0.5095,0
1771013830.933853,-0.2794,0.5095,0
1771013830.939985,-0.2794,0.5095,0
1771013830.946205,-0.2794,0.5095,0
1771013830.952327,-0.2794,0.5095,0
1771013830.958467,-0.2794,0.5095,0
1771013830.964674,-0.2794,0.5095,0
1771013830.970829,-0.2794,0.5095,0
1771013830.976959,-0.2794,0.5095,0
1771013830.983077,-0.2794,0.5095,0
1771013830.989223,-0.2794,0.5095,0
1771013830.995342,-0.2794,0.5095,0
1771013831.001467,-0.2794,0.5095,0
1771013831.007590,-0.2794,0.5095,0
1771013831.013706,-0.2794,0.5095,0
1771013831.019847,-0.2794,0.5095,0
1771013831.025942,-0.2794,0.5095,0
1771013831.032073,-0.2794,0.5095,0
1771013831.038182,-0.2794,0.5095,0
1771013831.044297,-0.2794,0.5095,0
1771013831.050392,-0.2794,0.5095,0
1771013831.056520,-0.2794,0.5095,0
1771013831.062645,-0.2794,0.5095,0
1771013831.068777,-0.2794,0.5095,0
1771013831.074903,-0.2794,0.5095,0
1771013831.081022,-0.2794,0.5095,0
1771013831.087142,-0.2794,0.5095,0
1771013831.093223,-0.2794,0.5095,0
1771013831.099313,-0.2794,0.5095,0
1771013831.105411,-0.2794,0.5095,0
1771013831.111530,-0.2794,0.5095,0
1771013831.117657,-0.2794,0.5095,0
1771013831.123867,-0.2794,0.5095,0
1771013831.130092,-0.2794,0.5095,0
1771013831.136215,-0.2794,0.5095,0
1771013831.142313,-0.2794,0.5095,0
1771013831.148403,-0.2794,0.5095,0
1771013831.154537,-0.2794,0.5095,0
1771013831.160639,-0.2794,0.5095,0
1771013831.166724,-0.2794,0.5095,0
1771013831.172931,-0.2794,0.5095,0
1771013831.179135,-0.2794,0.5095,0
1771013831.185239,-0.2794,0.5095,0
1771013831.191333,-0.2794,0.5095,0
1771013831.197420,-0.2794,0.5095,0
1771013831.203545,-0.2794,0.5095,0
1771013831.209640,-0.2794,0.5095,0
1771013831.215758,-0.2794,0.5095,0
1771013831.221897,-0.2794,0.5095,0
1771013831.228124,-0.2794,0.5095,0
1771013831.234198,-0.2794,0.5095,0
1771013831.240311,-0.2794,0.5095,0
1771013831.246406,-0.2794,0.5095,0
1771013831.252530,-0.2794,0.5095,0
1771013831.258703,-0.2794,0.5095,0
1771013831.264793,-0.2794,0.5095,0
1771013831.270887,-0.2794,0.5095,0
1771013831.277099,-0.2794,0.5095,0
1771013831.283233,-0.2794,0.5095,0
1771013831.289351,-0.2794,0.5095,0
1771013831.295477,-0.2794,0.5095,0
1771013831.301585,-0.2794,0.5095,0
1771013831.307812,-0.2794,0.5095,0
1771013831.314023,-0.2794,0.5095,0
1771013831.320158,-0.2794,0.5095,0
1771013831.326292,-0.2794,0.5095,0
1771013831.332382,-0.2794,0.5095,0
1771013831.338478,-0.2794,0.5095,0
1771013831.344574,-0.2794,0.5095,0
1771013831.350673,-0.2794,0.5095,0
1771013831.356898,-0.2794,0.5095,0
1771013831.363028,-0.2794,0.5095,0
1771013831.369197,-0.2794,0.5095,0
1771013831.375309,-0.2794,0.5095,0
1771013831.381400,-0.2794,0.5095,0
1771013831.387559,-0.2794,0.5095,0
1771013831.393682,-0.2794,0.5095,0
1771013831.399772,-0.2794,0.5095,0
1771013831.405875,-0.2794,0.5095,0
1771013831.411985,-0.2794,0.5095,0
