Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770765905.014209,-0.3018,0.6600,0
1770765905.030428,-0.3018,0.6600,0
1770765905.046734,-0.3018,0.6600,0
1770765905.063067,-0.3018,0.6600,0
1770765905.079332,-0.3018,0.6600,0
1770765905.095628,-0.3018,0.6600,0
1770765905.111890,-0.3018,0.6600,0
1770765905.128118,-0.3018,0.6600,0
1770765905.144416,-0.3018,0.6600,0
1770765905.160639,-0.3018,0.6600,0
1770765905.176973,-0.3018,0.6600,0
1770765905.193247,-0.3018,0.6600,0
1770765905.209562,-0.3018,0.6600,0
1770765905.225894,-0.3018,0.6600,0
1770765905.242229,-0.3018,0.6600,0
1770765905.258397,-0.3018,0.6600,0
1770765905.274813,-0.3018,0.6600,0
1770765905.291103,-0.3018,0.6600,0
1770765905.307319,-0.3018,0.6600,0
1770765905.323555,-0.3018,0.6600,0
1770765905.339857,-0.3018,0.6600,0
1770765905.356159,-0.3018,0.6600,0
1770765905.372380,-0.3018,0.6600,0
1770765905.388558,-0.3018,0.6600,0
1770765905.404838,-0.3018,0.6600,0
1770765905.421159,-0.3018,0.6600,0
1770765905.437403,-0.3018,0.6600,0
1770765905.453735,-0.3018,0.6600,0
1770765905.470036,-0.3018,0.6600,0
1770765905.486231,-0.3018,0.6600,0
1770765905.502464,-0.3018,0.6600,0
1770765905.518703,-0.3018,0.6600,0
1770765905.534934,-0.3018,0.6600,0
1770765905.551200,-0.3018,0.6600,0
1770765905.567387,-0.3018,0.6600,0
1770765905.583697,-0.3018,0.6600,0
1770765905.599925,-0.3018,0.6600,0
1770765905.616271,-0.3018,0.6600,0
1770765905.632570,-0.3018,0.6600,0
1770765905.648821,-0.3018,0.6600,0
1770765905.665072,-0.3018,0.6600,0
1770765905.681292,-0.3018,0.6600,0
1770765905.697467,-0.3018,0.6600,0
1770765905.713765,-0.3018,0.6600,0
1770765905.729964,-0.3018,0.6600,0
1770765905.746289,-0.3018,0.6600,0
1770765905.762469,-0.3018,0.6600,0
1770765905.778784,-0.3018,0.6600,0
1770765905.795112,-0.3018,0.6600,0
1770765905.811337,-0.3018,0.6600,0
1770765905.827752,-0.3018,0.6600,0
1770765905.844017,-0.3018,0.6600,0
1770765905.860308,-0.3018,0.6600,0
1770765905.876516,-0.3018,0.6600,0
1770765905.892828,-0.3018,0.6600,0
