Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770764589.972253,-0.2794,0.6600,0
1770764589.988470,-0.2794,0.6600,0
1770764590.004802,-0.2794,0.6600,0
1770764590.021118,-0.2794,0.6600,0
1770764590.037309,-0.2794,0.6600,0
1770764590.053535,-0.2794,0.6600,0
1770764590.069841,-0.2794,0.6600,0
1770764590.086106,-0.2794,0.6600,0
1770764590.102311,-0.2794,0.6600,0
1770764590.118517,-0.2794,0.6600,0
1770764590.134827,-0.2794,0.6600,0
1770764590.151060,-0.2794,0.6600,0
1770764590.167299,-0.2794,0.6600,0
1770764590.183491,-0.2794,0.6600,0
1770764590.199719,-0.2794,0.6600,0
1770764590.215945,-0.2794,0.6600,0
1770764590.232200,-0.2794,0.6600,0
1770764590.248378,-0.2794,0.6600,0
1770764590.264699,-0.2794,0.6600,0
1770764590.280989,-0.2794,0.6600,0
1770764590.297261,-0.2794,0.6600,0
1770764590.313434,-0.2794,0.6600,0
1770764590.329743,-0.2794,0.6600,0
1770764590.345969,-0.2794,0.6600,0
1770764590.362158,-0.2794,0.6600,0
1770764590.378389,-0.2794,0.6600,0
1770764590.394686,-0.2794,0.6600,0
1770764590.410902,-0.2794,0.6600,0
1770764590.427202,-0.2794,0.6600,0
1770764590.443368,-0.2794,0.6600,0
1770764590.459752,-0.2794,0.6600,0
1770764590.476122,-0.2794,0.6600,0
1770764590.492403,-0.2794,0.6600,0
1770764590.508714,-0.2794,0.6600,0
1770764590.525041,-0.2794,0.6600,0
1770764590.541352,-0.2794,0.6600,0
1770764590.557559,-0.2794,0.6600,0
1770764590.573833,-0.2794,0.6600,0
1770764590.590206,-0.2794,0.6600,0
1770764590.606403,-0.2794,0.6600,0
1770764590.622589,-0.2794,0.6600,0
1770764590.638792,-0.2794,0.6600,0
1770764590.655037,-0.2794,0.6600,0
1770764590.671260,-0.2794,0.6600,0
1770764590.687483,-0.2794,0.6600,0
1770764590.703765,-0.2794,0.6600,0
1770764590.720018,-0.2794,0.6600,0
1770764590.736298,-0.2794,0.6600,0
1770764590.752508,-0.2794,0.6600,0
1770764590.768815,-0.2794,0.6600,0
1770764590.785040,-0.2794,0.6600,0
1770764590.801214,-0.2794,0.6600,0
1770764590.817389,-0.2794,0.6600,0
1770764590.833576,-0.2794,0.6600,0
1770764590.849868,-0.2794,0.6600,0
1770764590.866151,-0.2794,0.6600,0
1770764590.882304,-0.2794,0.6600,0
1770764590.898522,-0.2794,0.6600,0
1770764590.914793,-0.2794,0.6600,0
1770764590.931086,-0.2794,0.6600,0
1770764590.947325,-0.2794,0.6600,0
1770764590.963652,-0.2794,0.6600,0
1770764590.979979,-0.2794,0.6600,0
1770764590.996223,-0.2794,0.6600,0
1770764591.012501,-0.2794,0.6600,0
1770764591.028710,-0.2794,0.6600,0
1770764591.044892,-0.2794,0.6600,0
1770764591.061141,-0.2794,0.6600,0
1770764591.077335,-0.2794,0.6600,0
1770764591.093510,-0.2794,0.6600,0
1770764591.109792,-0.2794,0.6600,0
1770764591.126088,-0.2794,0.6600,0
1770764591.142420,-0.2794,0.6600,0
1770764591.158751,-0.2794,0.6600,0
1770764591.174987,-0.2794,0.6600,0
1770764591.191233,-0.2794,0.6600,0
1770764591.207436,-0.2794,0.6600,0
1770764591.223650,-0.2794,0.6600,0
1770764591.239858,-0.2794,0.6600,0
1770764591.256046,-0.2794,0.6600,0
1770764591.272261,-0.2794,0.6600,0
1770764591.288462,-0.2794,0.6600,0
1770764591.304657,-0.2794,0.6600,0
1770764591.320835,-0.2794,0.6600,0
1770764591.337011,-0.2794,0.6600,0
1770764591.353305,-0.2794,0.6600,0
1770764591.369486,-0.2794,0.6600,0
1770764591.385725,-0.2794,0.6600,0
1770764591.401957,-0.2794,0.6600,0
1770764591.418177,-0.2794,0.6600,0
1770764591.434373,-0.2794,0.6600,0
1770764591.450566,-0.2794,0.6851,0
1770764591.466848,-0.2794,0.6851,0
1770764591.483083,-0.2794,0.6977,0
1770764591.499224,-0.2794,0.7353,0
1770764591.515394,-0.2794,0.7855,0
1770764591.531572,-0.2794,0.8608,0
1770764591.547872,-0.2794,0.8608,0
1770764591.564175,-0.2794,1.0239,0
1770764591.580372,-0.2794,1.1996,0
1770764591.596582,-0.2794,1.3501,0
1770764591.612887,-0.2794,1.4379,0
1770764591.641411,-0.2794,1.5258,1
1770764591.657657,-0.2794,1.4756,1
1770764591.673837,-0.2794,1.3627,1
1770764591.690048,-0.2794,1.2623,1
1770764591.706240,-0.2794,1.2623,1
1770764591.722452,-0.2794,1.1619,1
1770764591.738638,-0.2794,1.0992,1
