Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770768667.480185,-0.2794,0.6098,0
1770768667.496414,-0.2794,0.6098,0
1770768667.512824,-0.2794,0.6098,0
1770768667.529267,-0.2794,0.6098,0
1770768667.545494,-0.2794,0.6098,0
1770768667.561821,-0.2794,0.6098,0
1770768667.578054,-0.2794,0.6098,0
1770768667.594393,-0.2794,0.6098,0
1770768667.610712,-0.2794,0.6098,0
1770768667.626908,-0.2794,0.6098,0
1770768667.643184,-0.2794,0.6098,0
1770768667.659411,-0.2794,0.6098,0
1770768667.675697,-0.2794,0.6098,0
1770768667.691931,-0.2794,0.6098,0
1770768667.708107,-0.2794,0.6098,0
1770768667.724261,-0.2794,0.6098,0
1770768667.740422,-0.2794,0.6098,0
1770768667.756627,-0.2794,0.6098,0
1770768667.772851,-0.2794,0.6098,0
1770768667.789046,-0.2794,0.6098,0
1770768667.805239,-0.2794,0.6098,0
1770768667.821408,-0.2794,0.6098,0
1770768667.837626,-0.2794,0.6098,0
1770768667.853929,-0.2794,0.6098,0
1770768667.870101,-0.2794,0.6098,0
1770768667.886307,-0.2794,0.6098,0
1770768667.902532,-0.2794,0.6098,0
1770768667.918775,-0.2794,0.6098,0
1770768667.935014,-0.2794,0.6098,0
1770768667.951233,-0.2794,0.6098,0
1770768667.967400,-0.2794,0.6098,0
1770768667.983636,-0.2794,0.6098,0
1770768667.999850,-0.2794,0.6098,0
1770768668.016088,-0.2794,0.6098,0
1770768668.032503,-0.2794,0.6098,0
1770768668.048904,-0.2794,0.6098,0
1770768668.065290,-0.2794,0.6098,0
1770768668.081532,-0.2794,0.6098,0
1770768668.097933,-0.2794,0.6098,0
1770768668.114236,-0.2794,0.6098,0
1770768668.130357,-0.2794,0.6098,0
1770768668.146544,-0.2794,0.6098,0
1770768668.162816,-0.2794,0.6098,0
1770768668.179118,-0.2794,0.6098,0
1770768668.195373,-0.2794,0.6098,0
1770768668.211560,-0.2794,0.6098,0
1770768668.227868,-0.2794,0.6098,0
1770768668.244102,-0.2794,0.6098,0
1770768668.260293,-0.2794,0.6098,0
1770768668.276558,-0.2794,0.6098,0
1770768668.292794,-0.2794,0.6098,0
1770768668.308994,-0.2794,0.6098,0
1770768668.325180,-0.2794,0.6098,0
1770768668.341385,-0.2794,0.5973,0
1770768668.357571,-0.2794,0.5973,0
1770768668.373754,-0.2794,0.5973,0
1770768668.390007,-0.2794,0.5973,0
1770768668.406317,-0.2794,0.5973,0
1770768668.422538,-0.2794,0.5973,0
1770768668.438805,-0.2794,0.5973,0
