Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770768532.298220,-0.3018,0.6977,0
1770768532.314407,-0.3018,0.6977,0
1770768532.330642,-0.3018,0.6977,0
1770768532.346868,-0.3018,0.6977,0
1770768532.363096,-0.3018,0.6977,0
1770768532.379333,-0.3018,0.6977,0
1770768532.395531,-0.3018,0.6977,0
1770768532.411755,-0.3018,0.6977,0
1770768532.427948,-0.3018,0.6977,0
1770768532.444164,-0.3018,0.6977,0
1770768532.460374,-0.3018,0.6977,0
1770768532.476578,-0.3018,0.6977,0
1770768532.492904,-0.3018,0.6977,0
1770768532.509258,-0.3018,0.6977,0
1770768532.525555,-0.3018,0.6977,0
1770768532.541878,-0.3018,0.6977,0
1770768532.558122,-0.3018,0.6977,0
1770768532.574347,-0.3018,0.6977,0
1770768532.590580,-0.3018,0.6977,0
1770768532.606800,-0.3018,0.6977,0
1770768532.623150,-0.3018,0.6977,0
1770768532.639385,-0.3018,0.6977,0
1770768532.655633,-0.3018,0.6977,0
1770768532.671873,-0.3018,0.6977,0
1770768532.688115,-0.3018,0.6977,0
1770768532.704291,-0.3018,0.6977,0
1770768532.720458,-0.3018,0.6977,0
1770768532.736637,-0.3018,0.6977,0
1770768532.752956,-0.3018,0.6977,0
1770768532.769214,-0.3018,0.6977,0
1770768532.785388,-0.3018,0.6977,0
1770768532.801593,-0.3018,0.6977,0
1770768532.817740,-0.3018,0.6977,0
1770768532.833994,-0.3018,0.6977,0
1770768532.850242,-0.3018,0.6977,0
1770768532.866428,-0.3018,0.6977,0
1770768532.882617,-0.3018,0.6977,0
1770768532.898818,-0.3018,0.6977,0
1770768532.915031,-0.3018,0.6977,0
1770768532.931196,-0.3018,0.6977,0
1770768532.947415,-0.3018,0.6977,0
1770768532.963594,-0.3018,0.6977,0
1770768532.979798,-0.3018,0.6977,0
1770768532.995981,-0.3018,0.6977,0
1770768533.012214,-0.3018,0.6977,0
1770768533.028565,-0.3018,0.6977,0
1770768533.044745,-0.3018,0.6977,0
1770768533.060934,-0.3018,0.6977,0
1770768533.077228,-0.3018,0.6977,0
1770768533.093427,-0.3018,0.6977,0
1770768533.109666,-0.3018,0.6977,0
1770768533.125969,-0.3018,0.6977,0
1770768533.142264,-0.3018,0.6977,0
1770768533.158542,-0.3018,0.6977,0
1770768533.174838,-0.3018,0.6977,0
1770768533.191140,-0.3018,0.6977,0
1770768533.207318,-0.3018,0.6977,0
1770768533.223502,-0.3018,0.6977,0
1770768533.239748,-0.3018,0.6977,0
1770768533.255937,-0.3018,0.6977,0
1770768533.272223,-0.3018,0.6977,0
1770768533.288443,-0.3018,0.6977,0
1770768533.304640,-0.3018,0.6977,0
1770768533.320875,-0.3018,0.6977,0
1770768533.337164,-0.3018,0.6977,0
1770768533.353447,-0.3018,0.6977,0
1770768533.369652,-0.3018,0.6977,0
1770768533.385847,-0.3018,0.6977,0
1770768533.402040,-0.3018,0.6977,0
1770768533.418282,-0.3018,0.6977,0
1770768533.434461,-0.3018,0.6977,0
1770768533.450641,-0.3018,0.6977,0
1770768533.466857,-0.3018,0.6977,0
1770768533.483072,-0.3018,0.6977,0
1770768533.499291,-0.3018,0.6977,0
1770768533.515502,-0.3018,0.6977,0
1770768533.531714,-0.3018,0.6977,0
1770768533.547934,-0.3018,0.6977,0
1770768533.564160,-0.3018,0.6977,0
1770768533.580347,-0.3018,0.6977,0
1770768533.596556,-0.3018,0.6977,0
1770768533.612784,-0.3018,0.6977,0
1770768533.629274,-0.3018,0.7353,0
1770768533.645551,-0.3018,0.7353,0
1770768533.661818,-0.3018,0.7604,0
1770768533.678053,-0.3018,0.8984,0
1770768533.694301,-0.3018,1.1619,0
1770768533.710539,-0.3018,1.6136,0
1770768533.738952,-0.3018,2.0151,1
1770768533.755241,-0.3018,2.6926,1
1770768533.771446,-0.3018,3.3200,1
1770768533.787624,-0.3018,3.8344,1
1770768533.803839,-0.3018,3.8344,1
1770768533.820131,-0.3018,4.2987,1
1770768533.836310,-0.3018,4.6500,1
1770768533.852597,-0.3018,4.7127,1
1770768533.868884,-0.3018,4.4869,1
1770768533.885292,-0.3018,4.4869,1
1770768533.901551,-0.3018,4.0477,1
1770768533.917964,-0.3093,3.6086,1
1770768533.934236,-0.3093,3.2071,1
1770768533.950438,-0.3093,2.8683,1
1770768533.966715,-0.3093,2.8683,1
1770768533.983063,-0.3093,2.5797,1
1770768533.999402,-0.3093,2.3162,1
1770768534.015698,-0.3168,2.0778,1
1770768534.031993,-0.3168,1.8896,1
1770768534.048305,-0.3168,1.7014,1
1770768534.064595,-0.3168,1.7014,1
1770768534.080801,-0.3168,1.5634,1
1770768534.097124,-0.3168,1.4379,1
1770768534.113389,-0.3168,1.3250,1
1770768534.129576,-0.3168,1.2246,1
1770768534.145770,-0.3168,1.2246,1
1770768534.161972,-0.3243,1.1368,1
1770768534.178241,-0.3243,1.0615,1
1770768534.194435,-0.3243,0.9863,1
1770768534.210639,-0.3243,0.9361,1
1770768534.226854,-0.3243,0.9361,1
1770768534.243037,-0.3243,0.8859,1
1770768534.259311,-0.3168,0.8482,1
1770768534.275529,-0.3018,0.8106,1
1770768534.291828,-0.2869,0.7730,1
1770768534.308102,-0.2719,0.7353,1
1770768534.324309,-0.2719,0.7353,1
1770768534.340621,-0.2570,0.6977,1
1770768534.356936,-0.2420,0.6851,1
1770768534.373221,-0.2270,0.6600,1
1770768534.389408,-0.2196,0.6475,1
1770768534.405660,-0.2196,0.6475,1
1770768534.421850,-0.2121,0.6349,1
1770768534.438176,-0.2046,0.6098,1
1770768534.454308,-0.1971,0.5973,1
1770768534.470481,-0.1897,0.5973,1
1770768534.486792,-0.1897,0.5973,1
1770768534.503198,-0.1822,0.5973,1
1770768534.519391,-0.1747,0.5973,1
1770768534.535703,-0.1747,0.5722,1
1770768534.552018,-0.1597,0.5597,1
1770768534.568307,-0.1523,0.5597,1
1770768534.584517,-0.1523,0.5597,1
1770768534.600844,-0.1448,0.5597,1
1770768534.617090,-0.1373,0.5597,1
1770768534.633356,-0.1298,0.5597,1
1770768534.649558,-0.1298,0.5597,1
1770768534.665792,-0.1298,0.5597,1
1770768534.682029,-0.1224,0.5597,1
1770768534.698282,-0.1149,0.5597,1
1770768534.714463,-0.0999,0.5597,1
1770768534.730645,-0.0924,0.5597,1
1770768534.746851,-0.0924,0.5597,1
1770768534.763067,-0.0850,0.5597,1
1770768534.779282,-0.0850,0.5597,1
1770768534.795496,-0.0775,0.5597,1
1770768534.811726,-0.0700,0.5597,1
1770768534.827955,-0.0625,0.5597,1
1770768534.844162,-0.0625,0.5597,1
1770768534.860332,-0.0551,0.5597,1
1770768534.876555,-0.0401,0.5597,1
1770768534.892852,-0.0401,0.5597,1
1770768534.909178,-0.0326,0.5597,1
1770768534.925378,-0.0326,0.5597,1
1770768534.941687,-0.0251,0.5597,1
1770768534.957970,-0.0177,0.5597,1
1770768534.974325,-0.0177,0.5597,1
1770768534.990647,-0.0102,0.5597,1
1770768535.006975,-0.0027,0.5597,1
1770768535.023297,-0.0027,0.5597,1
1770768535.039522,-0.0027,0.5597,1
1770768535.055698,-0.0027,0.5597,1
1770768535.071984,-0.0027,0.5597,1
1770768535.088193,-0.0027,0.5597,1
1770768535.104407,-0.0027,0.5597,1
1770768535.120729,0.0048,0.5597,1
1770768535.136936,0.0122,0.5597,1
1770768535.153234,0.0122,0.5597,1
1770768535.169454,0.0122,0.5597,1
1770768535.185691,0.0122,0.5597,1
1770768535.201931,0.0272,0.5597,1
1770768535.218165,0.0347,0.5597,1
1770768535.234349,0.0347,0.5597,1
1770768535.250582,0.0422,0.5597,1
1770768535.266818,0.0347,0.5597,1
1770768535.283028,0.0347,0.5597,1
1770768535.299237,0.0347,0.5597,1
1770768535.315415,0.0422,0.5597,1
1770768535.331620,0.0422,0.5597,1
1770768535.347859,0.0422,0.5597,1
1770768535.364073,0.0422,0.5597,1
1770768535.380286,0.0496,0.5597,1
1770768535.396533,0.0422,0.5597,1
1770768535.412767,0.0422,0.5597,1
1770768535.429160,0.0496,0.5597,1
1770768535.445353,0.0496,0.5597,1
1770768535.461572,0.0571,0.5597,1
1770768535.477838,0.0646,0.5597,1
1770768535.494125,0.0721,0.5597,1
1770768535.510383,0.0870,0.5597,1
1770768535.526772,0.0721,0.5597,1
1770768535.543164,0.0721,0.5597,1
1770768535.559407,0.0721,0.5597,1
1770768535.575677,0.0721,0.5597,1
1770768535.591880,0.0721,0.5597,1
1770768535.608212,0.0870,0.5597,1
1770768535.624379,0.0870,0.5597,1
1770768535.640688,0.0870,0.5597,1
1770768535.656886,0.0721,0.5597,1
1770768535.673118,0.0721,0.5597,1
1770768535.689293,0.0870,0.5597,1
1770768535.705506,0.0870,0.5597,1
1770768535.721745,0.0945,0.5597,1
1770768535.737928,0.1020,0.5597,1
1770768535.754164,0.1095,0.5597,1
