Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000188,0.000000,1772588118.641297,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
2,0.012625,0.012382,1772588118.653735,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
3,0.037281,0.037038,1772588118.678391,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
4,0.049779,0.049536,1772588118.690888,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
5,0.061994,0.061751,1772588118.703104,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
6,0.074460,0.074217,1772588118.715569,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
7,0.086849,0.086606,1772588118.727959,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
8,0.099099,0.098856,1772588118.740208,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
9,0.111610,0.111367,1772588118.752720,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
10,0.124093,0.123850,1772588118.765202,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
11,0.136658,0.136415,1772588118.777768,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
12,0.149160,0.148917,1772588118.790270,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
13,0.161714,0.161471,1772588118.802823,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
14,0.174070,0.173827,1772588118.815180,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
15,0.186582,0.186339,1772588118.827692,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
16,0.199064,0.198821,1772588118.840174,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
17,0.211648,0.211406,1772588118.852758,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
18,0.224113,0.223870,1772588118.865223,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
19,0.236623,0.236380,1772588118.877732,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
20,0.249158,0.248915,1772588118.890268,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
21,0.261734,0.261491,1772588118.902844,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
22,0.274155,0.273912,1772588118.915265,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
23,0.286772,0.286529,1772588118.927881,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
24,0.299123,0.298880,1772588118.940233,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
25,0.311750,0.311507,1772588118.952859,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
26,0.324186,0.323944,1772588118.965296,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
27,0.336769,0.336526,1772588118.977879,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
28,0.349086,0.348843,1772588118.990196,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
29,0.361575,0.361332,1772588119.002685,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
30,0.374062,0.373819,1772588119.015172,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
31,0.386716,0.386473,1772588119.027825,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
32,0.399116,0.398873,1772588119.040226,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
33,0.411687,0.411444,1772588119.052796,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
34,0.424268,0.424025,1772588119.065377,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
35,0.436901,0.436658,1772588119.078011,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
36,0.449302,0.449059,1772588119.090414,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
37,0.461908,0.461665,1772588119.103018,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
38,0.474207,0.473964,1772588119.115316,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
39,0.486689,0.486446,1772588119.127798,1,speed_01,speed,1000,open,998,-2,-2.0000,100,60
40,0.499051,0.498808,1772588119.140160,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
41,0.511338,0.511095,1772588119.152447,1,speed_01,speed,1000,open,997,-2,-2.0000,100,60
