Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000152,0.000000,1772585507.833284,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
2,0.012375,0.012076,1772585507.845507,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
3,0.036933,0.036634,1772585507.870065,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
4,0.049278,0.048979,1772585507.882410,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
5,0.061488,0.061189,1772585507.894620,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
6,0.073808,0.073509,1772585507.906940,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
7,0.086177,0.085879,1772585507.919309,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
8,0.098395,0.098096,1772585507.931526,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
9,0.110743,0.110444,1772585507.943875,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
10,0.123211,0.122913,1772585507.956343,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
11,0.135478,0.135179,1772585507.968609,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
12,0.147852,0.147554,1772585507.980984,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
13,0.160268,0.159969,1772585507.993400,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
14,0.172528,0.172229,1772585508.005660,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
15,0.184845,0.184546,1772585508.017977,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
16,0.197288,0.196989,1772585508.030419,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
17,0.209502,0.209204,1772585508.042634,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
18,0.221821,0.221522,1772585508.054953,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
19,0.234231,0.233932,1772585508.067363,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
20,0.246442,0.246143,1772585508.079573,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
21,0.258714,0.258416,1772585508.091846,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
22,0.271137,0.270839,1772585508.104269,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
23,0.283443,0.283145,1772585508.116575,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
24,0.295815,0.295517,1772585508.128947,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
25,0.308233,0.307935,1772585508.141365,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
26,0.320437,0.320139,1772585508.153569,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
27,0.332658,0.332359,1772585508.165789,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
28,0.345074,0.344775,1772585508.178206,1,speed_01,speed,1000,open,998,-2,-2.0000,250,150
29,0.357366,0.357067,1772585508.190498,1,speed_01,speed,1000,open,998,-2,-2.0000,250,150
30,0.369546,0.369248,1772585508.202678,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
31,0.381934,0.381635,1772585508.215065,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
32,0.394289,0.393991,1772585508.227421,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
33,0.406477,0.406178,1772585508.239609,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
34,0.418856,0.418557,1772585508.251988,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
35,0.431269,0.430970,1772585508.264401,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
36,0.443586,0.443288,1772585508.276718,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
37,0.455975,0.455677,1772585508.289107,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
38,0.468327,0.468028,1772585508.301458,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
39,0.480571,0.480273,1772585508.313703,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
40,0.492901,0.492602,1772585508.326032,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
41,0.505308,0.505009,1772585508.338440,1,speed_01,speed,1000,open,999,-2,-2.0000,250,150
42,1.732394,1.732095,1772585509.565526,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
43,1.744866,1.744568,1772585509.577998,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
44,1.757385,1.757086,1772585509.590517,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
45,1.769805,1.769506,1772585509.602937,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
46,1.782379,1.782081,1772585509.615511,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
47,1.794730,1.794431,1772585509.627861,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
48,1.807369,1.807071,1772585509.640501,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
49,1.819838,1.819539,1772585509.652969,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
50,1.832342,1.832044,1772585509.665474,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
51,1.844642,1.844344,1772585509.677774,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
52,1.857150,1.856852,1772585509.690282,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
53,1.881638,1.881340,1772585509.714770,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
54,1.906369,1.906070,1772585509.739501,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
55,1.931318,1.931019,1772585509.764450,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
56,1.956200,1.955901,1772585509.789331,1,speed_01,speed,100,contact,999,-2,-2.0000,250,150
57,1.981249,1.980951,1772585509.814381,1,speed_01,speed,100,contact,985,1,1.0000,250,150
58,2.006029,2.005731,1772585509.839161,1,speed_01,speed,100,contact,979,1,1.0000,250,150
59,2.018357,2.018059,1772585509.851489,1,speed_01,speed,100,contact,973,2,2.0000,250,150
60,2.030540,2.030241,1772585509.863672,1,speed_01,speed,100,contact,973,2,2.0000,250,150
61,2.042866,2.042567,1772585509.875998,1,speed_01,speed,100,contact,968,5,5.0000,250,150
62,2.055286,2.054988,1772585509.888418,1,speed_01,speed,100,contact,968,5,5.0000,250,150
63,2.067502,2.067203,1772585509.900634,1,speed_01,speed,100,contact,961,5,5.0000,250,150
64,2.079916,2.079617,1772585509.913048,1,speed_01,speed,100,contact,955,6,6.0000,250,150
65,2.092274,2.091975,1772585509.925406,1,speed_01,speed,100,contact,955,6,6.0000,250,150
66,2.104520,2.104222,1772585509.937652,1,speed_01,speed,100,contact,951,6,6.0000,250,150
67,2.116894,2.116595,1772585509.950026,1,speed_01,speed,100,contact,951,8,8.0000,250,150
68,2.129268,2.128969,1772585509.962399,1,speed_01,speed,100,contact,944,8,8.0000,250,150
69,2.141472,2.141174,1772585509.974604,1,speed_01,speed,100,contact,938,8,8.0000,250,150
70,2.153835,2.153536,1772585509.986967,1,speed_01,speed,100,contact,938,9,9.0000,250,150
71,2.166065,2.165766,1772585509.999197,1,speed_01,speed,100,contact,932,9,9.0000,250,150
72,2.178324,2.178026,1772585510.011456,1,speed_01,speed,100,contact,928,9,9.0000,250,150
73,2.190671,2.190373,1772585510.023803,1,speed_01,speed,100,contact,928,9,9.0000,250,150
74,2.203112,2.202813,1772585510.036243,1,speed_01,speed,100,contact,922,10,10.0000,250,150
75,2.215452,2.215153,1772585510.048584,1,speed_01,speed,100,contact,922,10,10.0000,250,150
76,2.227888,2.227589,1772585510.061020,1,speed_01,speed,100,contact,917,10,10.0000,250,150
77,2.240368,2.240070,1772585510.073500,1,speed_01,speed,100,contact,911,12,12.0000,250,150
78,2.252704,2.252406,1772585510.085836,1,speed_01,speed,100,contact,911,12,12.0000,250,150
79,2.265236,2.264938,1772585510.098368,1,speed_01,speed,100,contact,905,12,12.0000,250,150
80,2.277561,2.277262,1772585510.110693,1,speed_01,speed,100,contact,899,13,13.0000,250,150
