Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000170,0.000000,1772583520.237961,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
2,0.012556,0.012337,1772583520.250347,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
3,0.036985,0.036766,1772583520.274776,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
4,0.049228,0.049009,1772583520.287018,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
5,0.061538,0.061319,1772583520.299329,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
6,0.073701,0.073482,1772583520.311491,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
7,0.085907,0.085688,1772583520.323698,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
8,0.098167,0.097948,1772583520.335958,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
9,0.110431,0.110212,1772583520.348222,1,speed_01,speed,1000,open,998,-2,-2.0000,500,300
10,0.122614,0.122395,1772583520.360405,1,speed_01,speed,1000,open,998,-2,-2.0000,500,300
11,0.134754,0.134535,1772583520.372545,1,speed_01,speed,1000,open,998,-2,-2.0000,500,300
12,0.147046,0.146827,1772583520.384837,1,speed_01,speed,1000,open,998,-2,-2.0000,500,300
13,0.159454,0.159235,1772583520.397245,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
14,0.171723,0.171504,1772583520.409513,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
15,0.184073,0.183854,1772583520.421864,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
16,0.196541,0.196322,1772583520.434331,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
17,0.208802,0.208583,1772583520.446593,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
18,0.221160,0.220941,1772583520.458951,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
19,0.233594,0.233375,1772583520.471385,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
20,0.245798,0.245579,1772583520.483589,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
21,0.258229,0.258010,1772583520.496020,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
22,0.270604,0.270385,1772583520.508395,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
23,0.282745,0.282526,1772583520.520536,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
24,0.294875,0.294656,1772583520.532665,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
25,0.307047,0.306828,1772583520.544838,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
26,0.319278,0.319059,1772583520.557069,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
27,0.331531,0.331312,1772583520.569322,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
28,0.343672,0.343453,1772583520.581463,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
29,0.355939,0.355720,1772583520.593731,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
30,0.368585,0.368366,1772583520.606375,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
31,0.380947,0.380728,1772583520.618738,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
32,0.393578,0.393359,1772583520.631369,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
33,0.406012,0.405793,1772583520.643803,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
34,0.418677,0.418458,1772583520.656468,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
35,0.431116,0.430896,1772583520.668906,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
36,0.443813,0.443594,1772583520.681604,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
37,0.456374,0.456155,1772583520.694165,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
38,0.468867,0.468648,1772583520.706658,1,speed_01,speed,1000,open,998,-2,-2.0000,500,300
39,0.481463,0.481244,1772583520.719254,1,speed_01,speed,1000,open,999,-2,-2.0000,500,300
