Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000148,0.000000,1772584886.390707,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
2,0.012833,0.012628,1772584886.403392,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
3,0.037636,0.037431,1772584886.428194,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
4,0.049959,0.049755,1772584886.440518,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
5,0.062273,0.062068,1772584886.452831,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
6,0.074719,0.074515,1772584886.465278,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
7,0.087070,0.086865,1772584886.477628,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
8,0.099636,0.099432,1772584886.490195,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
9,0.112143,0.111938,1772584886.502701,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
10,0.124817,0.124612,1772584886.515376,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
11,0.137381,0.137177,1772584886.527940,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
12,0.150029,0.149824,1772584886.540587,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
13,0.162488,0.162283,1772584886.553047,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
14,0.174966,0.174761,1772584886.565525,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
15,0.187261,0.187056,1772584886.577820,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
16,0.199855,0.199650,1772584886.590413,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
17,0.212161,0.211956,1772584886.602720,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
18,0.224687,0.224482,1772584886.615246,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
19,0.237066,0.236862,1772584886.627625,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
20,0.249414,0.249210,1772584886.639973,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
21,0.261960,0.261755,1772584886.652519,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
22,0.274408,0.274203,1772584886.664967,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
23,0.286938,0.286734,1772584886.677497,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
24,0.299358,0.299153,1772584886.689916,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
25,0.311992,0.311787,1772584886.702550,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
26,0.324547,0.324343,1772584886.715106,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
27,0.337157,0.336952,1772584886.727716,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
28,0.349773,0.349569,1772584886.740332,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
29,0.362146,0.361941,1772584886.752705,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
30,0.374708,0.374503,1772584886.765266,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
31,0.387236,0.387031,1772584886.777794,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
32,0.399946,0.399741,1772584886.790504,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
33,0.412382,0.412177,1772584886.802940,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
34,0.425028,0.424823,1772584886.815587,1,speed_01,speed,1000,open,999,-4,-4.0000,100,60
