Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000200,0.000000,1772587765.820217,1,speed_01,speed,1000,open,957,-1,-1.0000,250,150
2,0.012795,0.012542,1772587765.832813,1,speed_01,speed,1000,open,957,-1,-1.0000,250,150
3,0.037601,0.037347,1772587765.857619,1,speed_01,speed,1000,open,957,-1,-1.0000,250,150
4,0.050085,0.049831,1772587765.870103,1,speed_01,speed,1000,open,957,-1,-1.0000,250,150
5,0.062424,0.062171,1772587765.882442,1,speed_01,speed,1000,open,956,-1,-1.0000,250,150
6,0.075005,0.074751,1772587765.895023,1,speed_01,speed,1000,open,999,1,1.0000,250,150
7,0.087481,0.087227,1772587765.907499,1,speed_01,speed,1000,open,999,1,1.0000,250,150
8,0.099981,0.099727,1772587765.919999,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
9,0.112409,0.112156,1772587765.932427,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
10,0.124990,0.124737,1772587765.945008,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
11,0.137359,0.137105,1772587765.957377,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
12,0.149971,0.149717,1772587765.969989,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
13,0.162378,0.162124,1772587765.982396,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
14,0.175030,0.174776,1772587765.995047,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
15,0.187576,0.187323,1772587766.007594,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
16,0.200040,0.199786,1772587766.020058,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
17,0.212394,0.212140,1772587766.032411,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
18,0.225001,0.224747,1772587766.045019,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
19,0.237329,0.237075,1772587766.057346,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
20,0.249818,0.249565,1772587766.069836,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
21,0.262183,0.261929,1772587766.082201,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
22,0.274679,0.274426,1772587766.094697,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
23,0.287098,0.286845,1772587766.107116,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
24,0.299443,0.299189,1772587766.119460,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
25,0.312000,0.311746,1772587766.132018,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
26,0.324318,0.324064,1772587766.144335,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
27,0.336884,0.336630,1772587766.156902,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
28,0.349202,0.348949,1772587766.169220,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
29,0.361698,0.361444,1772587766.181715,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
30,0.374124,0.373871,1772587766.194142,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
31,0.386462,0.386208,1772587766.206480,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
32,0.399021,0.398767,1772587766.219039,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
33,0.411349,0.411095,1772587766.231367,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
34,0.423873,0.423620,1772587766.243891,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
35,0.436183,0.435930,1772587766.256201,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
36,0.448651,0.448398,1772587766.268669,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
37,0.461071,0.460817,1772587766.281089,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
38,0.473414,0.473160,1772587766.293431,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
39,0.486000,0.485746,1772587766.306018,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
40,0.498317,0.498063,1772587766.318335,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
41,0.510785,0.510531,1772587766.330802,1,speed_01,speed,1000,open,1000,1,1.0000,250,150
42,1.726086,1.725832,1772587767.546103,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
43,1.738458,1.738204,1772587767.558475,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
44,1.776122,1.775868,1772587767.596139,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
45,1.788506,1.788252,1772587767.608523,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
46,1.801120,1.800866,1772587767.621137,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
47,1.813600,1.813346,1772587767.633617,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
48,1.826185,1.825932,1772587767.646203,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
49,1.838826,1.838572,1772587767.658843,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
50,1.851190,1.850936,1772587767.671208,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
51,1.863896,1.863642,1772587767.683914,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
52,1.876083,1.875830,1772587767.696101,1,speed_01,speed,50,contact,1000,1,1.0000,250,150
53,1.888307,1.888054,1772587767.708325,1,speed_01,speed,50,contact,1000,2,2.0000,250,150
54,1.900725,1.900471,1772587767.720742,1,speed_01,speed,50,contact,999,2,2.0000,250,150
55,1.913016,1.912762,1772587767.733033,1,speed_01,speed,50,contact,991,4,4.0000,250,150
56,1.925361,1.925107,1772587767.745378,1,speed_01,speed,50,contact,991,4,4.0000,250,150
57,1.937960,1.937706,1772587767.757977,1,speed_01,speed,50,contact,991,5,5.0000,250,150
58,1.950232,1.949979,1772587767.770250,1,speed_01,speed,50,contact,991,6,6.0000,250,150
59,1.962788,1.962535,1772587767.782806,1,speed_01,speed,50,contact,985,8,8.0000,250,150
60,1.987845,1.987591,1772587767.807863,1,speed_01,speed,50,contact,982,9,9.0000,250,150
61,2.012747,2.012494,1772587767.832765,1,speed_01,speed,50,contact,977,10,10.0000,250,150
62,2.037759,2.037505,1772587767.857776,1,speed_01,speed,50,contact,976,10,10.0000,250,150
63,2.050209,2.049956,1772587767.870227,1,speed_01,speed,50,contact,976,12,12.0000,250,150
64,2.062746,2.062492,1772587767.882764,1,speed_01,speed,50,contact,969,13,13.0000,250,150
65,2.087697,2.087443,1772587767.907715,1,speed_01,speed,50,contact,968,14,14.0000,250,150
66,2.112524,2.112270,1772587767.932541,1,speed_01,speed,50,contact,962,14,14.0000,250,150
67,2.124968,2.124714,1772587767.944986,1,speed_01,speed,50,contact,962,14,14.0000,250,150
68,2.137328,2.137074,1772587767.957345,1,speed_01,speed,50,contact,960,14,14.0000,250,150
69,2.149985,2.149731,1772587767.970002,1,speed_01,speed,50,contact,957,16,16.0000,250,150
70,2.174888,2.174634,1772587767.994906,1,speed_01,speed,50,contact,955,16,16.0000,250,150
71,2.187330,2.187076,1772587768.007347,1,speed_01,speed,50,contact,955,17,17.0000,250,150
72,2.199956,2.199702,1772587768.019973,1,speed_01,speed,50,contact,953,17,17.0000,250,150
73,2.212309,2.212055,1772587768.032327,1,speed_01,speed,50,contact,949,16,16.0000,250,150
74,2.224900,2.224647,1772587768.044918,1,speed_01,speed,50,contact,949,16,16.0000,250,150
75,2.237270,2.237017,1772587768.057289,1,speed_01,speed,50,contact,945,16,16.0000,250,150
76,2.249870,2.249616,1772587768.069888,1,speed_01,speed,50,contact,945,17,17.0000,250,150
77,2.262251,2.261997,1772587768.082268,1,speed_01,speed,50,contact,944,17,17.0000,250,150
