Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000189,0.000000,1772582675.372927,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
2,0.012609,0.012386,1772582675.385348,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
3,0.024824,0.024601,1772582675.397562,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
4,0.037159,0.036936,1772582675.409898,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
5,0.049630,0.049407,1772582675.422369,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
6,0.061888,0.061665,1772582675.434627,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
7,0.074356,0.074133,1772582675.447094,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
8,0.086714,0.086490,1772582675.459452,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
9,0.099081,0.098858,1772582675.471820,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
10,0.111792,0.111569,1772582675.484531,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
11,0.124190,0.123967,1772582675.496929,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
12,0.149229,0.149006,1772582675.521968,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
13,0.161844,0.161620,1772582675.534582,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
14,0.174371,0.174148,1772582675.547109,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
15,0.186938,0.186715,1772582675.559677,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
16,0.199512,0.199289,1772582675.572250,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
17,0.211937,0.211714,1772582675.584676,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
18,0.224562,0.224339,1772582675.597301,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
19,0.236927,0.236703,1772582675.609665,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
20,0.249607,0.249384,1772582675.622346,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
21,0.261992,0.261769,1772582675.634731,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
22,0.274681,0.274458,1772582675.647420,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
23,0.287103,0.286880,1772582675.659842,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
24,0.299741,0.299518,1772582675.672479,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
25,0.312218,0.311995,1772582675.684956,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
26,0.324813,0.324590,1772582675.697552,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
27,0.337348,0.337125,1772582675.710086,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
28,0.349866,0.349642,1772582675.722604,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
29,0.362414,0.362191,1772582675.735153,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
30,0.374867,0.374644,1772582675.747606,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
31,0.387107,0.386884,1772582675.759845,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
32,0.399540,0.399317,1772582675.772279,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
33,0.411769,0.411546,1772582675.784508,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
34,0.423998,0.423774,1772582675.796736,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
35,0.436353,0.436130,1772582675.809092,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
36,0.448701,0.448478,1772582675.821440,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
37,0.460919,0.460696,1772582675.833657,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
38,0.473369,0.473146,1772582675.846108,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
39,0.485664,0.485441,1772582675.858402,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
40,0.497800,0.497577,1772582675.870538,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
41,0.509957,0.509733,1772582675.882695,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
42,0.522149,0.521926,1772582675.894888,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
43,0.534342,0.534119,1772582675.907080,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
44,0.546599,0.546376,1772582675.919338,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
45,0.558735,0.558512,1772582675.931474,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
46,0.570910,0.570687,1772582675.943649,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
47,0.583144,0.582921,1772582675.955883,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
48,0.595407,0.595183,1772582675.968145,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
49,0.607633,0.607410,1772582675.980371,1,speed_01,speed,1000,open,998,-2,-2.0000,1000,600
50,0.619768,0.619545,1772582675.992507,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
51,2.277890,2.277667,1772582677.650629,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
52,2.290184,2.289961,1772582677.662923,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
53,2.302740,2.302517,1772582677.675479,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
54,2.315116,2.314893,1772582677.687855,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
55,2.327798,2.327575,1772582677.700536,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
56,2.340214,2.339991,1772582677.712953,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
57,2.352823,2.352600,1772582677.725562,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
58,2.365276,2.365052,1772582677.738014,1,speed_01,speed,1000,contact,998,-2,-2.0000,1000,600
59,2.377800,2.377577,1772582677.750539,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
60,2.390219,2.389996,1772582677.762958,1,speed_01,speed,1000,contact,999,-2,-2.0000,1000,600
61,2.402748,2.402525,1772582677.775487,1,speed_01,speed,1000,contact,998,-2,-2.0000,1000,600
62,2.415196,2.414973,1772582677.787935,1,speed_01,speed,1000,contact,998,-2,-2.0000,1000,600
63,2.427688,2.427465,1772582677.800427,1,speed_01,speed,1000,contact,998,-2,-2.0000,1000,600
64,2.439968,2.439745,1772582677.812706,1,speed_01,speed,1000,contact,998,-2,-2.0000,1000,600
65,2.452383,2.452160,1772582677.825122,1,speed_01,speed,1000,contact,998,-2,-2.0000,1000,600
