Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000179,0.000000,1772585716.936646,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
2,0.012598,0.012369,1772585716.949064,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
3,0.037104,0.036876,1772585716.973570,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
4,0.049322,0.049094,1772585716.985788,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
5,0.061586,0.061357,1772585716.998052,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
6,0.073825,0.073597,1772585717.010291,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
7,0.085976,0.085748,1772585717.022442,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
8,0.098112,0.097884,1772585717.034578,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
9,0.110350,0.110121,1772585717.046816,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
10,0.122562,0.122334,1772585717.059028,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
11,0.134777,0.134548,1772585717.071243,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
12,0.146953,0.146725,1772585717.083419,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
13,0.159090,0.158862,1772585717.095556,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
14,0.171250,0.171022,1772585717.107716,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
15,0.183495,0.183266,1772585717.119961,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
16,0.195725,0.195497,1772585717.132191,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
17,0.207928,0.207699,1772585717.144393,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
18,0.220062,0.219834,1772585717.156528,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
19,0.232250,0.232022,1772585717.168716,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
20,0.244467,0.244239,1772585717.180933,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
21,0.256695,0.256466,1772585717.193161,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
22,0.268890,0.268661,1772585717.205356,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
23,0.281024,0.280795,1772585717.217490,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
24,0.293165,0.292937,1772585717.229631,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
25,0.305430,0.305202,1772585717.241896,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
26,0.317718,0.317489,1772585717.254184,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
27,0.330070,0.329841,1772585717.266536,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
28,0.342435,0.342206,1772585717.278901,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
29,0.354928,0.354699,1772585717.291394,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
30,0.367217,0.366989,1772585717.303683,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
31,0.379756,0.379527,1772585717.316222,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
32,0.391984,0.391755,1772585717.328450,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
33,0.404119,0.403891,1772585717.340585,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
34,0.416265,0.416037,1772585717.352731,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
35,0.428485,0.428256,1772585717.364950,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
36,0.440695,0.440467,1772585717.377162,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
37,0.452914,0.452686,1772585717.389380,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
38,0.465053,0.464824,1772585717.401519,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
39,0.477230,0.477002,1772585717.413696,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
40,0.489483,0.489255,1772585717.425949,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
41,0.501730,0.501501,1772585717.438196,1,speed_01,speed,1000,open,999,-2,-2.0000,1000,600
42,1.732921,1.732692,1772585718.669387,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
43,1.745374,1.745146,1772585718.681840,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
44,1.782757,1.782529,1772585718.719223,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
45,1.795213,1.794984,1772585718.731679,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
46,1.807690,1.807461,1772585718.744156,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
47,1.820202,1.819974,1772585718.756668,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
48,1.832696,1.832468,1772585718.769162,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
49,1.845159,1.844930,1772585718.781625,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
50,1.857692,1.857463,1772585718.794158,1,speed_01,speed,50,contact,999,-2,-2.0000,1000,600
