Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000271,0.000000,1772584678.779456,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
2,0.012809,0.012469,1772584678.791993,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
3,0.025357,0.025017,1772584678.804541,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
4,0.037775,0.037436,1772584678.816960,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
5,0.050316,0.049976,1772584678.829501,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
6,0.062849,0.062509,1772584678.842033,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
7,0.075336,0.074996,1772584678.854521,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
8,0.087832,0.087493,1772584678.867017,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
9,0.100280,0.099941,1772584678.879465,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
10,0.112677,0.112337,1772584678.891862,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
11,0.125124,0.124785,1772584678.904309,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
12,0.143523,0.143184,1772584678.922708,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
13,0.155772,0.155433,1772584678.934957,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
14,0.168017,0.167677,1772584678.947201,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
15,0.180200,0.179861,1772584678.959385,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
16,0.192335,0.191996,1772584678.971520,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
17,0.204555,0.204216,1772584678.983740,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
18,0.216903,0.216564,1772584678.996088,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
19,0.229259,0.228920,1772584679.008444,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
20,0.247659,0.247320,1772584679.026844,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
21,0.260101,0.259762,1772584679.039286,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
22,0.272322,0.271983,1772584679.051507,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
23,0.284502,0.284163,1772584679.063687,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
