Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000163,0.000000,1772584470.893773,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
2,0.012506,0.012293,1772584470.906116,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
3,0.036916,0.036704,1772584470.930526,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
4,0.049272,0.049059,1772584470.942882,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
5,0.061749,0.061537,1772584470.955359,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
6,0.074053,0.073840,1772584470.967663,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
7,0.086514,0.086302,1772584470.980124,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
8,0.098799,0.098587,1772584470.992410,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
9,0.111053,0.110841,1772584471.004663,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
10,0.123497,0.123285,1772584471.017107,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
11,0.135799,0.135587,1772584471.029409,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
12,0.147960,0.147747,1772584471.041570,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
13,0.160274,0.160062,1772584471.053885,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
14,0.172726,0.172514,1772584471.066336,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
15,0.185074,0.184861,1772584471.078684,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
16,0.197509,0.197297,1772584471.091119,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
17,0.209877,0.209665,1772584471.103487,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
18,0.222177,0.221965,1772584471.115787,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
19,0.234620,0.234408,1772584471.128230,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
20,0.246927,0.246714,1772584471.140537,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
21,0.259217,0.259005,1772584471.152827,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
22,0.271657,0.271444,1772584471.165267,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
23,0.283918,0.283706,1772584471.177529,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
24,0.296210,0.295998,1772584471.189820,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
25,0.308697,0.308485,1772584471.202307,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
26,0.320981,0.320769,1772584471.214592,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
27,0.333492,0.333280,1772584471.227102,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
28,0.345800,0.345588,1772584471.239410,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
29,0.358001,0.357789,1772584471.251612,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
30,0.370445,0.370232,1772584471.264055,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
31,0.382795,0.382583,1772584471.276405,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
32,0.395046,0.394834,1772584471.288657,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
33,0.407479,0.407266,1772584471.301089,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
34,0.419796,0.419584,1772584471.313407,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
35,0.431995,0.431783,1772584471.325605,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
36,0.444341,0.444128,1772584471.337951,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
37,0.456910,0.456698,1772584471.350521,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
38,0.469326,0.469113,1772584471.362936,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
39,0.481909,0.481696,1772584471.375519,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
40,0.494223,0.494011,1772584471.387833,1,speed_01,speed,1000,open,998,-1,-1.0000,1000,600
41,0.506773,0.506561,1772584471.400383,1,speed_01,speed,1000,open,999,-1,-1.0000,1000,600
42,1.761570,1.761358,1772584472.655180,1,speed_01,speed,250,contact,998,-1,-1.0000,1000,600
43,1.774044,1.773832,1772584472.667655,1,speed_01,speed,250,contact,998,-1,-1.0000,1000,600
44,1.786591,1.786379,1772584472.680202,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
45,1.798974,1.798762,1772584472.692584,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
46,1.811418,1.811206,1772584472.705028,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
47,1.823789,1.823577,1772584472.717400,1,speed_01,speed,250,contact,998,-1,-1.0000,1000,600
48,1.836083,1.835871,1772584472.729693,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
49,1.848603,1.848391,1772584472.742214,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
50,1.860936,1.860724,1772584472.754547,1,speed_01,speed,250,contact,998,-1,-1.0000,1000,600
51,1.873360,1.873148,1772584472.766970,1,speed_01,speed,250,contact,998,-1,-1.0000,1000,600
52,1.885790,1.885578,1772584472.779400,1,speed_01,speed,250,contact,998,-1,-1.0000,1000,600
53,1.898060,1.897847,1772584472.791670,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
54,1.910567,1.910355,1772584472.804177,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
55,1.922913,1.922701,1772584472.816524,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
56,1.935273,1.935061,1772584472.828883,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
57,1.960121,1.959909,1772584472.853731,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
58,1.972662,1.972450,1772584472.866272,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
59,1.985022,1.984810,1772584472.878632,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
60,1.997476,1.997264,1772584472.891086,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
61,2.009817,2.009605,1772584472.903428,1,speed_01,speed,250,contact,999,-1,-1.0000,1000,600
62,2.022154,2.021941,1772584472.915764,1,speed_01,speed,250,contact,985,0,0.0000,1000,600
63,2.034703,2.034491,1772584472.928313,1,speed_01,speed,250,contact,985,1,1.0000,1000,600
64,2.046980,2.046768,1772584472.940591,1,speed_01,speed,250,contact,966,1,1.0000,1000,600
65,2.059307,2.059095,1772584472.952917,1,speed_01,speed,250,contact,951,1,1.0000,1000,600
66,2.071853,2.071641,1772584472.965463,1,speed_01,speed,250,contact,951,2,2.0000,1000,600
67,2.084361,2.084149,1772584472.977972,1,speed_01,speed,250,contact,936,2,2.0000,1000,600
