Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000192,0.000000,1772585093.839862,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
2,0.012807,0.012573,1772585093.852477,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
3,0.025070,0.024837,1772585093.864740,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
4,0.037308,0.037074,1772585093.876977,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
5,0.049535,0.049301,1772585093.889205,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
6,0.061762,0.061529,1772585093.901432,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
7,0.086671,0.086437,1772585093.926341,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
8,0.098852,0.098619,1772585093.938522,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
9,0.111045,0.110811,1772585093.950715,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
10,0.123259,0.123025,1772585093.962929,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
11,0.135495,0.135261,1772585093.975165,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
12,0.147669,0.147435,1772585093.987338,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
13,0.159803,0.159569,1772585093.999472,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
14,0.171941,0.171707,1772585094.011611,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
15,0.184214,0.183980,1772585094.023884,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
16,0.196457,0.196223,1772585094.036126,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
17,0.208647,0.208413,1772585094.048317,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
18,0.220805,0.220571,1772585094.060475,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
19,0.232993,0.232759,1772585094.072662,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
20,0.245202,0.244968,1772585094.084872,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
21,0.257418,0.257184,1772585094.097088,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
22,0.269676,0.269442,1772585094.109345,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
23,0.281827,0.281594,1772585094.121497,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
24,0.294012,0.293778,1772585094.133681,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
25,0.306294,0.306060,1772585094.145963,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
26,0.318584,0.318350,1772585094.158254,1,speed_01,speed,1000,open,999,-4,-4.0000,750,450
