Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000264,0.000000,1772589110.994265,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
2,0.012863,0.012435,1772589111.006863,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
3,0.038003,0.037575,1772589111.032004,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
4,0.050310,0.049882,1772589111.044311,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
5,0.062884,0.062456,1772589111.056885,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
6,0.075163,0.074735,1772589111.069164,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
7,0.087722,0.087295,1772589111.081723,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
8,0.100088,0.099660,1772589111.094088,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
9,0.112334,0.111906,1772589111.106334,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
10,0.124658,0.124230,1772589111.118658,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
11,0.136974,0.136546,1772589111.130975,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
12,0.149151,0.148723,1772589111.143152,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
13,0.161365,0.160937,1772589111.155365,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
14,0.173695,0.173267,1772589111.167695,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
15,0.185992,0.185564,1772589111.179992,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
16,0.198174,0.197746,1772589111.192175,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
17,0.210417,0.209989,1772589111.204417,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
18,0.222808,0.222380,1772589111.216809,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
19,0.235158,0.234730,1772589111.229158,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
20,0.247704,0.247276,1772589111.241704,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
21,0.260133,0.259705,1772589111.254133,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
22,0.272525,0.272097,1772589111.266525,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
23,0.285072,0.284645,1772589111.279073,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
24,0.297436,0.297008,1772589111.291436,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
25,0.310049,0.309621,1772589111.304050,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
26,0.322432,0.322004,1772589111.316432,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
27,0.335002,0.334574,1772589111.329002,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
28,0.347183,0.346755,1772589111.341183,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
29,0.359415,0.358988,1772589111.353416,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
30,0.371836,0.371409,1772589111.365837,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
31,0.384064,0.383636,1772589111.378065,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
32,0.396245,0.395817,1772589111.390245,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
33,0.408605,0.408177,1772589111.402606,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
34,0.420984,0.420556,1772589111.414984,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
35,0.433168,0.432741,1772589111.427169,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
36,0.445387,0.444959,1772589111.439388,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
37,0.457829,0.457401,1772589111.451829,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
38,0.470068,0.469640,1772589111.464069,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
39,0.482279,0.481851,1772589111.476280,1,hybrid_01,hybrid,1000,open,999,0,0.0000,500,300
40,0.494622,0.494194,1772589111.488622,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
41,0.507108,0.506681,1772589111.501109,1,hybrid_01,hybrid,1000,open,998,0,0.0000,500,300
42,1.745531,1.745103,1772589112.739532,1,hybrid_01,hybrid,1000,approach,998,0,0.0000,500,300
43,1.758146,1.757718,1772589112.752146,1,hybrid_01,hybrid,1000,approach,998,0,0.0000,500,300
44,1.783225,1.782797,1772589112.777225,1,hybrid_01,hybrid,1000,approach,998,0,0.0000,500,300
45,1.802106,1.801678,1772589112.796106,1,hybrid_01,hybrid,1000,approach,998,0,0.0000,500,300
46,1.814597,1.814169,1772589112.808597,1,hybrid_01,hybrid,1000,approach,998,0,0.0000,500,300
47,1.833506,1.833078,1772589112.827506,1,hybrid_01,hybrid,1000,approach,951,-2,-2.0000,500,300
48,1.846059,1.845631,1772589112.840060,1,hybrid_01,hybrid,1000,approach,902,-5,-5.0000,500,300
49,1.864950,1.864522,1772589112.858950,1,hybrid_01,hybrid,1000,approach,902,-5,-5.0000,500,300
50,1.877381,1.876954,1772589112.871382,1,hybrid_01,hybrid,1000,approach,852,-8,-8.0000,500,300
51,1.896265,1.895837,1772589112.890265,1,hybrid_01,hybrid,1000,approach,800,-10,-10.0000,500,300
52,1.908840,1.908412,1772589112.902841,1,hybrid_01,hybrid,1000,approach,752,-12,-12.0000,500,300
53,1.927706,1.927278,1772589112.921706,1,hybrid_01,hybrid,1000,approach,752,-13,-13.0000,500,300
54,2.146246,2.145818,1772589113.140246,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
55,2.158864,2.158436,1772589113.152864,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
56,2.196464,2.196036,1772589113.190464,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
57,2.209114,2.208687,1772589113.203115,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
58,2.221497,2.221069,1772589113.215497,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
59,2.234044,2.233617,1772589113.228045,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
60,2.246528,2.246100,1772589113.240529,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
61,2.259129,2.258701,1772589113.253129,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
62,2.271693,2.271265,1772589113.265694,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
63,2.284203,2.283775,1772589113.278203,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
64,2.296844,2.296416,1772589113.290854,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
65,2.309341,2.308913,1772589113.303342,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
66,2.322051,2.321624,1772589113.316052,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
67,2.347115,2.346687,1772589113.341115,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
68,2.359516,2.359088,1772589113.353517,1,hybrid_01,hybrid,25,contact,704,2,2.0000,500,300
69,2.372042,2.371614,1772589113.366042,1,hybrid_01,hybrid,25,contact,704,4,4.0000,500,300
70,2.384444,2.384016,1772589113.378444,1,hybrid_01,hybrid,25,contact,704,4,4.0000,500,300
71,2.397057,2.396629,1772589113.391058,1,hybrid_01,hybrid,25,contact,701,5,5.0000,500,300
72,2.409470,2.409042,1772589113.403470,1,hybrid_01,hybrid,25,contact,701,6,6.0000,500,300
73,2.422066,2.421638,1772589113.416066,1,hybrid_01,hybrid,25,contact,700,6,6.0000,500,300
74,2.434552,2.434124,1772589113.428552,1,hybrid_01,hybrid,25,contact,698,8,8.0000,500,300
75,2.447005,2.446577,1772589113.441005,1,hybrid_01,hybrid,25,contact,698,9,9.0000,500,300
76,2.459390,2.458962,1772589113.453391,1,hybrid_01,hybrid,25,contact,697,9,9.0000,500,300
77,2.471979,2.471551,1772589113.465979,1,hybrid_01,hybrid,25,contact,695,13,13.0000,500,300
78,2.484242,2.483814,1772589113.478243,1,hybrid_01,hybrid,25,contact,695,13,13.0000,500,300
79,2.496876,2.496448,1772589113.490876,1,hybrid_01,hybrid,25,contact,695,17,17.0000,500,300
80,2.509250,2.508823,1772589113.503251,1,hybrid_01,hybrid,25,contact,695,20,20.0000,500,300
81,2.521802,2.521374,1772589113.515803,1,hybrid_01,hybrid,25,contact,694,20,20.0000,500,300
82,2.534234,2.533806,1772589113.528234,1,hybrid_01,hybrid,25,contact,692,28,28.0000,500,300
83,2.546906,2.546478,1772589113.540906,1,hybrid_01,hybrid,25,contact,692,37,37.0000,500,300
84,2.559269,2.558841,1772589113.553269,1,hybrid_01,hybrid,25,contact,692,37,37.0000,500,300
85,2.571925,2.571497,1772589113.565926,1,hybrid_01,hybrid,25,contact,691,46,46.0000,500,300
86,2.584317,2.583889,1772589113.578317,1,hybrid_01,hybrid,25,contact,691,46,46.0000,500,300
87,2.596920,2.596492,1772589113.590920,1,hybrid_01,hybrid,25,contact,690,57,57.0000,500,300
88,2.609296,2.608869,1772589113.603297,1,hybrid_01,hybrid,25,contact,690,69,69.0000,500,300
89,2.621926,2.621498,1772589113.615926,1,hybrid_01,hybrid,25,contact,688,69,69.0000,500,300
90,2.634310,2.633882,1772589113.628310,1,hybrid_01,hybrid,25,contact,687,82,82.0000,500,300
91,2.647023,2.646595,1772589113.641024,1,hybrid_01,hybrid,25,contact,687,96,96.0000,500,300
92,2.659507,2.659079,1772589113.653507,1,hybrid_01,hybrid,25,contact,686,96,96.0000,500,300
93,2.672064,2.671636,1772589113.666065,1,hybrid_01,hybrid,25,contact,685,109,109.0000,500,300
94,2.684473,2.684046,1772589113.678474,1,hybrid_01,hybrid,25,contact,685,109,109.0000,500,300
95,2.697099,2.696671,1772589113.691100,1,hybrid_01,hybrid,25,contact,685,121,121.0000,500,300
96,2.709589,2.709162,1772589113.703590,1,hybrid_01,hybrid,25,contact,684,133,133.0000,500,300
97,2.722069,2.721641,1772589113.716069,1,hybrid_01,hybrid,25,contact,684,133,133.0000,500,300
98,2.734510,2.734083,1772589113.728511,1,hybrid_01,hybrid,25,contact,683,145,145.0000,500,300
99,2.747109,2.746681,1772589113.741110,1,hybrid_01,hybrid,25,contact,683,160,160.0000,500,300
100,2.759607,2.759179,1772589113.753608,1,hybrid_01,hybrid,25,contact,680,160,160.0000,500,300
101,2.772077,2.771649,1772589113.766077,1,hybrid_01,hybrid,25,contact,680,177,177.0000,500,300
102,2.784616,2.784188,1772589113.778617,1,hybrid_01,hybrid,25,contact,680,177,177.0000,500,300
103,2.797097,2.796669,1772589113.791097,1,hybrid_01,hybrid,25,contact,679,193,193.0000,500,300
104,2.809438,2.809010,1772589113.803439,1,hybrid_01,hybrid,25,contact,679,208,208.0000,500,300
