Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000138,0.000000,1772586058.646200,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
2,0.012599,0.012409,1772586058.658661,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
3,0.025023,0.024834,1772586058.671086,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
4,0.037490,0.037300,1772586058.683552,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
5,0.049886,0.049696,1772586058.695948,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
6,0.062320,0.062131,1772586058.708383,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
7,0.074621,0.074432,1772586058.720684,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
8,0.087049,0.086859,1772586058.733111,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
9,0.099480,0.099290,1772586058.745542,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
10,0.111861,0.111671,1772586058.757923,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
11,0.124310,0.124120,1772586058.770372,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
12,0.136656,0.136467,1772586058.782718,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
13,0.148915,0.148725,1772586058.794977,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
14,0.161147,0.160958,1772586058.807209,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
15,0.173326,0.173136,1772586058.819388,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
16,0.185458,0.185268,1772586058.831520,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
17,0.197631,0.197442,1772586058.843693,1,speed_01,speed,1000,open,998,-5,-5.0000,500,300
18,0.209903,0.209713,1772586058.855965,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
19,0.222038,0.221849,1772586058.868100,1,speed_01,speed,1000,open,999,-5,-5.0000,500,300
