Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000195,0.000000,1772584209.715227,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
2,0.012751,0.012501,1772584209.727783,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
3,0.037729,0.037478,1772584209.752761,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
4,0.050380,0.050130,1772584209.765412,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
5,0.062766,0.062515,1772584209.777798,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
6,0.075514,0.075263,1772584209.790546,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
7,0.088022,0.087772,1772584209.803054,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
8,0.100622,0.100372,1772584209.815654,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
9,0.113148,0.112897,1772584209.828180,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
10,0.125742,0.125491,1772584209.840774,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
11,0.138308,0.138058,1772584209.853340,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
12,0.150705,0.150454,1772584209.865736,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
13,0.163359,0.163108,1772584209.878391,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
14,0.175715,0.175465,1772584209.890747,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
15,0.188106,0.187855,1772584209.903138,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
16,0.200430,0.200180,1772584209.915462,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
17,0.212825,0.212575,1772584209.927857,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
18,0.225224,0.224973,1772584209.940256,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
19,0.237399,0.237148,1772584209.952430,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
20,0.249546,0.249296,1772584209.964578,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
21,0.261913,0.261662,1772584209.976945,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
22,0.274252,0.274001,1772584209.989284,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
23,0.286517,0.286266,1772584210.001549,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
24,0.298963,0.298712,1772584210.013995,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
25,0.311315,0.311064,1772584210.026347,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
26,0.323468,0.323218,1772584210.038500,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
27,0.335608,0.335358,1772584210.050640,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
28,0.347914,0.347664,1772584210.062946,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
29,0.360348,0.360098,1772584210.075380,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
30,0.372482,0.372232,1772584210.087514,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
31,0.384616,0.384366,1772584210.099648,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
32,0.396786,0.396536,1772584210.111818,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
33,0.408957,0.408707,1772584210.123989,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
34,0.421149,0.420899,1772584210.136181,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
35,0.433287,0.433037,1772584210.148319,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
36,0.445460,0.445210,1772584210.160492,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
37,0.457657,0.457406,1772584210.172689,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
38,0.469878,0.469627,1772584210.184910,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
39,0.482093,0.481842,1772584210.197125,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
40,0.494428,0.494177,1772584210.209460,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
41,0.506766,0.506515,1772584210.221798,1,speed_01,speed,1000,open,999,-4,-4.0000,250,150
42,1.736666,1.736416,1772584211.451698,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
43,1.749286,1.749035,1772584211.464318,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
44,1.761713,1.761462,1772584211.476744,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
45,1.774380,1.774129,1772584211.489411,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
46,1.786680,1.786429,1772584211.501711,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
47,1.799195,1.798945,1772584211.514227,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
48,1.811513,1.811262,1772584211.526544,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
49,1.824042,1.823791,1772584211.539074,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
50,1.836377,1.836127,1772584211.551409,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
51,1.848521,1.848271,1772584211.563553,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
52,1.860774,1.860524,1772584211.575806,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
53,1.872993,1.872742,1772584211.588025,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
54,1.885134,1.884884,1772584211.600166,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
55,1.897276,1.897026,1772584211.612308,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
56,1.909497,1.909247,1772584211.624529,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
57,1.921864,1.921613,1772584211.636896,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
58,1.934326,1.934076,1772584211.649358,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
59,1.946591,1.946341,1772584211.661623,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
60,1.971283,1.971033,1772584211.686315,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
61,1.995926,1.995676,1772584211.710958,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
62,2.008355,2.008105,1772584211.723387,1,speed_01,speed,500,contact,999,-4,-4.0000,250,150
63,2.020632,2.020382,1772584211.735664,1,speed_01,speed,500,contact,969,-4,-4.0000,250,150
64,2.045394,2.045144,1772584211.760426,1,speed_01,speed,500,contact,969,-4,-4.0000,250,150
65,2.057601,2.057351,1772584211.772633,1,speed_01,speed,500,contact,938,-5,-5.0000,250,150
66,2.070031,2.069781,1772584211.785063,1,speed_01,speed,500,contact,905,-6,-6.0000,250,150
67,2.094868,2.094617,1772584211.809900,1,speed_01,speed,500,contact,875,-6,-6.0000,250,150
68,2.119550,2.119300,1772584211.834582,1,speed_01,speed,500,contact,838,-8,-8.0000,250,150
69,2.132000,2.131749,1772584211.847032,1,speed_01,speed,500,contact,812,-6,-6.0000,250,150
70,2.156783,2.156532,1772584211.871814,1,speed_01,speed,500,contact,781,-8,-8.0000,250,150
71,2.181492,2.181241,1772584211.896523,1,speed_01,speed,500,contact,720,-6,-6.0000,250,150
72,2.206292,2.206041,1772584211.921324,1,speed_01,speed,500,contact,695,-5,-5.0000,250,150
73,2.230743,2.230493,1772584211.945775,1,speed_01,speed,500,contact,673,32,32.0000,250,150
74,2.255373,2.255123,1772584211.970405,1,speed_01,speed,500,contact,661,128,128.0000,250,150
75,2.267548,2.267297,1772584211.982580,1,speed_01,speed,500,contact,661,253,253.0000,250,150
76,2.279791,2.279540,1772584211.994823,1,speed_01,speed,500,contact,655,253,253.0000,250,150
77,2.292032,2.291782,1772584212.007064,1,speed_01,speed,500,contact,653,378,378.0000,250,150
78,2.304202,2.303952,1772584212.019234,1,speed_01,speed,500,contact,653,378,378.0000,250,150
79,2.316388,2.316137,1772584212.031420,1,speed_01,speed,500,contact,653,489,489.0000,250,150
80,2.328653,2.328402,1772584212.043685,1,speed_01,speed,500,contact,653,580,580.0000,250,150
81,2.341180,2.340930,1772584212.056212,1,speed_01,speed,500,contact,653,658,658.0000,250,150
82,2.366249,2.365999,1772584212.081281,1,speed_01,speed,500,contact,653,658,658.0000,250,150
83,2.378660,2.378409,1772584212.093692,1,speed_01,speed,500,contact,653,728,728.0000,250,150
84,2.391252,2.391001,1772584212.106284,1,speed_01,speed,500,contact,653,788,788.0000,250,150
85,2.403779,2.403529,1772584212.118811,1,speed_01,speed,500,contact,653,788,788.0000,250,150
86,2.416280,2.416030,1772584212.131312,1,speed_01,speed,500,contact,653,840,840.0000,250,150
87,2.428724,2.428474,1772584212.143756,1,speed_01,speed,500,contact,653,885,885.0000,250,150
88,2.441317,2.441067,1772584212.156349,1,speed_01,speed,500,contact,653,885,885.0000,250,150
89,2.453557,2.453307,1772584212.168589,1,speed_01,speed,500,contact,653,924,924.0000,250,150
90,2.465781,2.465531,1772584212.180813,1,speed_01,speed,500,contact,653,924,924.0000,250,150
91,2.478264,2.478014,1772584212.193296,1,speed_01,speed,500,contact,653,958,958.0000,250,150
92,2.490396,2.490146,1772584212.205428,1,speed_01,speed,500,contact,653,988,988.0000,250,150
93,2.502532,2.502282,1772584212.217564,1,speed_01,speed,500,contact,652,988,988.0000,250,150
94,2.514795,2.514545,1772584212.229827,1,speed_01,speed,500,contact,653,1013,1013.0000,250,150
95,2.527012,2.526762,1772584212.242044,1,speed_01,speed,500,contact,653,1036,1036.0000,250,150
96,2.539165,2.538914,1772584212.254197,1,speed_01,speed,500,contact,653,1036,1036.0000,250,150
97,2.551314,2.551063,1772584212.266346,1,speed_01,speed,500,contact,653,1056,1056.0000,250,150
98,2.563516,2.563265,1772584212.278548,1,speed_01,speed,500,contact,653,1056,1056.0000,250,150
99,2.575768,2.575517,1772584212.290800,1,speed_01,speed,500,contact,653,1073,1073.0000,250,150
100,2.587958,2.587708,1772584212.302990,1,speed_01,speed,500,contact,653,1088,1088.0000,250,150
101,2.600129,2.599879,1772584212.315161,1,speed_01,speed,500,contact,653,1088,1088.0000,250,150
102,2.612322,2.612072,1772584212.327354,1,speed_01,speed,500,contact,653,1101,1101.0000,250,150
103,2.624461,2.624211,1772584212.339493,1,speed_01,speed,500,contact,653,1101,1101.0000,250,150
104,2.636634,2.636383,1772584212.351665,1,speed_01,speed,500,contact,653,1112,1112.0000,250,150
105,2.648873,2.648622,1772584212.363904,1,speed_01,speed,500,contact,653,1121,1121.0000,250,150
106,2.661115,2.660865,1772584212.376147,1,speed_01,speed,500,contact,653,1121,1121.0000,250,150
107,2.673289,2.673038,1772584212.388321,1,speed_01,speed,500,contact,653,1129,1129.0000,250,150
108,2.685477,2.685227,1772584212.400509,1,speed_01,speed,500,contact,653,1136,1136.0000,250,150
109,2.710041,2.709790,1772584212.425073,1,speed_01,speed,500,contact,653,1142,1142.0000,250,150
110,2.734432,2.734182,1772584212.449464,1,speed_01,speed,500,contact,653,1148,1148.0000,250,150
111,2.746697,2.746447,1772584212.461729,1,speed_01,speed,500,contact,653,1153,1153.0000,250,150
112,2.758967,2.758717,1772584212.473999,1,speed_01,speed,500,contact,653,1153,1153.0000,250,150
113,2.771290,2.771039,1772584212.486322,1,speed_01,speed,500,contact,653,1157,1157.0000,250,150
114,2.783574,2.783323,1772584212.498605,1,speed_01,speed,500,contact,653,1160,1160.0000,250,150
115,2.808390,2.808139,1772584212.523422,1,speed_01,speed,500,contact,653,1162,1162.0000,250,150
116,2.832992,2.832741,1772584212.548023,1,speed_01,speed,500,contact,653,1165,1165.0000,250,150
117,2.857705,2.857455,1772584212.572737,1,speed_01,speed,500,contact,653,1169,1169.0000,250,150
118,2.882384,2.882133,1772584212.597415,1,speed_01,speed,500,contact,653,1170,1170.0000,250,150
119,2.906809,2.906559,1772584212.621841,1,speed_01,speed,500,contact,653,1172,1172.0000,250,150
120,2.931244,2.930994,1772584212.646276,1,speed_01,speed,500,contact,653,1173,1173.0000,250,150
121,2.955532,2.955281,1772584212.670564,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
122,2.980033,2.979782,1772584212.695065,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
123,3.004431,3.004181,1772584212.719463,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
124,3.029134,3.028883,1772584212.744165,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
125,3.041664,3.041413,1772584212.756696,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
126,3.066649,3.066399,1772584212.781681,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
127,3.091293,3.091043,1772584212.806325,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
128,3.115750,3.115500,1772584212.830782,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
129,3.140404,3.140153,1772584212.855436,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
130,3.165154,3.164903,1772584212.880187,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
131,3.177451,3.177201,1772584212.892483,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
132,3.202283,3.202033,1772584212.917315,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
133,3.227055,3.226805,1772584212.942087,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
134,3.252001,3.251750,1772584212.967033,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
135,3.264449,3.264199,1772584212.979481,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
136,3.276842,3.276592,1772584212.991874,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
137,3.289365,3.289114,1772584213.004397,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
138,3.313868,3.313617,1772584213.028900,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
139,3.326085,3.325835,1772584213.041117,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
140,3.338275,3.338025,1772584213.053307,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
141,3.350604,3.350354,1772584213.065636,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
142,3.363043,3.362793,1772584213.078075,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
143,3.387825,3.387574,1772584213.102856,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
144,3.412507,3.412256,1772584213.127539,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
145,3.437184,3.436933,1772584213.152215,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
146,3.461804,3.461554,1772584213.176836,1,speed_01,speed,500,contact,653,1176,1176.0000,250,150
147,3.486601,0.000000,1772584213.201633,2,speed_02,speed,1000,open,653,1176,1176.0000,250,150
148,3.523583,0.024741,1772584213.238615,2,speed_02,speed,1000,open,653,1176,1176.0000,250,150
149,3.535987,0.037145,1772584213.251019,2,speed_02,speed,1000,open,653,1176,1176.0000,250,150
150,3.548371,0.049529,1772584213.263402,2,speed_02,speed,1000,open,653,1146,1146.0000,250,150
151,3.560804,0.061963,1772584213.275836,2,speed_02,speed,1000,open,664,1146,1146.0000,250,150
152,3.573166,0.074324,1772584213.288198,2,speed_02,speed,1000,open,690,1012,1012.0000,250,150
153,3.585524,0.086682,1772584213.300555,2,speed_02,speed,1000,open,690,889,889.0000,250,150
154,3.597838,0.098996,1772584213.312870,2,speed_02,speed,1000,open,744,889,889.0000,250,150
155,3.610172,0.111331,1772584213.325204,2,speed_02,speed,1000,open,796,780,780.0000,250,150
156,3.622538,0.123697,1772584213.337570,2,speed_02,speed,1000,open,796,780,780.0000,250,150
157,3.634917,0.136076,1772584213.349949,2,speed_02,speed,1000,open,850,686,686.0000,250,150
158,3.647340,0.148499,1772584213.362372,2,speed_02,speed,1000,open,850,604,604.0000,250,150
159,3.659558,0.160717,1772584213.374590,2,speed_02,speed,1000,open,903,604,604.0000,250,150
160,3.672006,0.173165,1772584213.387038,2,speed_02,speed,1000,open,952,532,532.0000,250,150
161,3.684422,0.185580,1772584213.399453,2,speed_02,speed,1000,open,952,532,532.0000,250,150
162,3.696831,0.197989,1772584213.411863,2,speed_02,speed,1000,open,998,469,469.0000,250,150
163,3.709213,0.210372,1772584213.424245,2,speed_02,speed,1000,open,1000,409,409.0000,250,150
164,3.721421,0.222579,1772584213.436453,2,speed_02,speed,1000,open,1000,409,409.0000,250,150
165,3.733660,0.234818,1772584213.448692,2,speed_02,speed,1000,open,1000,357,357.0000,250,150
166,3.746168,0.247326,1772584213.461200,2,speed_02,speed,1000,open,1000,312,312.0000,250,150
167,3.758486,0.259645,1772584213.473518,2,speed_02,speed,1000,open,1000,312,312.0000,250,150
168,3.770893,0.272052,1772584213.485925,2,speed_02,speed,1000,open,1000,272,272.0000,250,150
169,3.783351,0.284509,1772584213.498382,2,speed_02,speed,1000,open,1000,272,272.0000,250,150
