Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000140,0.000000,1772583709.611261,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
2,0.012452,0.012238,1772583709.623573,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
3,0.024806,0.024592,1772583709.635926,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
4,0.037192,0.036978,1772583709.648313,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
5,0.049412,0.049198,1772583709.660533,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
6,0.068053,0.067840,1772583709.679174,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
7,0.086702,0.086488,1772583709.697823,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
8,0.099206,0.098992,1772583709.710326,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
9,0.111602,0.111388,1772583709.722723,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
10,0.124051,0.123838,1772583709.735172,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
11,0.136411,0.136198,1772583709.747532,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
12,0.148716,0.148502,1772583709.759837,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
13,0.161221,0.161007,1772583709.772341,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
14,0.173555,0.173341,1772583709.784676,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
15,0.186055,0.185842,1772583709.797176,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
16,0.198351,0.198137,1772583709.809471,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
17,0.210710,0.210497,1772583709.821831,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
18,0.223212,0.222998,1772583709.834333,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
19,0.235546,0.235333,1772583709.846667,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
20,0.248074,0.247861,1772583709.859195,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
