Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000165,0.000000,1772585918.736967,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
2,0.012856,0.012637,1772585918.749658,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
3,0.037585,0.037366,1772585918.774387,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
4,0.049868,0.049649,1772585918.786670,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
5,0.062259,0.062040,1772585918.799061,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
6,0.074662,0.074443,1772585918.811464,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
7,0.087124,0.086905,1772585918.823926,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
8,0.099624,0.099405,1772585918.836426,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
9,0.111951,0.111732,1772585918.848753,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
10,0.124540,0.124321,1772585918.861342,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
11,0.136866,0.136647,1772585918.873667,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
12,0.149338,0.149119,1772585918.886140,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
13,0.161764,0.161545,1772585918.898565,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
14,0.174190,0.173971,1772585918.910991,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
15,0.186711,0.186492,1772585918.923512,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
16,0.199083,0.198864,1772585918.935884,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
17,0.211676,0.211457,1772585918.948478,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
18,0.224033,0.223814,1772585918.960835,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
19,0.236521,0.236302,1772585918.973323,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
20,0.248758,0.248539,1772585918.985560,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
21,0.261146,0.260927,1772585918.997948,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
22,0.273621,0.273402,1772585919.010423,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
23,0.285928,0.285709,1772585919.022730,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
24,0.298412,0.298193,1772585919.035214,1,speed_01,speed,1000,open,1000,-5,-5.0000,750,450
25,0.310870,0.310651,1772585919.047672,1,speed_01,speed,1000,open,1000,-5,-5.0000,750,450
26,0.323428,0.323209,1772585919.060230,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
27,0.335841,0.335621,1772585919.072642,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
28,0.348341,0.348122,1772585919.085143,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
29,0.360812,0.360593,1772585919.097613,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
30,0.373180,0.372961,1772585919.109982,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
31,0.385688,0.385469,1772585919.122490,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
32,0.398156,0.397937,1772585919.134958,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
33,0.410790,0.410571,1772585919.147592,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
34,0.423153,0.422934,1772585919.159955,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
35,0.435629,0.435410,1772585919.172431,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
36,0.447949,0.447730,1772585919.184751,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
37,0.460541,0.460322,1772585919.197342,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
38,0.472949,0.472730,1772585919.209750,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
39,0.485323,0.485104,1772585919.222125,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
40,0.497622,0.497403,1772585919.234424,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
41,0.509945,0.509726,1772585919.246747,1,speed_01,speed,1000,open,999,-5,-5.0000,750,450
42,2.151612,2.151393,1772585920.888414,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
43,2.163960,2.163741,1772585920.900762,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
44,2.189084,2.188865,1772585920.925886,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
45,2.213884,2.213665,1772585920.950686,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
46,2.238747,2.238527,1772585920.975549,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
47,2.263601,2.263382,1772585921.000403,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
48,2.288107,2.287888,1772585921.024908,1,speed_01,speed,50,contact,999,-5,-5.0000,750,450
49,2.312792,2.312573,1772585921.049594,1,speed_01,speed,50,contact,1000,-5,-5.0000,750,450
50,2.337643,2.337424,1772585921.074445,1,speed_01,speed,50,contact,989,-1,-1.0000,750,450
51,2.362178,2.361959,1772585921.098979,1,speed_01,speed,50,contact,988,1,1.0000,750,450
52,2.386854,2.386635,1772585921.123656,1,speed_01,speed,50,contact,988,2,2.0000,750,450
53,2.399252,2.399033,1772585921.136054,1,speed_01,speed,50,contact,979,4,4.0000,750,450
54,2.423935,2.423716,1772585921.160737,1,speed_01,speed,50,contact,976,4,4.0000,750,450
55,2.448628,2.448409,1772585921.185430,1,speed_01,speed,50,contact,976,5,5.0000,750,450
56,2.460873,2.460654,1772585921.197675,1,speed_01,speed,50,contact,974,5,5.0000,750,450
57,2.473424,2.473205,1772585921.210226,1,speed_01,speed,50,contact,971,6,6.0000,750,450
58,2.485863,2.485644,1772585921.222664,1,speed_01,speed,50,contact,971,6,6.0000,750,450
59,2.498414,2.498195,1772585921.235216,1,speed_01,speed,50,contact,969,8,8.0000,750,450
60,2.510840,2.510621,1772585921.247642,1,speed_01,speed,50,contact,966,9,9.0000,750,450
61,2.523378,2.523159,1772585921.260180,1,speed_01,speed,50,contact,961,9,9.0000,750,450
62,2.548107,2.547888,1772585921.284909,1,speed_01,speed,50,contact,961,10,10.0000,750,450
63,2.560628,2.560409,1772585921.297430,1,speed_01,speed,50,contact,959,10,10.0000,750,450
64,2.573070,2.572851,1772585921.309871,1,speed_01,speed,50,contact,956,12,12.0000,750,450
65,2.585624,2.585405,1772585921.322425,1,speed_01,speed,50,contact,956,12,12.0000,750,450
66,2.597903,2.597684,1772585921.334705,1,speed_01,speed,50,contact,954,13,13.0000,750,450
67,2.622566,2.622347,1772585921.359368,1,speed_01,speed,50,contact,946,13,13.0000,750,450
68,2.647107,2.646888,1772585921.383909,1,speed_01,speed,50,contact,944,13,13.0000,750,450
