Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000189,0.000000,1772582814.890903,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
2,0.012698,0.012457,1772582814.903413,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
3,0.037543,0.037303,1772582814.928258,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
4,0.049916,0.049676,1772582814.940631,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
5,0.062390,0.062150,1772582814.953105,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
6,0.074642,0.074402,1772582814.965357,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
7,0.087013,0.086772,1772582814.977727,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
8,0.099463,0.099223,1772582814.990178,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
9,0.111811,0.111570,1772582815.002525,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
10,0.124120,0.123880,1772582815.014835,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
11,0.136609,0.136369,1772582815.027324,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
12,0.148945,0.148704,1772582815.039660,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
13,0.161428,0.161187,1772582815.052142,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
14,0.173762,0.173522,1772582815.064477,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
15,0.186017,0.185776,1772582815.076731,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
16,0.198432,0.198192,1772582815.089147,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
17,0.210763,0.210522,1772582815.101477,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
18,0.223079,0.222839,1772582815.113794,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
19,0.235521,0.235280,1772582815.126235,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
20,0.247775,0.247535,1772582815.138490,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
21,0.260034,0.259794,1772582815.150749,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
22,0.272494,0.272254,1772582815.163209,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
23,0.284864,0.284624,1772582815.175579,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
24,0.297213,0.296972,1772582815.187927,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
25,0.309664,0.309424,1772582815.200379,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
26,0.321877,0.321637,1772582815.212592,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
27,0.334238,0.333998,1772582815.224953,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
28,0.346620,0.346380,1772582815.237335,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
29,0.358970,0.358730,1772582815.249685,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
30,0.371271,0.371031,1772582815.261986,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
31,0.383758,0.383517,1772582815.274472,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
32,0.396050,0.395810,1772582815.286765,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
33,0.408439,0.408198,1772582815.299153,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
34,0.420783,0.420543,1772582815.311498,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
35,0.433077,0.432837,1772582815.323792,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
36,0.445457,0.445217,1772582815.336172,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
37,0.457761,0.457521,1772582815.348476,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
38,0.470069,0.469829,1772582815.360784,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
39,0.482457,0.482217,1772582815.373172,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
40,0.494800,0.494560,1772582815.385515,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
41,0.507086,0.506846,1772582815.397801,1,speed_01,speed,1000,open,999,-2,-2.0000,100,60
42,1.782720,1.782480,1772582816.673435,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
43,1.795035,1.794795,1772582816.685750,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
44,1.807486,1.807246,1772582816.698201,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
45,1.819944,1.819704,1772582816.710659,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
46,1.832378,1.832138,1772582816.723094,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
47,1.869850,1.869610,1772582816.760565,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
48,1.882211,1.881971,1772582816.772926,1,speed_01,speed,1000,contact,999,-2,-2.0000,100,60
49,1.894676,1.894436,1772582816.785391,1,speed_01,speed,1000,contact,999,-5,-5.0000,100,60
50,1.906963,1.906723,1772582816.797678,1,speed_01,speed,1000,contact,952,-5,-5.0000,100,60
51,1.919387,1.919147,1772582816.810102,1,speed_01,speed,1000,contact,902,-8,-8.0000,100,60
52,1.931792,1.931552,1772582816.822507,1,speed_01,speed,1000,contact,902,-10,-10.0000,100,60
53,1.944104,1.943864,1772582816.834819,1,speed_01,speed,1000,contact,853,-10,-10.0000,100,60
54,1.956516,1.956275,1772582816.847231,1,speed_01,speed,1000,contact,802,-12,-12.0000,100,60
55,1.968821,1.968581,1772582816.859536,1,speed_01,speed,1000,contact,802,-12,-12.0000,100,60
56,1.981273,1.981032,1772582816.871987,1,speed_01,speed,1000,contact,752,-14,-14.0000,100,60
57,1.993752,1.993512,1772582816.884467,1,speed_01,speed,1000,contact,752,-16,-16.0000,100,60
58,2.006033,2.005793,1772582816.896748,1,speed_01,speed,1000,contact,702,-16,-16.0000,100,60
59,2.018511,2.018271,1772582816.909226,1,speed_01,speed,1000,contact,664,41,41.0000,100,60
60,2.030943,2.030703,1772582816.921658,1,speed_01,speed,1000,contact,664,41,41.0000,100,60
61,2.043431,2.043191,1772582816.934147,1,speed_01,speed,1000,contact,650,208,208.0000,100,60
62,2.055893,2.055653,1772582816.946608,1,speed_01,speed,1000,contact,645,393,393.0000,100,60
63,2.068271,2.068031,1772582816.958986,1,speed_01,speed,1000,contact,645,393,393.0000,100,60
64,2.080699,2.080459,1772582816.971414,1,speed_01,speed,1000,contact,644,566,566.0000,100,60
65,2.093021,2.092781,1772582816.983736,1,speed_01,speed,1000,contact,644,714,714.0000,100,60
66,2.105570,2.105330,1772582816.996285,1,speed_01,speed,1000,contact,644,714,714.0000,100,60
67,2.117902,2.117661,1772582817.008617,1,speed_01,speed,1000,contact,644,842,842.0000,100,60
68,2.130378,2.130138,1772582817.021093,1,speed_01,speed,1000,contact,644,842,842.0000,100,60
69,2.142721,2.142481,1772582817.033436,1,speed_01,speed,1000,contact,644,954,954.0000,100,60
70,2.155024,2.154784,1772582817.045739,1,speed_01,speed,1000,contact,644,1052,1052.0000,100,60
71,2.167564,2.167324,1772582817.058280,1,speed_01,speed,1000,contact,644,1052,1052.0000,100,60
72,2.179885,2.179645,1772582817.070600,1,speed_01,speed,1000,contact,644,1136,1136.0000,100,60
73,2.192229,2.191989,1772582817.082944,1,speed_01,speed,1000,contact,644,1209,1209.0000,100,60
74,2.204690,2.204449,1772582817.095405,1,speed_01,speed,1000,contact,644,1209,1209.0000,100,60
75,2.217006,2.216766,1772582817.107721,1,speed_01,speed,1000,contact,644,1273,1273.0000,100,60
76,2.229446,2.229205,1772582817.120161,1,speed_01,speed,1000,contact,644,1273,1273.0000,100,60
77,2.241874,2.241634,1772582817.132589,1,speed_01,speed,1000,contact,644,1329,1329.0000,100,60
78,2.254194,2.253954,1772582817.144909,1,speed_01,speed,1000,contact,644,1377,1377.0000,100,60
79,2.266699,2.266459,1772582817.157414,1,speed_01,speed,1000,contact,644,1377,1377.0000,100,60
