Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000211,0.000000,1772587928.409108,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
2,0.012635,0.012279,1772587928.421533,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
3,0.037502,0.037145,1772587928.446399,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
4,0.050124,0.049767,1772587928.459021,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
5,0.062395,0.062039,1772587928.471293,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
6,0.074938,0.074581,1772587928.483835,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
7,0.087210,0.086853,1772587928.496108,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
8,0.099601,0.099244,1772587928.508498,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
9,0.112093,0.111736,1772587928.520990,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
10,0.124367,0.124010,1772587928.533264,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
11,0.136987,0.136630,1772587928.545884,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
12,0.149339,0.148982,1772587928.558237,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
13,0.161977,0.161620,1772587928.570874,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
14,0.174243,0.173886,1772587928.583140,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
15,0.186446,0.186089,1772587928.595343,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
16,0.198952,0.198595,1772587928.607849,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
17,0.211188,0.210831,1772587928.620085,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
18,0.223489,0.223132,1772587928.632386,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
19,0.235926,0.235569,1772587928.644824,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
20,0.248185,0.247828,1772587928.657083,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
21,0.260356,0.260000,1772587928.669254,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
22,0.272691,0.272334,1772587928.681588,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
23,0.285097,0.284740,1772587928.693994,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
24,0.297480,0.297124,1772587928.706378,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
25,0.309983,0.309626,1772587928.718881,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
26,0.322294,0.321938,1772587928.731192,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
27,0.334721,0.334365,1772587928.743619,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
28,0.347161,0.346804,1772587928.756058,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
29,0.359715,0.359359,1772587928.768613,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
30,0.372085,0.371728,1772587928.780982,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
31,0.384391,0.384034,1772587928.793289,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
32,0.396873,0.396516,1772587928.805770,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
33,0.409254,0.408897,1772587928.818151,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
34,0.421642,0.421285,1772587928.830539,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
35,0.434157,0.433800,1772587928.843054,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
36,0.446479,0.446122,1772587928.855376,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
37,0.459081,0.458724,1772587928.867978,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
38,0.471367,0.471010,1772587928.880265,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
39,0.483860,0.483503,1772587928.892758,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
40,0.496284,0.495928,1772587928.905182,1,speed_01,speed,1000,open,998,-1,-1.0000,250,150
41,0.508762,0.508405,1772587928.917659,1,speed_01,speed,1000,open,999,-1,-1.0000,250,150
42,2.398312,2.397955,1772587930.807209,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
43,2.410860,2.410503,1772587930.819757,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
44,2.423304,2.422947,1772587930.832202,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
45,2.435897,2.435540,1772587930.844794,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
46,2.448237,2.447880,1772587930.857135,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
47,2.460813,2.460456,1772587930.869710,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
48,2.473393,2.473037,1772587930.882291,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
49,2.486068,2.485711,1772587930.894965,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
50,2.498540,2.498183,1772587930.907438,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
51,2.511131,2.510774,1772587930.920028,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
52,2.523413,2.523056,1772587930.932311,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
53,2.536005,2.535648,1772587930.944903,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
54,2.548467,2.548110,1772587930.957364,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
55,2.561173,2.560816,1772587930.970070,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
56,2.573630,2.573273,1772587930.982527,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
57,2.586239,2.585882,1772587930.995136,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
58,2.598811,2.598454,1772587931.007708,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
59,2.636310,2.635954,1772587931.045208,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
60,2.648921,2.648564,1772587931.057818,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
61,2.661430,2.661074,1772587931.070328,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
62,2.674041,2.673684,1772587931.082938,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
63,2.686467,2.686110,1772587931.095365,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
64,2.699152,2.698795,1772587931.108049,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
65,2.711566,2.711209,1772587931.120463,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
66,2.724179,2.723822,1772587931.133076,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
67,2.736670,2.736313,1772587931.145568,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
68,2.749217,2.748861,1772587931.158115,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
69,2.761751,2.761394,1772587931.170648,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
70,2.774286,2.773929,1772587931.183184,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
71,2.786838,2.786481,1772587931.195735,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
72,2.811829,2.811472,1772587931.220727,1,speed_01,speed,25,contact,998,-1,-1.0000,250,150
73,2.824320,2.823964,1772587931.233218,1,speed_01,speed,25,contact,999,-1,-1.0000,250,150
74,2.836919,2.836562,1772587931.245816,1,speed_01,speed,25,contact,993,0,0.0000,250,150
75,2.849362,2.849005,1772587931.258259,1,speed_01,speed,25,contact,993,0,0.0000,250,150
76,2.861899,2.861542,1772587931.270796,1,speed_01,speed,25,contact,993,5,5.0000,250,150
77,2.886885,2.886528,1772587931.295782,1,speed_01,speed,25,contact,993,5,5.0000,250,150
78,2.899461,2.899104,1772587931.308358,1,speed_01,speed,25,contact,991,6,6.0000,250,150
79,2.912186,2.911829,1772587931.321083,1,speed_01,speed,25,contact,991,6,6.0000,250,150
80,2.924554,2.924197,1772587931.333452,1,speed_01,speed,25,contact,988,6,6.0000,250,150
81,2.937171,2.936815,1772587931.346069,1,speed_01,speed,25,contact,988,8,8.0000,250,150
82,2.949693,2.949337,1772587931.358591,1,speed_01,speed,25,contact,988,8,8.0000,250,150
83,2.962274,2.961917,1772587931.371171,1,speed_01,speed,25,contact,987,9,9.0000,250,150
84,2.974799,2.974442,1772587931.383697,1,speed_01,speed,25,contact,985,10,10.0000,250,150
85,2.999861,2.999504,1772587931.408758,1,speed_01,speed,25,contact,982,12,12.0000,250,150
86,3.012293,3.011937,1772587931.421191,1,speed_01,speed,25,contact,982,13,13.0000,250,150
87,3.024826,3.024469,1772587931.433723,1,speed_01,speed,25,contact,979,13,13.0000,250,150
88,3.037303,3.036946,1772587931.446201,1,speed_01,speed,25,contact,979,14,14.0000,250,150
89,3.049833,3.049477,1772587931.458731,1,speed_01,speed,25,contact,979,14,14.0000,250,150
90,3.062399,3.062043,1772587931.471297,1,speed_01,speed,25,contact,978,16,16.0000,250,150
91,3.074995,3.074638,1772587931.483893,1,speed_01,speed,25,contact,977,17,17.0000,250,150
92,3.100045,3.099688,1772587931.508942,1,speed_01,speed,25,contact,973,16,16.0000,250,150
93,3.112523,3.112166,1772587931.521420,1,speed_01,speed,25,contact,973,16,16.0000,250,150
94,3.125211,3.124854,1772587931.534108,1,speed_01,speed,25,contact,970,16,16.0000,250,150
95,3.137654,3.137297,1772587931.546551,1,speed_01,speed,25,contact,970,16,16.0000,250,150
96,3.150200,3.149843,1772587931.559098,1,speed_01,speed,25,contact,970,16,16.0000,250,150
97,3.162569,3.162213,1772587931.571467,1,speed_01,speed,25,contact,970,16,16.0000,250,150
98,3.175209,3.174852,1772587931.584106,1,speed_01,speed,25,contact,969,16,16.0000,250,150
99,3.187663,3.187307,1772587931.596561,1,speed_01,speed,25,contact,969,16,16.0000,250,150
100,3.200268,3.199911,1772587931.609166,1,speed_01,speed,25,contact,966,16,16.0000,250,150
101,3.212720,3.212363,1772587931.621618,1,speed_01,speed,25,contact,966,14,14.0000,250,150
102,3.225234,3.224878,1772587931.634132,1,speed_01,speed,25,contact,964,14,14.0000,250,150
103,3.237674,3.237318,1772587931.646572,1,speed_01,speed,25,contact,964,14,14.0000,250,150
104,3.250264,3.249907,1772587931.659161,1,speed_01,speed,25,contact,964,16,16.0000,250,150
105,3.262700,3.262344,1772587931.671598,1,speed_01,speed,25,contact,962,16,16.0000,250,150
106,3.275258,3.274901,1772587931.684155,1,speed_01,speed,25,contact,961,16,16.0000,250,150
107,3.287858,3.287501,1772587931.696755,1,speed_01,speed,25,contact,959,16,16.0000,250,150
108,3.312965,3.312609,1772587931.721863,1,speed_01,speed,25,contact,959,16,16.0000,250,150
109,3.325414,3.325057,1772587931.734312,1,speed_01,speed,25,contact,956,16,16.0000,250,150
110,3.338095,3.337738,1772587931.746993,1,speed_01,speed,25,contact,956,16,16.0000,250,150
111,3.350442,3.350085,1772587931.759340,1,speed_01,speed,25,contact,956,16,16.0000,250,150
112,3.363217,3.362860,1772587931.772115,1,speed_01,speed,25,contact,955,16,16.0000,250,150
113,3.375681,3.375324,1772587931.784578,1,speed_01,speed,25,contact,955,17,17.0000,250,150
114,3.388276,3.387919,1772587931.797173,1,speed_01,speed,25,contact,955,17,17.0000,250,150
115,3.400906,3.400549,1772587931.809803,1,speed_01,speed,25,contact,952,16,16.0000,250,150
116,3.413382,3.413025,1772587931.822279,1,speed_01,speed,25,contact,952,16,16.0000,250,150
117,3.425972,3.425615,1772587931.834870,1,speed_01,speed,25,contact,949,16,16.0000,250,150
118,3.438377,3.438020,1772587931.847274,1,speed_01,speed,25,contact,948,16,16.0000,250,150
119,3.451059,3.450702,1772587931.859956,1,speed_01,speed,25,contact,947,16,16.0000,250,150
