timestamp_epoch,wrist_force_N
1771013999.1883156,0.31622776601683794
1771013999.2086527,0.5196152422706632
1771013999.228805,0.5099019513592785
1771013999.2489786,0.28284271247461906
1771013999.2691135,0.3
1771013999.2892804,1.019803902718557
1771013999.3093731,0.24494897427831783
1771013999.3295293,0.3
1771013999.3497803,1.2369316876852983
1771013999.3699312,0.6782329983125268
1771013999.3900526,0.5916079783099616
1771013999.4102523,0.6164414002968976
1771013999.4303958,1.0954451150103321
1771013999.450572,0.5099019513592785
1771013999.4707372,0.6
1771013999.4909809,0.6708203932499369
1771013999.5111287,1.3928388277184118
1771013999.5313475,1.0099504938362078
1771013999.5515063,1.1874342087037917
1771013999.5717423,0.7483314773547883
1771013999.5918987,1.1575836902790226
1771013999.6120331,1.224744871391589
1771013999.6322334,1.4352700094407325
1771013999.652384,0.7681145747868608
1771013999.6725357,0.48989794855663565
1771013999.6926954,0.4123105625617661
1771013999.7128568,0.9695359714832659
1771013999.7331045,0.36055512754639896
1771013999.7532382,1.489966442575134
1771013999.773369,0.41231056256176607
1771013999.7935169,0.447213595499958
1771013999.8136923,1.7233687939614089
1771013999.8338408,1.6031219541881399
1771013999.8539674,1.6673332000533065
1771013999.874118,1.0295630140987
1771013999.8943126,0.223606797749979
1771013999.9144497,1.1575836902790226
1771013999.9346092,1.42828568570857
1771013999.9547684,0.5196152422706632
1771013999.9749255,0.5099019513592785
1771013999.9950688,0.6164414002968976
1771014000.015274,1.2165525060596438
1771014000.0353987,0.7874007874011811
1771014000.0555282,0.7280109889280517
1771014000.0757565,1.268857754044952
1771014000.0958905,0.5477225575051662
1771014000.1161318,0.574456264653803
1771014000.136273,1.2083045973594573
1771014000.156372,1.1224972160321824
1771014000.1765351,0.4123105625617661
1771014000.1967857,1.1575836902790226
1771014000.2169216,1.6031219541881399
1771014000.2371097,3.0347981810987035
1771014000.2572389,6.129437168288781
1771014000.2773697,7.8108898340714035
1771014000.2975297,8.386894538504702
1771014000.3176987,8.524083528450435
1771014000.337811,9.339700209321496
1771014000.358044,9.047651629014018
1771014000.3781846,10.259629622944486
1771014000.398289,7.090839160494334
1771014000.418421,3.627671429443411
1771014000.4385521,0.7348469228349533
1771014000.4587052,1.2409673645990857
1771014000.4788392,0.8306623862918074
1771014000.4990258,1.568438714135812
1771014000.5192244,1.7233687939614086
1771014000.5393727,1.174734012447073
1771014000.5594995,0.806225774829855
1771014000.5796316,1.4594519519326423
1771014000.5997863,0.7
1771014000.6199327,0.31622776601683794
1771014000.6400886,0.37416573867739417
1771014000.6603072,0.37416573867739417
1771014000.6804378,1.1224972160321824
1771014000.7005663,0.31622776601683794
1771014000.7207265,0.8124038404635961
1771014000.7409418,0.4123105625617661
1771014000.7610934,0.714142842854285
1771014000.7812974,0.2
1771014000.8014286,0.41231056256176607
1771014000.8216536,0.4123105625617661
1771014000.8418083,1.0392304845413265
1771014000.8619714,0.9273618495495705
1771014000.8821318,0.14142135623730953
1771014000.9022846,0.5385164807134505
1771014000.9224174,0.33166247903553997
