label,finger,target_angle,speed,rise_time,settling_time,overshoot_pct,rms_error,rms_error_steady,steady_state_error,reference_used,settling_rule,eps,final_est
"code-1 (a=500, s=1000)",5,500,1000,0.23617955944064067,0.3401655000052415,0.18040435458786866,95.79144934066116,0.31631159806379605,-7.121212121212125,final,to_end,9.742424242424242,492.8787878787879
"code-2 (a=500, s=750)",5,500,750,0.2452964375820877,0.36454895802307874,0.19872699519022677,101.48411718917727,0.3532807045903125,-16.014285714285734,final,to_end,9.920285714285715,483.98571428571427
"code-3 (a=500, s=500)",5,500,500,0.27737344407561637,0.5039905419980641,2.6648737852209474,107.06538349855602,0.5538441320024965,-15.78787878787881,final,to_end,9.915757575757576,484.2121212121212
"code-4 (a=500, s=250)",5,500,250,0.6175329139851965,0.7783126660215203,0.152268221909388,135.1102460377895,0.4309149177864422,-16.242857142857133,final,to_end,9.944857142857144,483.75714285714287
"code-5 (a=500, s=100)",5,500,100,1.5228283198035586,1.9317609160207212,0.19986163425321396,197.11870393113497,0.4054586677986574,-14.012658227848078,final,to_end,9.880253164556962,485.9873417721519
