timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772145871.0488892,-0.2,0.5,0.5,0.7348469228349535,-0.023,-0.012,-0.01799,-0.26444,0.296171,0
1772145871.0752587,-0.1,0.5,0.6,0.7874007874011811,-0.021,-0.003,-0.016,-0.26444,0.296171,0
1772145871.1015465,0.0,0.3,1.1,1.140175425099138,-0.026,0.004,-0.02,-0.26444,0.296171,0
1772145871.127823,-0.1,0.3,-0.5,0.5916079783099616,-0.023,-0.01,-0.017,-0.26444,0.296171,0
1772145871.1542163,0.0,0.4,0.3,0.5,-0.032,0.002,-0.017,-0.26444,0.296171,0
1772145871.180463,0.1,0.4,1.2,1.268857754044952,-0.025,-0.003,-0.021,-0.26444,0.296171,0
1772145871.2067661,0.0,0.3,0.5,0.58309518948453,-0.022,-0.004,-0.015,-0.26444,0.296171,0
1772145871.2331347,-0.2,0.4,0.2,0.48989794855663565,-0.023,0.013,-0.017,-0.26444,0.296171,0
1772145871.2594101,-0.1,0.4,0.2,0.45825756949558405,-0.016,-0.001,-0.014,-0.26444,0.296171,0
1772145871.285736,0.1,0.3,-0.3,0.43588989435406733,-0.01799,-0.004,-0.01799,-0.26444,0.296171,0
1772145871.3121061,-0.1,0.5,0.1,0.5196152422706632,-0.029,0.017,-0.014,-0.26444,0.296171,0
1772145871.3384619,-0.1,0.3,-0.3,0.43588989435406733,-0.01799,0.001,-0.01899,-0.26444,0.296171,0
1772145871.364836,0.0,0.3,0.6,0.6708203932499369,-0.012,-0.004,-0.01899,-0.26444,0.296171,0
1772145871.3910842,-0.3,0.4,0.4,0.6403124237432849,-0.01799,0.008,-0.01799,-0.26444,0.296171,0
1772145871.4173663,0.0,0.4,0.3,0.5,-0.025,0.023,-0.016,-0.26444,0.296171,0
1772145871.4436917,-0.1,0.3,0.4,0.5099019513592785,-0.012,0.0,-0.01799,-0.26444,0.296171,0
1772145871.4700243,0.1,0.4,0.9,0.9899494936611666,-0.01899,-0.002,-0.015,-0.26444,0.296171,0
1772145871.4963062,-0.2,0.5,-0.8,0.9643650760992956,-0.01,0.024,-0.016,-0.26444,0.296171,0
1772145871.5226288,-0.1,0.3,-0.1,0.33166247903554,-0.008,0.001,-0.017,-0.26444,0.296171,0
1772145871.5490031,0.0,0.4,0.3,0.5,-0.026,-0.006,-0.022,-0.26444,0.296171,0
1772145871.5753226,0.0,0.5,0.1,0.5099019513592785,-0.01799,0.004,-0.015,-0.26444,0.296171,0
1772145871.6016107,0.0,0.3,0.9,0.9486832980505138,-0.02,-0.02,-0.016,-0.26444,0.296171,0
1772145871.6280053,-0.1,0.4,0.0,0.4123105625617661,-0.028,0.006,-0.01899,-0.26444,0.296171,0
1772145871.6543055,-0.1,0.4,-0.6,0.7280109889280518,-0.028,0.005,-0.01899,-0.26444,0.296171,0
1772145871.6805863,0.2,0.4,0.4,0.6000000000000001,-0.00899,0.0,-0.017,-0.26444,0.296171,0
1772145871.7068777,-0.1,0.3,0.5,0.5916079783099616,-0.017,-0.01899,-0.01799,-0.26444,0.296171,0
1772145871.7332628,0.0,0.4,1.3,1.3601470508735443,-0.023,-0.002,-0.017,-0.26444,0.296171,0
1772145871.7595375,-0.1,0.3,-0.8,0.8602325267042628,-0.008,0.003,-0.021,-0.26444,0.296171,0
1772145871.785918,0.1,0.4,0.6,0.7280109889280518,-0.011,-0.007,-0.02,-0.26444,0.296171,0
1772145871.8123019,-0.2,0.4,0.1,0.45825756949558405,-0.024,-0.003,-0.01799,-0.26444,0.296171,0
1772145871.8385992,0.0,0.3,0.2,0.36055512754639896,-0.01899,-0.001,-0.021,-0.26444,0.296171,0
1772145871.8648903,0.0,0.3,-0.2,0.36055512754639896,-0.025,0.0,-0.016,-0.26444,0.296171,0
1772145871.891226,-0.2,0.5,-0.5,0.7348469228349535,-0.015,-0.002,-0.023,-0.26444,0.296171,0
1772145871.917522,0.0,0.4,0.5,0.6403124237432849,-0.01899,-0.01,-0.015,-0.26444,0.296171,0
1772145871.9438088,0.0,0.4,0.5,0.6403124237432849,-0.02,-0.00899,-0.01799,-0.26444,0.296171,0
1772145871.9701834,-0.1,0.4,0.4,0.574456264653803,-0.029,0.001,-0.01799,-0.26444,0.296171,0
1772145871.9965658,-0.1,0.4,1.1,1.174734012447073,-0.01899,-0.005,-0.016,-0.26444,0.296171,0
1772145872.0228498,-0.2,0.4,0.6,0.7483314773547883,-0.028,0.006,-0.02,-0.26444,0.296171,0
1772145872.049151,-0.1,0.4,0.3,0.5099019513592785,-0.016,0.005,-0.01799,-0.26444,0.296171,0
1772145872.0754094,-0.1,0.3,-1.0,1.0488088481701516,-0.028,0.002,-0.01899,-0.26444,0.296171,0
1772145872.1017036,0.0,0.3,0.1,0.31622776601683794,-0.029,0.006,-0.015,-0.26444,0.296171,0
1772145872.1280873,-0.1,0.3,0.6,0.6782329983125268,-0.014,-0.01,-0.015,-0.26444,0.296171,0
1772145872.1545,0.0,0.4,-0.2,0.447213595499958,-0.031,-0.004,-0.01799,-0.26444,0.296171,0
1772145872.1808014,0.0,0.3,-0.8,0.8544003745317532,-0.01,-0.006,-0.01899,-0.26444,0.296171,0
1772145872.207071,0.0,0.4,0.3,0.5,-0.013,0.003,-0.016,-0.26444,0.296171,0
1772145872.2334948,-0.1,0.3,0.0,0.31622776601683794,-0.02,0.006,-0.017,-0.26444,0.296171,0
1772145872.2597513,-0.1,0.3,-0.1,0.33166247903554,-0.026,-0.003,-0.01799,-0.26444,0.296171,0
1772145872.2860527,0.1,0.3,1.3,1.3379088160259653,-0.028,-0.01899,-0.016,-0.26444,0.296171,0
1772145872.3124452,0.1,0.4,0.5,0.6480740698407861,-0.026,-0.008,-0.01799,-0.26444,0.296171,0
1772145872.3389237,0.1,0.3,0.3,0.43588989435406733,-0.032,0.0,-0.016,-0.26444,0.296171,0
1772145872.3653169,-0.1,0.3,-0.5,0.5916079783099616,-0.029,0.011,-0.017,-0.26444,0.296171,0
1772145872.3916361,0.0,0.4,-0.3,0.5,-0.02,-0.004,-0.01799,-0.26444,0.296171,0
1772145872.4181268,0.0,0.4,0.7,0.8062257748298549,-0.03,0.007,-0.016,-0.26444,0.296171,0
1772145872.4443774,-0.1,0.3,0.0,0.31622776601683794,-0.032,-0.012,-0.01899,-0.26444,0.296171,0
1772145872.470646,-0.2,0.4,0.6,0.7483314773547883,-0.015,-0.022,-0.021,-0.26444,0.296171,0
1772145872.4968882,-0.1,0.4,0.3,0.5099019513592785,-0.026,-0.004,-0.017,-0.26444,0.296171,0
1772145872.5231495,-0.2,0.4,0.0,0.447213595499958,-0.02,0.01899,-0.021,-0.26444,0.296171,0
1772145872.5493252,-0.1,0.3,-0.8,0.8602325267042628,-0.025,0.012,-0.01799,-0.26444,0.296171,0
1772145872.5755787,-0.2,0.4,-0.1,0.45825756949558405,-0.014,0.003,-0.013,-0.26444,0.296171,0
1772145872.6020484,-0.2,0.3,-0.2,0.41231056256176607,-0.01899,0.012,-0.01799,-0.26444,0.296171,0
1772145872.628342,0.1,0.4,0.9,0.9899494936611666,-0.01799,-0.00899,-0.016,-0.26444,0.296171,0
1772145872.6546066,0.4,-0.1,0.0,0.4123105625617661,0.035,-0.003,-0.017,-0.26444,0.296171,0
1772145872.6808937,-0.2,0.4,-0.3,0.5385164807134505,-0.01899,0.006,-0.006,-0.26444,0.296171,0
