timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772146108.7242362,0.1,-0.1,0.2,0.24494897427831783,0.004,-0.002,-0.005,-0.26444,0.358906,0
1772146108.7505505,0.0,-0.1,-0.8,0.806225774829855,-0.005,0.012,-0.004,-0.26444,0.358906,0
1772146108.7769318,0.0,-0.1,-1.3,1.3038404810405297,0.002,0.016,-0.007,-0.26444,0.358906,0
1772146108.8032532,0.1,-0.2,-0.8,0.8306623862918076,0.001,0.007,0.0,-0.26444,0.358906,0
1772146108.8294764,0.1,-0.1,-0.6,0.6164414002968976,-0.003,0.026,-0.005,-0.26444,0.358906,0
1772146108.8559275,-0.1,0.0,-0.5,0.5099019513592785,0.003,0.01,-0.002,-0.26444,0.358906,0
1772146108.8821542,-0.1,-0.2,0.0,0.223606797749979,0.013,0.0,-0.002,-0.26444,0.358906,0
1772146108.908456,0.1,-0.2,0.2,0.30000000000000004,-0.004,0.01,-0.003,-0.26444,0.358906,0
1772146108.934912,0.0,0.0,-0.4,0.4,-0.00899,0.017,-0.002,-0.26444,0.358906,0
1772146108.9611914,0.1,-0.1,-0.6,0.6164414002968976,0.006,0.012,-0.004,-0.26444,0.358906,0
1772146108.9874365,0.1,-0.2,-1.0,1.02469507659596,0.005,0.011,-0.001,-0.26444,0.358906,0
1772146109.0137336,0.1,-0.1,-0.6,0.6164414002968976,0.003,0.021,-0.002,-0.26444,0.358906,0
1772146109.0401843,-0.1,-0.1,-0.8,0.8124038404635961,0.008,0.015,-0.004,-0.26444,0.358906,0
1772146109.0664537,0.1,-0.1,0.2,0.24494897427831783,-0.006,0.008,-0.001,-0.26444,0.358906,0
1772146109.0928063,0.0,-0.2,-1.0,1.019803902718557,-0.006,0.033,-0.005,-0.26444,0.358906,0
1772146109.119152,-0.1,-0.1,-0.8,0.8124038404635961,-0.004,0.022,-0.004,-0.26444,0.358906,0
1772146109.1453364,0.0,0.0,-0.9,0.9,0.01,0.012,0.0,-0.26444,0.358906,0
1772146109.1716607,0.1,-0.1,-0.7,0.714142842854285,-0.001,0.01899,0.001,-0.26444,0.358906,0
1772146109.1981037,0.1,-0.1,-1.5,1.5066519173319364,-0.00899,0.016,-0.005,-0.26444,0.358906,0
1772146109.2243736,0.1,-0.1,-1.0,1.0099504938362078,0.008,0.007,-0.004,-0.26444,0.358906,0
1772146109.2506065,0.1,-0.1,-0.9,0.9110433579144299,0.002,0.016,-0.002,-0.26444,0.358906,0
1772146109.2769732,0.0,-0.2,-0.8,0.8246211251235323,-0.007,0.00899,-0.004,-0.26444,0.358906,0
1772146109.303341,0.0,0.0,0.0,0.0,-0.002,0.0,-0.004,-0.26444,0.358906,0
1772146109.32958,0.0,-0.2,-0.5,0.5385164807134505,-0.012,0.01,-0.003,-0.26444,0.358906,0
1772146109.3559427,0.0,-0.1,-1.1,1.104536101718726,0.0,0.01799,-0.002,-0.26444,0.358906,0
1772146109.3823388,0.0,-0.2,-1.6,1.61245154965971,-0.001,0.033,-0.004,-0.26444,0.358906,0
1772146109.4086232,0.0,-0.1,-0.8,0.806225774829855,-0.001,0.017,-0.007,-0.26444,0.358906,0
1772146109.4349244,-0.1,-0.2,-1.4,1.4177446878757824,0.006,-0.003,-0.00899,-0.26444,0.358906,0
1772146109.461178,0.1,-0.2,-0.3,0.37416573867739417,-0.002,0.007,-0.004,-0.26444,0.358906,0
1772146109.4874828,0.0,-0.1,-0.8,0.806225774829855,-0.007,0.013,-0.002,-0.26444,0.358906,0
1772146109.5137253,0.1,-0.1,-0.8,0.8124038404635961,0.003,0.001,-0.002,-0.26444,0.358906,0
1772146109.5401847,0.1,-0.2,-1.6,1.6155494421403513,0.001,0.01899,0.002,-0.26444,0.358906,0
1772146109.5665162,0.0,-0.1,-0.8,0.806225774829855,0.01,0.002,-0.002,-0.26444,0.358906,0
1772146109.5928967,0.0,-0.2,-1.1,1.118033988749895,0.004,0.001,-0.002,-0.26444,0.358906,0
1772146109.619207,0.0,-0.1,-0.5,0.5099019513592785,-0.002,-0.002,-0.01,-0.26444,0.358906,0
1772146109.6455052,0.1,-0.2,-0.4,0.45825756949558405,-0.008,0.024,-0.007,-0.26444,0.358906,0
1772146109.6718976,0.1,-0.1,-0.7,0.714142842854285,0.006,0.01799,-0.001,-0.26444,0.358906,0
1772146109.698145,0.0,-0.2,-1.1,1.118033988749895,0.001,0.015,-0.003,-0.26444,0.358906,0
1772146109.7244515,0.1,-0.1,-0.6,0.6164414002968976,-0.011,0.02,-0.003,-0.26444,0.358906,0
1772146109.7508705,0.0,-0.1,-0.6,0.6082762530298219,0.004,0.01,-0.005,-0.26444,0.358906,0
1772146109.7772157,0.1,-0.1,-0.8,0.8124038404635961,-0.008,0.004,-0.002,-0.26444,0.358906,0
1772146109.803449,0.1,-0.2,-0.3,0.37416573867739417,-0.016,0.015,-0.001,-0.26444,0.358906,0
1772146109.8298056,0.0,-0.1,-0.3,0.31622776601683794,-0.008,0.012,-0.003,-0.26444,0.358906,0
1772146109.856179,0.1,-0.2,-1.5,1.51657508881031,0.0,0.015,-0.002,-0.26444,0.358906,0
1772146109.8824015,0.1,-0.1,-0.7,0.714142842854285,0.004,0.016,-0.002,-0.26444,0.358906,0
1772146109.908751,-0.2,-0.1,-1.7,1.7146428199482244,-0.003,0.022,-0.003,-0.26444,0.358906,0
1772146109.935101,-0.1,-0.1,-1.6,1.6062378404209012,0.006,0.01799,-0.006,-0.26444,0.358906,0
1772146109.9613624,0.0,-0.2,-2.1,2.1095023109728985,0.004,0.021,-0.006,-0.26444,0.358906,0
1772146109.987584,0.0,-0.1,-0.3,0.31622776601683794,0.0,0.011,-0.002,-0.26444,0.358906,0
1772146110.0139434,0.1,-0.1,-0.4,0.42426406871192857,-0.007,0.00899,0.001,-0.26444,0.358906,0
1772146110.0403266,0.1,-0.1,-0.7,0.714142842854285,0.002,-0.001,-0.004,-0.26444,0.358906,0
1772146110.0665605,0.0,-0.1,0.5,0.5099019513592785,-0.007,0.00899,-0.003,-0.26444,0.358906,0
1772146110.0929165,-0.1,-0.1,-0.6,0.6164414002968976,0.002,0.00899,-0.008,-0.26444,0.358906,0
1772146110.1191936,-0.1,0.0,-0.6,0.6082762530298219,-0.003,0.024,-0.005,-0.26444,0.358906,0
1772146110.1454349,0.2,-0.2,-1.7,1.7233687939614086,-0.004,0.022,0.003,-0.26444,0.358906,0
1772146110.17166,0.1,-0.1,-0.6,0.6164414002968976,0.005,0.011,0.003,-0.26444,0.358906,0
1772146110.1980996,0.1,-0.1,-0.6,0.6164414002968976,-0.004,-0.002,0.002,-0.26444,0.358906,0
1772146110.224314,0.1,-0.1,-1.1,1.1090536506409419,-0.001,0.013,-0.001,-0.26444,0.358906,0
1772146110.2505298,0.4,-0.3,-1.3,1.392838827718412,0.014,0.039,-0.005,-0.26444,0.358906,0
1772146110.276776,-0.4,0.0,-1.0,1.077032961426901,-0.00899,-0.027,-0.008,-0.26444,0.358906,0
1772146110.3031902,-0.1,0.2,-1.4,1.4177446878757824,-0.022,-0.007,0.001,-0.26444,0.358906,0
1772146110.3294103,0.1,0.0,-1.3,1.3038404810405297,-0.027,0.022,-0.004,-0.26444,0.358906,0
1772146110.3556578,-0.2,-0.2,-2.2,2.2181073012818837,-0.025,0.003,-0.005,-0.26444,0.358906,0
1772146110.3820524,0.1,-0.1,-1.9,1.905255888325765,0.005,0.03599,0.001,-0.26444,0.358906,0
1772146110.408348,-0.2,0.5,-1.6,1.6881943016134133,-0.033,-0.003,-0.001,-0.26444,0.358906,0
1772146110.4346554,0.5,-0.2,-0.1,0.5477225575051662,-0.016,0.012,-0.01,-0.26444,0.358906,0
1772146110.4609468,0.0,-0.4,-2.1,2.137755832643195,0.028,0.051,0.005,-0.26444,0.358906,0
1772146110.4873075,-0.4,0.2,0.8,0.9165151389911681,-0.071,-0.022,0.002,-0.26444,0.333812,0
1772146110.5135493,0.2,-0.3,-0.7,0.787400787401181,-0.011,0.03599,0.011,-0.26444,0.333812,0
1772146110.5397375,0.8,-1.6,-2.4,2.9933259094191533,-0.00899,0.012,0.006,-0.26444,0.48437600000000003,0
