timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772146508.4132586,0.1,0.0,-0.4,0.4123105625617661,-0.014,0.016,-0.005,-0.26444,0.321265,0
1772146508.439565,-0.1,-0.1,-1.2,1.2083045973594573,-0.01,0.014,-0.006,-0.26444,0.321265,0
1772146508.4659235,0.1,-0.2,-1.1,1.1224972160321824,0.011,0.02,-0.001,-0.26444,0.321265,0
1772146508.4922204,-0.1,0.0,-1.2,1.2041594578792296,0.007,0.028,-0.005,-0.26444,0.321265,0
1772146508.518469,0.0,0.0,-1.2,1.2,0.012,0.024,-0.006,-0.26444,0.321265,0
1772146508.5447927,-0.1,-0.1,-0.4,0.42426406871192857,0.005,0.015,-0.006,-0.26444,0.321265,0
1772146508.5711193,0.0,-0.1,-1.4,1.40356688476182,-0.00899,0.015,-0.002,-0.26444,0.321265,0
1772146508.597396,0.0,-0.1,-1.3,1.3038404810405297,0.001,0.007,-0.005,-0.26444,0.321265,0
1772146508.6238384,0.0,0.0,-0.2,0.2,-0.001,0.016,-0.003,-0.26444,0.321265,0
1772146508.6501937,-0.1,-0.1,-0.7,0.714142842854285,0.002,0.01899,-0.002,-0.26444,0.321265,0
1772146508.6764379,-0.2,-0.1,-0.7,0.7348469228349533,0.007,0.01799,-0.002,-0.26444,0.321265,0
1772146508.7028015,0.1,-0.1,-1.0,1.0099504938362078,-0.008,0.023,0.001,-0.26444,0.321265,0
1772146508.7290702,0.0,-0.1,-0.5,0.5099019513592785,-0.006,0.01799,-0.001,-0.26444,0.321265,0
1772146508.755352,-0.2,-0.1,-0.6,0.6403124237432849,0.013,0.011,-0.005,-0.26444,0.321265,0
1772146508.7815723,0.1,-0.1,-0.4,0.42426406871192857,-0.005,0.014,-0.001,-0.26444,0.321265,0
1772146508.8078492,0.0,-0.1,-0.4,0.4123105625617661,0.006,0.006,-0.003,-0.26444,0.321265,0
1772146508.8342054,0.0,-0.1,-1.1,1.104536101718726,-0.01,0.028,-0.003,-0.26444,0.321265,0
1772146508.8604739,-0.2,0.0,-0.4,0.447213595499958,0.017,0.01899,-0.006,-0.26444,0.321265,0
1772146508.886842,0.1,-0.2,-1.6,1.6155494421403513,-0.001,0.034,-0.006,-0.26444,0.321265,0
1772146508.9133291,-0.1,0.0,-1.3,1.3038404810405297,0.016,0.01799,-0.005,-0.26444,0.321265,0
1772146508.93973,-0.1,-0.1,-1.0,1.0099504938362078,-0.005,0.015,-0.003,-0.26444,0.321265,0
1772146508.9660378,-0.1,-0.1,-0.1,0.17320508075688776,0.01,0.01799,-0.004,-0.26444,0.321265,0
1772146508.9923072,-0.1,-0.1,-2.1,2.1047565179849186,-0.005,0.034,-0.002,-0.26444,0.321265,0
1772146509.0186434,0.1,-0.1,-0.4,0.42426406871192857,-0.00899,0.014,-0.004,-0.26444,0.321265,0
1772146509.044913,-0.2,-0.1,-0.8,0.8306623862918076,0.008,0.014,-0.007,-0.26444,0.321265,0
1772146509.071227,0.0,-0.1,-0.3,0.31622776601683794,-0.008,0.017,-0.006,-0.26444,0.321265,0
1772146509.097588,-0.1,0.0,-0.4,0.4123105625617661,0.008,0.016,-0.004,-0.26444,0.321265,0
1772146509.1239414,-0.1,-0.1,-0.8,0.8124038404635961,0.0,0.016,-0.003,-0.26444,0.321265,0
1772146509.1502962,0.0,-0.1,-0.9,0.9055385138137417,0.003,0.008,-0.003,-0.26444,0.321265,0
1772146509.176515,0.1,-0.1,-0.9,0.9110433579144299,0.001,0.03,-0.006,-0.26444,0.321265,0
1772146509.2027688,0.0,0.0,-0.6,0.6,-0.003,0.022,0.0,-0.26444,0.321265,0
1772146509.2290392,-0.1,-0.1,-0.2,0.24494897427831783,-0.006,0.02,-0.002,-0.26444,0.321265,0
1772146509.2554398,0.0,-0.1,-0.7,0.7071067811865475,0.006,0.02,-0.001,-0.26444,0.321265,0
1772146509.2817223,0.0,-0.1,-0.9,0.9055385138137417,0.004,0.025,-0.002,-0.26444,0.321265,0
1772146509.3079839,0.0,-0.1,-1.0,1.004987562112089,-0.007,0.028,0.0,-0.26444,0.321265,0
1772146509.3343055,0.1,-0.1,-0.3,0.33166247903553997,-0.007,0.016,-0.001,-0.26444,0.321265,0
1772146509.360549,-0.2,-0.1,-1.3,1.319090595827292,-0.002,0.031,-0.005,-0.26444,0.321265,0
1772146509.3868613,-0.1,-0.1,-0.5,0.5196152422706632,0.01,0.006,-0.007,-0.26444,0.321265,0
1772146509.41316,-0.1,0.0,-0.5,0.5099019513592785,-0.002,0.025,-0.006,-0.26444,0.321265,0
1772146509.439574,-0.1,-0.1,-0.6,0.6164414002968976,0.006,0.013,-0.008,-0.26444,0.321265,0
