Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772242020.198368,995,652,23,-7,23.0000,-7.0000
1772242020.220869,995,652,23,-7,23.0000,-7.0000
1772242020.245613,995,652,23,-7,23.0000,-7.0000
1772242020.268176,995,652,23,-7,23.0000,-7.0000
1772242020.290449,995,652,23,-7,23.0000,-7.0000
1772242020.312979,995,652,23,-7,23.0000,-7.0000
1772242020.335405,995,652,23,-7,23.0000,-7.0000
1772242020.357820,995,652,23,-7,23.0000,-7.0000
1772242020.380311,995,652,23,-7,23.0000,-7.0000
1772242020.402796,995,652,23,-7,23.0000,-7.0000
1772242020.425299,995,652,23,-7,23.0000,-7.0000
1772242020.447658,995,652,23,-7,23.0000,-7.0000
1772242020.470245,995,652,23,-7,23.0000,-7.0000
1772242020.492467,994,652,23,-7,23.0000,-7.0000
1772242020.514939,995,652,23,-7,23.0000,-7.0000
1772242020.537325,995,652,23,-7,23.0000,-7.0000
1772242020.559820,995,652,23,-7,23.0000,-7.0000
1772242020.582281,994,652,23,-7,23.0000,-7.0000
1772242020.604771,995,652,23,-7,23.0000,-7.0000
1772242020.627330,995,652,23,-7,23.0000,-7.0000
1772242020.649749,995,652,23,-7,23.0000,-7.0000
1772242020.672109,995,652,23,-7,23.0000,-7.0000
1772242020.694461,995,652,23,-7,23.0000,-7.0000
1772242020.716932,995,652,23,-7,23.0000,-7.0000
1772242020.739310,995,652,23,-7,23.0000,-7.0000
1772242020.782603,995,652,23,-7,23.0000,-7.0000
1772242020.805009,995,652,23,-7,23.0000,-7.0000
1772242020.827379,995,651,23,-7,23.0000,-7.0000
1772242020.849854,995,652,23,-7,23.0000,-7.0000
1772242020.872332,995,652,23,-7,23.0000,-7.0000
1772242020.894812,995,652,23,-7,23.0000,-7.0000
1772242020.917294,995,652,23,-7,23.0000,-7.0000
1772242020.939737,995,652,23,-7,23.0000,-7.0000
1772242020.962304,995,652,23,-7,23.0000,-7.0000
1772242020.984694,991,652,25,-7,25.0000,-7.0000
1772242021.007103,989,652,26,-7,26.0000,-7.0000
1772242021.029537,987,652,27,-7,27.0000,-7.0000
1772242021.051984,986,652,28,-7,28.0000,-7.0000
1772242021.074378,985,652,30,-7,30.0000,-7.0000
1772242021.096692,985,652,30,-7,30.0000,-7.0000
1772242021.119230,979,653,31,-7,31.0000,-7.0000
1772242021.141712,979,652,32,-7,32.0000,-7.0000
1772242021.164296,978,652,34,-7,34.0000,-7.0000
1772242021.186654,977,652,35,-7,35.0000,-7.0000
1772242021.209136,975,652,36,-7,36.0000,-7.0000
1772242021.231463,974,652,37,-7,37.0000,-7.0000
1772242021.253847,972,652,38,-7,38.0000,-7.0000
1772242021.276315,970,652,38,-7,38.0000,-7.0000
1772242021.298713,967,652,38,-7,38.0000,-7.0000
1772242021.321310,966,652,38,-7,38.0000,-7.0000
1772242021.343772,965,652,38,-7,38.0000,-7.0000
1772242021.366179,965,652,38,-7,38.0000,-7.0000
1772242021.388580,962,652,38,-7,38.0000,-7.0000
1772242021.411182,960,652,38,-7,38.0000,-7.0000
1772242021.433578,958,652,38,-7,38.0000,-7.0000
1772242021.456084,958,652,39,-7,39.0000,-7.0000
1772242021.478375,954,652,39,-7,39.0000,-7.0000
1772242021.500667,952,652,39,-7,39.0000,-7.0000
1772242021.523158,952,652,39,-7,39.0000,-7.0000
1772242021.545526,950,652,39,-7,39.0000,-7.0000
1772242021.568112,948,652,38,-7,38.0000,-7.0000
1772242021.590657,948,652,38,-7,38.0000,-7.0000
1772242021.613163,945,652,38,-7,38.0000,-7.0000
1772242021.635390,945,653,38,-7,38.0000,-7.0000
1772242021.657849,944,652,39,-7,39.0000,-7.0000
1772242021.680327,942,652,39,-7,39.0000,-7.0000
1772242021.702908,938,652,39,-7,39.0000,-7.0000
1772242021.725272,936,652,39,-7,39.0000,-7.0000
1772242021.747614,935,652,39,-7,39.0000,-7.0000
1772242021.770216,935,652,39,-7,39.0000,-7.0000
1772242021.792574,934,652,40,-7,40.0000,-7.0000
1772242021.814928,933,652,39,-7,39.0000,-7.0000
1772242021.837300,928,652,39,-7,39.0000,-7.0000
1772242021.859653,928,652,39,-7,39.0000,-7.0000
1772242021.882231,927,652,39,-7,39.0000,-7.0000
1772242021.904576,924,652,39,-7,39.0000,-7.0000
1772242021.927164,923,652,39,-7,39.0000,-7.0000
1772242021.949688,923,652,39,-7,39.0000,-7.0000
1772242021.972112,921,652,39,-7,39.0000,-7.0000
1772242021.994626,920,651,39,-7,39.0000,-7.0000
1772242022.017188,917,652,39,-7,39.0000,-7.0000
1772242022.039556,915,652,38,-7,38.0000,-7.0000
1772242022.062139,914,652,38,-7,38.0000,-7.0000
1772242022.084477,912,652,38,-7,38.0000,-7.0000
1772242022.106895,911,652,38,-7,38.0000,-7.0000
1772242022.129478,910,652,38,-7,38.0000,-7.0000
1772242022.151948,910,652,39,-7,39.0000,-7.0000
1772242022.174370,909,652,40,-7,40.0000,-7.0000
1772242022.196832,903,652,40,-7,40.0000,-7.0000
1772242022.219301,903,652,40,-7,40.0000,-7.0000
1772242022.241571,903,652,40,-7,40.0000,-7.0000
