Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241937.371299,997,652,21,-7,21.0000,-7.0000
1772241937.393704,997,652,21,-7,21.0000,-7.0000
1772241937.418419,997,652,21,-7,21.0000,-7.0000
1772241937.440764,997,652,21,-7,21.0000,-7.0000
1772241937.463207,997,652,21,-7,21.0000,-7.0000
1772241937.485581,997,652,21,-7,21.0000,-7.0000
1772241937.508055,997,652,21,-7,21.0000,-7.0000
1772241937.530374,997,652,21,-7,21.0000,-7.0000
1772241937.552742,997,652,21,-7,21.0000,-7.0000
1772241937.575315,997,652,21,-7,21.0000,-7.0000
1772241937.597786,997,652,21,-7,21.0000,-7.0000
1772241937.620300,997,652,21,-7,21.0000,-7.0000
1772241937.642565,997,652,21,-7,21.0000,-7.0000
1772241937.665147,997,652,21,-7,21.0000,-7.0000
1772241937.687591,997,652,21,-7,21.0000,-7.0000
1772241937.710182,997,652,21,-7,21.0000,-7.0000
1772241937.732665,997,652,21,-7,21.0000,-7.0000
1772241937.755267,997,652,21,-7,21.0000,-7.0000
1772241937.777485,997,652,21,-7,21.0000,-7.0000
1772241937.800140,997,651,21,-7,21.0000,-7.0000
1772241937.822592,997,652,21,-7,21.0000,-7.0000
1772241937.845181,997,652,21,-7,21.0000,-7.0000
1772241937.867655,997,652,21,-7,21.0000,-7.0000
1772241937.890188,997,652,21,-7,21.0000,-7.0000
1772241937.912496,997,652,21,-7,21.0000,-7.0000
1772241937.955637,997,652,21,-7,21.0000,-7.0000
1772241937.978274,997,652,21,-7,21.0000,-7.0000
1772241938.000641,997,652,21,-7,21.0000,-7.0000
1772241938.023229,997,652,21,-7,21.0000,-7.0000
1772241938.045471,997,652,21,-7,21.0000,-7.0000
1772241938.068048,997,652,21,-7,21.0000,-7.0000
1772241938.090310,997,652,21,-7,21.0000,-7.0000
1772241938.112827,997,652,21,-7,21.0000,-7.0000
1772241938.135305,997,652,22,-7,22.0000,-7.0000
1772241938.157597,991,652,23,-7,23.0000,-7.0000
1772241938.180015,991,652,25,-7,25.0000,-7.0000
1772241938.202403,990,652,26,-7,26.0000,-7.0000
1772241938.224916,987,652,27,-7,27.0000,-7.0000
1772241938.247509,985,652,28,-7,28.0000,-7.0000
1772241938.270029,985,652,29,-7,29.0000,-7.0000
1772241938.292386,983,652,29,-7,29.0000,-7.0000
1772241938.314824,980,652,31,-7,31.0000,-7.0000
1772241938.337309,980,652,32,-7,32.0000,-7.0000
1772241938.359684,977,652,34,-7,34.0000,-7.0000
1772241938.382272,975,652,35,-7,35.0000,-7.0000
1772241938.404626,974,652,36,-7,36.0000,-7.0000
1772241938.427050,972,652,37,-7,37.0000,-7.0000
1772241938.449372,971,652,37,-7,37.0000,-7.0000
1772241938.471841,969,652,37,-7,37.0000,-7.0000
1772241938.494307,968,652,38,-7,38.0000,-7.0000
1772241938.516776,967,652,37,-7,37.0000,-7.0000
1772241938.539302,965,652,37,-7,37.0000,-7.0000
1772241938.561657,964,652,37,-7,37.0000,-7.0000
1772241938.584167,962,652,38,-7,38.0000,-7.0000
1772241938.606464,959,652,38,-7,38.0000,-7.0000
1772241938.629057,958,652,38,-7,38.0000,-7.0000
1772241938.651438,958,652,38,-7,38.0000,-7.0000
1772241938.673819,957,652,38,-7,38.0000,-7.0000
1772241938.696270,954,652,38,-7,38.0000,-7.0000
1772241938.718713,951,652,38,-7,38.0000,-7.0000
1772241938.741076,950,652,38,-7,38.0000,-7.0000
1772241938.763374,947,652,37,-7,37.0000,-7.0000
1772241938.785956,947,652,37,-7,37.0000,-7.0000
1772241938.808399,945,652,38,-7,38.0000,-7.0000
1772241938.830990,944,652,38,-7,38.0000,-7.0000
1772241938.853441,944,652,38,-7,38.0000,-7.0000
1772241938.875999,943,652,39,-7,39.0000,-7.0000
1772241938.898383,937,652,39,-7,39.0000,-7.0000
1772241938.920922,936,652,39,-7,39.0000,-7.0000
1772241938.943386,935,652,39,-7,39.0000,-7.0000
1772241938.965853,935,652,39,-7,39.0000,-7.0000
1772241938.988332,933,652,39,-7,39.0000,-7.0000
1772241939.010805,931,652,38,-7,38.0000,-7.0000
1772241939.033306,930,652,38,-7,38.0000,-7.0000
1772241939.055771,928,652,38,-7,38.0000,-7.0000
1772241939.078313,925,652,38,-7,38.0000,-7.0000
1772241939.100707,924,652,38,-7,38.0000,-7.0000
1772241939.123185,923,652,38,-7,38.0000,-7.0000
1772241939.145469,921,652,38,-7,38.0000,-7.0000
1772241939.167948,921,652,38,-7,38.0000,-7.0000
1772241939.190285,918,652,39,-7,39.0000,-7.0000
1772241939.212614,918,652,39,-7,39.0000,-7.0000
1772241939.235212,917,652,38,-7,38.0000,-7.0000
1772241939.257470,915,652,38,-7,38.0000,-7.0000
1772241939.279961,912,652,38,-7,38.0000,-7.0000
1772241939.302478,912,652,38,-7,38.0000,-7.0000
1772241939.324995,910,652,39,-7,39.0000,-7.0000
1772241939.347382,909,652,39,-7,39.0000,-7.0000
1772241939.369879,907,652,39,-7,39.0000,-7.0000
1772241939.392301,905,652,39,-7,39.0000,-7.0000
1772241939.414661,903,652,39,-7,39.0000,-7.0000
1772241939.437131,903,652,39,-7,39.0000,-7.0000
1772241939.459301,901,652,39,-7,39.0000,-7.0000
1772241939.481660,899,652,40,-7,40.0000,-7.0000
1772241939.504243,896,652,39,-7,39.0000,-7.0000
1772241939.526470,896,652,39,-7,39.0000,-7.0000
1772241939.549053,896,652,39,-7,39.0000,-7.0000
1772241939.571376,893,652,39,-7,39.0000,-7.0000
1772241939.593844,891,652,39,-7,39.0000,-7.0000
1772241939.616365,891,652,39,-7,39.0000,-7.0000
1772241939.638837,887,652,39,-7,39.0000,-7.0000
1772241939.661300,886,652,39,-7,39.0000,-7.0000
1772241939.683884,883,652,39,-7,39.0000,-7.0000
1772241939.706440,883,652,39,-7,39.0000,-7.0000
1772241939.729031,883,652,39,-7,39.0000,-7.0000
1772241939.751512,882,652,40,-7,40.0000,-7.0000
1772241939.773921,879,651,39,-7,39.0000,-7.0000
1772241939.796376,878,652,39,-7,39.0000,-7.0000
1772241939.818882,875,652,39,-7,39.0000,-7.0000
1772241939.841304,875,652,39,-7,39.0000,-7.0000
1772241939.863724,873,652,39,-7,39.0000,-7.0000
1772241939.886229,871,652,39,-7,39.0000,-7.0000
1772241939.908474,871,652,39,-7,39.0000,-7.0000
1772241939.931055,868,652,39,-7,39.0000,-7.0000
1772241939.953304,868,652,39,-7,39.0000,-7.0000
1772241939.975660,866,652,38,-7,38.0000,-7.0000
1772241939.998309,862,652,38,-7,38.0000,-7.0000
1772241940.020782,862,652,38,-7,38.0000,-7.0000
1772241940.043279,859,652,38,-7,38.0000,-7.0000
1772241940.065634,858,652,38,-7,38.0000,-7.0000
1772241940.088249,858,652,38,-7,38.0000,-7.0000
1772241940.110600,856,652,38,-7,38.0000,-7.0000
1772241940.133106,856,652,39,-7,39.0000,-7.0000
1772241940.155576,853,652,39,-7,39.0000,-7.0000
1772241940.178154,851,652,39,-7,39.0000,-7.0000
1772241940.200471,850,652,40,-7,40.0000,-7.0000
1772241940.223058,847,652,39,-7,39.0000,-7.0000
1772241940.245383,847,652,39,-7,39.0000,-7.0000
1772241940.267799,847,652,39,-7,39.0000,-7.0000
1772241940.290260,844,652,39,-7,39.0000,-7.0000
1772241940.312614,843,652,39,-7,39.0000,-7.0000
1772241940.335209,842,652,39,-7,39.0000,-7.0000
1772241940.357562,839,651,39,-7,39.0000,-7.0000
1772241940.379991,836,652,39,-7,39.0000,-7.0000
1772241940.402473,836,652,39,-7,39.0000,-7.0000
1772241940.424976,835,652,39,-7,39.0000,-7.0000
