Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772242029.873577,994,652,23,-7,23.0000,-7.0000
1772242029.896105,995,652,23,-7,23.0000,-7.0000
1772242029.920783,995,652,23,-7,23.0000,-7.0000
1772242029.943314,995,652,23,-7,23.0000,-7.0000
1772242029.965750,995,652,23,-7,23.0000,-7.0000
1772242029.988228,994,652,23,-7,23.0000,-7.0000
1772242030.010473,995,652,23,-7,23.0000,-7.0000
1772242030.033061,995,652,23,-7,23.0000,-7.0000
1772242030.055423,995,652,23,-7,23.0000,-7.0000
1772242030.077930,994,652,23,-7,23.0000,-7.0000
1772242030.100335,994,652,23,-7,23.0000,-7.0000
1772242030.122734,994,653,23,-7,23.0000,-7.0000
1772242030.145228,994,652,23,-7,23.0000,-7.0000
1772242030.167676,995,652,23,-7,23.0000,-7.0000
1772242030.190100,995,652,23,-7,23.0000,-7.0000
1772242030.212416,995,652,23,-7,23.0000,-7.0000
1772242030.234900,994,652,23,-7,23.0000,-7.0000
1772242030.257323,994,652,23,-7,23.0000,-7.0000
1772242030.279797,994,652,23,-7,23.0000,-7.0000
1772242030.302320,995,652,23,-7,23.0000,-7.0000
1772242030.324934,994,653,23,-7,23.0000,-7.0000
1772242030.347296,994,652,23,-7,23.0000,-7.0000
1772242030.369783,995,652,23,-7,23.0000,-7.0000
1772242030.392282,994,652,23,-7,23.0000,-7.0000
1772242030.414600,994,652,23,-7,23.0000,-7.0000
1772242030.457869,995,652,23,-7,23.0000,-7.0000
1772242030.480382,995,652,23,-7,23.0000,-7.0000
1772242030.502974,995,652,23,-7,23.0000,-7.0000
1772242030.525367,994,652,23,-7,23.0000,-7.0000
1772242030.547740,995,652,23,-7,23.0000,-7.0000
1772242030.570244,995,652,23,-7,23.0000,-7.0000
1772242030.592481,995,652,23,-7,23.0000,-7.0000
1772242030.614993,995,652,23,-7,23.0000,-7.0000
1772242030.637376,994,652,23,-7,23.0000,-7.0000
1772242030.659944,990,652,25,-7,25.0000,-7.0000
1772242030.682368,989,652,26,-7,26.0000,-7.0000
1772242030.704961,987,652,27,-7,27.0000,-7.0000
1772242030.727382,985,652,28,-7,28.0000,-7.0000
1772242030.749664,985,652,29,-7,29.0000,-7.0000
1772242030.771976,983,652,30,-7,30.0000,-7.0000
1772242030.794396,979,652,31,-7,31.0000,-7.0000
1772242030.816794,980,652,32,-7,32.0000,-7.0000
1772242030.839290,977,652,34,-7,34.0000,-7.0000
1772242030.861555,975,652,35,-7,35.0000,-7.0000
1772242030.883903,975,652,36,-7,36.0000,-7.0000
1772242030.906302,973,652,37,-7,37.0000,-7.0000
1772242030.928663,972,652,38,-7,38.0000,-7.0000
1772242030.951167,969,652,38,-7,38.0000,-7.0000
1772242030.973593,967,652,38,-7,38.0000,-7.0000
1772242030.996169,966,652,37,-7,37.0000,-7.0000
1772242031.018683,965,652,37,-7,37.0000,-7.0000
1772242031.041106,963,652,37,-7,37.0000,-7.0000
1772242031.063474,961,652,37,-7,37.0000,-7.0000
1772242031.086059,960,652,37,-7,37.0000,-7.0000
1772242031.108376,958,652,38,-7,38.0000,-7.0000
1772242031.130733,957,652,38,-7,38.0000,-7.0000
1772242031.153244,954,652,38,-7,38.0000,-7.0000
1772242031.175471,952,652,38,-7,38.0000,-7.0000
1772242031.197932,951,652,39,-7,39.0000,-7.0000
1772242031.220293,950,652,39,-7,39.0000,-7.0000
1772242031.242650,947,652,38,-7,38.0000,-7.0000
1772242031.265127,947,652,38,-7,38.0000,-7.0000
1772242031.287394,945,652,38,-7,38.0000,-7.0000
1772242031.309800,944,652,39,-7,39.0000,-7.0000
1772242031.332406,943,652,39,-7,39.0000,-7.0000
1772242031.354900,940,652,39,-7,39.0000,-7.0000
1772242031.377387,937,652,39,-7,39.0000,-7.0000
1772242031.399976,936,652,39,-7,39.0000,-7.0000
1772242031.422386,935,652,39,-7,39.0000,-7.0000
1772242031.444834,935,652,39,-7,39.0000,-7.0000
1772242031.467308,933,652,40,-7,40.0000,-7.0000
1772242031.489876,932,652,39,-7,39.0000,-7.0000
1772242031.512268,928,652,39,-7,39.0000,-7.0000
1772242031.534675,927,652,39,-7,39.0000,-7.0000
1772242031.557100,926,652,39,-7,39.0000,-7.0000
1772242031.579548,924,652,39,-7,39.0000,-7.0000
1772242031.602060,923,652,39,-7,39.0000,-7.0000
1772242031.624394,922,652,39,-7,39.0000,-7.0000
1772242031.646833,921,652,39,-7,39.0000,-7.0000
1772242031.669469,918,652,39,-7,39.0000,-7.0000
1772242031.691976,917,652,39,-7,39.0000,-7.0000
1772242031.714478,915,652,39,-7,39.0000,-7.0000
1772242031.736954,913,652,39,-7,39.0000,-7.0000
1772242031.759352,911,652,39,-7,39.0000,-7.0000
1772242031.781866,910,652,39,-7,39.0000,-7.0000
1772242031.804413,910,652,39,-7,39.0000,-7.0000
1772242031.826990,909,652,40,-7,40.0000,-7.0000
1772242031.849423,908,652,40,-7,40.0000,-7.0000
1772242031.872005,903,652,40,-7,40.0000,-7.0000
1772242031.894372,903,652,40,-7,40.0000,-7.0000
1772242031.916842,902,652,40,-7,40.0000,-7.0000
1772242031.939308,901,652,40,-7,40.0000,-7.0000
1772242031.961806,899,652,40,-7,40.0000,-7.0000
1772242031.984311,896,652,39,-7,39.0000,-7.0000
1772242032.006677,896,652,39,-7,39.0000,-7.0000
1772242032.029259,896,652,39,-7,39.0000,-7.0000
1772242032.051580,891,652,39,-7,39.0000,-7.0000
1772242032.073940,891,652,39,-7,39.0000,-7.0000
1772242032.096378,888,652,39,-7,39.0000,-7.0000
1772242032.118965,887,652,39,-7,39.0000,-7.0000
1772242032.141382,885,652,39,-7,39.0000,-7.0000
1772242032.163947,883,653,39,-7,39.0000,-7.0000
1772242032.186306,883,652,39,-7,39.0000,-7.0000
1772242032.208584,882,652,38,-7,38.0000,-7.0000
1772242032.231053,881,652,38,-7,38.0000,-7.0000
1772242032.253423,878,652,39,-7,39.0000,-7.0000
1772242032.276010,876,652,39,-7,39.0000,-7.0000
1772242032.298388,875,652,39,-7,39.0000,-7.0000
1772242032.320868,873,652,39,-7,39.0000,-7.0000
1772242032.343313,873,652,39,-7,39.0000,-7.0000
1772242032.365894,872,652,39,-7,39.0000,-7.0000
1772242032.388374,871,652,39,-7,39.0000,-7.0000
1772242032.410755,869,652,39,-7,39.0000,-7.0000
1772242032.433308,866,652,39,-7,39.0000,-7.0000
1772242032.455782,864,652,38,-7,38.0000,-7.0000
1772242032.478213,862,652,38,-7,38.0000,-7.0000
1772242032.500589,862,652,39,-7,39.0000,-7.0000
1772242032.523063,860,652,39,-7,39.0000,-7.0000
1772242032.545458,858,652,39,-7,39.0000,-7.0000
1772242032.567851,858,652,39,-7,39.0000,-7.0000
1772242032.590178,856,653,39,-7,39.0000,-7.0000
1772242032.612492,854,652,39,-7,39.0000,-7.0000
1772242032.635076,853,652,39,-7,39.0000,-7.0000
1772242032.657387,851,652,40,-7,40.0000,-7.0000
1772242032.679857,849,652,40,-7,40.0000,-7.0000
1772242032.702357,847,653,39,-7,39.0000,-7.0000
1772242032.724862,847,652,39,-7,39.0000,-7.0000
1772242032.747309,846,652,39,-7,39.0000,-7.0000
1772242032.769837,844,652,39,-7,39.0000,-7.0000
1772242032.792285,842,652,39,-7,39.0000,-7.0000
1772242032.814713,841,652,40,-7,40.0000,-7.0000
1772242032.837245,838,652,40,-7,40.0000,-7.0000
1772242032.859596,835,652,40,-7,40.0000,-7.0000
1772242032.882188,836,652,40,-7,40.0000,-7.0000
1772242032.904468,835,652,40,-7,40.0000,-7.0000
1772242032.927048,833,652,40,-7,40.0000,-7.0000
1772242032.949478,831,652,40,-7,40.0000,-7.0000
1772242032.972060,829,652,39,-7,39.0000,-7.0000
1772242032.994376,829,652,39,-7,39.0000,-7.0000
1772242033.016957,826,652,39,-7,39.0000,-7.0000
1772242033.039355,824,652,39,-7,39.0000,-7.0000
1772242033.061823,823,652,39,-7,39.0000,-7.0000
1772242033.084305,823,652,39,-7,39.0000,-7.0000
1772242033.106666,822,652,40,-7,40.0000,-7.0000
1772242033.129173,821,652,40,-7,40.0000,-7.0000
1772242033.151464,816,652,40,-7,40.0000,-7.0000
1772242033.173835,814,652,40,-7,40.0000,-7.0000
1772242033.196300,814,652,40,-7,40.0000,-7.0000
1772242033.218817,814,652,40,-7,40.0000,-7.0000
1772242033.241348,811,652,39,-7,39.0000,-7.0000
1772242033.263824,809,652,39,-7,39.0000,-7.0000
1772242033.286296,809,652,39,-7,39.0000,-7.0000
1772242033.308769,808,652,40,-7,40.0000,-7.0000
1772242033.331307,805,652,40,-7,40.0000,-7.0000
1772242033.353663,802,652,40,-7,40.0000,-7.0000
1772242033.376180,802,652,40,-7,40.0000,-7.0000
1772242033.398466,802,652,42,-7,42.0000,-7.0000
1772242033.420912,800,652,42,-7,42.0000,-7.0000
1772242033.443375,797,652,42,-7,42.0000,-7.0000
1772242033.465843,797,652,42,-7,42.0000,-7.0000
1772242033.488311,795,652,40,-7,40.0000,-7.0000
1772242033.510778,794,652,40,-7,40.0000,-7.0000
1772242033.533256,792,652,40,-7,40.0000,-7.0000
1772242033.555472,789,652,40,-7,40.0000,-7.0000
1772242033.578018,789,652,40,-7,40.0000,-7.0000
1772242033.600626,787,652,40,-7,40.0000,-7.0000
1772242033.623167,787,652,40,-7,40.0000,-7.0000
1772242033.645470,787,652,40,-7,40.0000,-7.0000
1772242033.667943,784,652,40,-7,40.0000,-7.0000
1772242033.690345,781,652,40,-7,40.0000,-7.0000
1772242033.712815,779,652,40,-7,40.0000,-7.0000
1772242033.735301,778,652,40,-7,40.0000,-7.0000
1772242033.757675,776,652,40,-7,40.0000,-7.0000
