Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241969.448269,997,652,23,-7,23.0000,-7.0000
1772241969.470788,996,653,23,-7,23.0000,-7.0000
1772241969.495446,996,652,23,-7,23.0000,-7.0000
1772241969.518008,996,652,23,-7,23.0000,-7.0000
1772241969.540534,997,652,23,-7,23.0000,-7.0000
1772241969.563014,996,652,23,-7,23.0000,-7.0000
1772241969.585466,997,652,23,-7,23.0000,-7.0000
1772241969.607937,997,652,23,-7,23.0000,-7.0000
1772241969.630324,997,652,23,-7,23.0000,-7.0000
1772241969.652802,996,652,23,-7,23.0000,-7.0000
1772241969.675470,997,652,23,-7,23.0000,-7.0000
1772241969.698063,997,652,23,-7,23.0000,-7.0000
1772241969.720465,996,652,23,-7,23.0000,-7.0000
1772241969.742970,996,652,23,-7,23.0000,-7.0000
1772241969.765393,996,652,23,-7,23.0000,-7.0000
1772241969.788008,996,652,23,-7,23.0000,-7.0000
1772241969.810400,997,652,23,-7,23.0000,-7.0000
1772241969.832779,996,652,23,-7,23.0000,-7.0000
1772241969.855305,996,652,23,-7,23.0000,-7.0000
1772241969.877670,997,652,23,-7,23.0000,-7.0000
1772241969.900265,997,652,23,-7,23.0000,-7.0000
1772241969.922639,996,652,23,-7,23.0000,-7.0000
1772241969.945147,997,652,23,-7,23.0000,-7.0000
1772241969.967591,996,652,23,-7,23.0000,-7.0000
1772241969.989870,996,652,23,-7,23.0000,-7.0000
1772241970.032936,996,652,23,-7,23.0000,-7.0000
1772241970.055361,997,652,23,-7,23.0000,-7.0000
1772241970.077833,996,652,23,-7,23.0000,-7.0000
1772241970.100252,997,652,23,-7,23.0000,-7.0000
1772241970.122500,996,652,23,-7,23.0000,-7.0000
1772241970.144980,997,652,23,-7,23.0000,-7.0000
1772241970.167400,996,652,23,-7,23.0000,-7.0000
1772241970.189818,996,652,23,-7,23.0000,-7.0000
1772241970.212307,997,652,23,-7,23.0000,-7.0000
1772241970.234716,991,652,25,-7,25.0000,-7.0000
1772241970.257241,990,652,26,-7,26.0000,-7.0000
1772241970.279663,990,652,28,-7,28.0000,-7.0000
1772241970.302221,986,652,29,-7,29.0000,-7.0000
1772241970.324549,985,652,30,-7,30.0000,-7.0000
1772241970.346947,984,652,31,-7,31.0000,-7.0000
1772241970.369381,980,652,31,-7,31.0000,-7.0000
1772241970.391702,980,652,32,-7,32.0000,-7.0000
1772241970.414123,978,652,34,-7,34.0000,-7.0000
1772241970.436579,978,652,35,-7,35.0000,-7.0000
1772241970.459154,977,652,37,-7,37.0000,-7.0000
1772241970.481469,975,652,38,-7,38.0000,-7.0000
1772241970.503970,972,652,38,-7,38.0000,-7.0000
1772241970.526388,969,652,38,-7,38.0000,-7.0000
1772241970.548827,967,652,38,-7,38.0000,-7.0000
1772241970.571382,967,652,38,-7,38.0000,-7.0000
1772241970.593852,966,652,38,-7,38.0000,-7.0000
1772241970.616307,965,652,38,-7,38.0000,-7.0000
1772241970.638595,964,652,38,-7,38.0000,-7.0000
1772241970.661217,964,652,38,-7,38.0000,-7.0000
1772241970.683587,958,652,38,-7,38.0000,-7.0000
1772241970.706006,958,652,38,-7,38.0000,-7.0000
1772241970.728395,957,652,38,-7,38.0000,-7.0000
1772241970.750869,955,652,38,-7,38.0000,-7.0000
1772241970.773418,952,652,38,-7,38.0000,-7.0000
1772241970.796008,951,652,39,-7,39.0000,-7.0000
1772241970.818521,950,652,38,-7,38.0000,-7.0000
1772241970.840956,948,652,38,-7,38.0000,-7.0000
1772241970.863481,947,652,38,-7,38.0000,-7.0000
1772241970.886080,945,652,38,-7,38.0000,-7.0000
1772241970.908594,944,652,38,-7,38.0000,-7.0000
1772241970.931081,944,652,39,-7,39.0000,-7.0000
1772241970.953525,943,652,39,-7,39.0000,-7.0000
1772241970.975980,938,652,39,-7,39.0000,-7.0000
1772241970.998510,936,652,39,-7,39.0000,-7.0000
1772241971.021108,936,652,39,-7,39.0000,-7.0000
1772241971.043470,935,652,39,-7,39.0000,-7.0000
1772241971.065973,933,651,40,-7,40.0000,-7.0000
1772241971.088301,930,652,39,-7,39.0000,-7.0000
1772241971.110653,928,652,39,-7,39.0000,-7.0000
1772241971.133147,928,652,39,-7,39.0000,-7.0000
1772241971.155620,927,652,39,-7,39.0000,-7.0000
1772241971.178222,925,652,39,-7,39.0000,-7.0000
1772241971.200602,924,652,39,-7,39.0000,-7.0000
1772241971.223111,921,652,39,-7,39.0000,-7.0000
1772241971.245600,921,652,40,-7,40.0000,-7.0000
1772241971.268222,918,652,40,-7,40.0000,-7.0000
1772241971.290460,917,652,40,-7,40.0000,-7.0000
1772241971.313052,916,652,40,-7,40.0000,-7.0000
1772241971.335462,914,652,39,-7,39.0000,-7.0000
1772241971.357942,912,652,39,-7,39.0000,-7.0000
1772241971.380393,912,652,39,-7,39.0000,-7.0000
1772241971.402883,909,652,39,-7,39.0000,-7.0000
1772241971.425468,909,652,39,-7,39.0000,-7.0000
1772241971.447898,906,652,39,-7,39.0000,-7.0000
1772241971.470412,904,652,39,-7,39.0000,-7.0000
1772241971.492920,903,652,39,-7,39.0000,-7.0000
1772241971.515382,903,652,39,-7,39.0000,-7.0000
1772241971.537904,901,652,40,-7,40.0000,-7.0000
1772241971.560420,900,652,39,-7,39.0000,-7.0000
1772241971.582840,896,652,39,-7,39.0000,-7.0000
1772241971.605269,896,652,39,-7,39.0000,-7.0000
1772241971.627615,894,652,39,-7,39.0000,-7.0000
1772241971.650136,893,652,39,-7,39.0000,-7.0000
1772241971.672402,891,652,39,-7,39.0000,-7.0000
1772241971.694908,891,652,40,-7,40.0000,-7.0000
1772241971.717396,888,652,40,-7,40.0000,-7.0000
1772241971.739949,887,652,40,-7,40.0000,-7.0000
1772241971.762320,883,652,40,-7,40.0000,-7.0000
1772241971.784713,883,652,40,-7,40.0000,-7.0000
1772241971.807268,882,652,40,-7,40.0000,-7.0000
1772241971.829660,880,652,39,-7,39.0000,-7.0000
1772241971.852164,878,652,39,-7,39.0000,-7.0000
1772241971.874463,878,652,39,-7,39.0000,-7.0000
1772241971.896923,876,652,39,-7,39.0000,-7.0000
1772241971.919379,874,652,39,-7,39.0000,-7.0000
1772241971.941761,872,652,40,-7,40.0000,-7.0000
1772241971.964204,871,652,40,-7,40.0000,-7.0000
1772241971.986459,871,653,40,-7,40.0000,-7.0000
1772241972.009039,868,652,40,-7,40.0000,-7.0000
1772241972.031398,867,652,40,-7,40.0000,-7.0000
1772241972.053868,865,652,40,-7,40.0000,-7.0000
1772241972.076418,863,652,39,-7,39.0000,-7.0000
1772241972.098989,863,652,39,-7,39.0000,-7.0000
1772241972.121393,858,652,39,-7,39.0000,-7.0000
1772241972.143866,858,652,39,-7,39.0000,-7.0000
1772241972.166310,858,652,39,-7,39.0000,-7.0000
1772241972.188673,856,652,39,-7,39.0000,-7.0000
1772241972.211292,854,652,39,-7,39.0000,-7.0000
1772241972.233728,853,652,39,-7,39.0000,-7.0000
