timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772146731.566257,-1.1,-2.7,1.1,3.116087290176577,0.349,-0.217,-0.042,-0.26444,0.358906,0
1772146731.5925496,-0.9,-2.6,1.8,3.2878564445547194,0.374,-0.213,-0.054,-0.26444,0.358906,0
1772146731.6188047,-0.7,-2.3,1.0,2.603843313258307,0.342,-0.145,-0.052,-0.26444,0.358906,0
1772146731.645064,-0.2,-1.4,-0.3,1.445683229480096,0.188,-0.041,-0.033,-0.26444,0.358906,0
1772146731.6714816,-0.1,-0.7,0.9,1.1445523142259597,0.105,-0.04,-0.01799,-0.26444,0.358906,0
1772146731.6978471,-0.1,-1.2,0.0,1.2041594578792296,0.141,-0.067,-0.015,-0.26444,0.358906,0
1772146731.724116,-0.4,-1.4,-0.5,1.5394804318340651,0.194,-0.086,-0.02,-0.26444,0.358906,0
1772146731.7504013,-0.5,-1.3,0.2,1.407124727947029,0.19,-0.104,-0.017,-0.26444,0.358906,0
1772146731.7767377,-0.5,-1.3,-0.2,1.407124727947029,0.184,-0.068,-0.01899,-0.26444,0.358906,0
1772146731.8031747,-0.2,-1.4,-0.6,1.5362291495737217,0.183,-0.03799,-0.023,-0.26444,0.358906,0
1772146731.829363,-0.1,-1.1,-0.1,1.1090536506409419,0.155,-0.03,-0.022,-0.26444,0.358906,0
1772146731.8556275,-0.3,-0.4,-1.3,1.392838827718412,0.056,-0.006,-0.006,-0.26444,0.358906,0
1772146731.8820858,0.0,-0.1,-0.2,0.223606797749979,0.017,-0.015,-0.007,-0.26444,0.358906,0
1772146731.9083273,-0.1,-0.2,-0.8,0.8306623862918076,0.016,-0.014,-0.008,-0.26444,0.358906,0
1772146731.934556,-0.2,0.0,-0.3,0.36055512754639896,0.021,-0.023,-0.005,-0.26444,0.358906,0
1772146731.9609406,-0.1,0.0,-0.1,0.14142135623730953,0.00899,-0.013,-0.007,-0.26444,0.358906,0
