timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772146599.8193176,0.1,0.9,-0.1,0.9110433579144299,-0.069,0.032,-0.031,-0.25696199999999997,0.25853000000000004,0
1772146599.84566,-0.1,0.7,0.6,0.9273618495495703,-0.051,0.015,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146599.8720026,-0.2,0.7,-0.1,0.7348469228349533,-0.044,0.01,-0.035,-0.25696199999999997,0.25853000000000004,0
1772146599.8983088,0.2,0.8,0.3,0.8774964387392122,-0.067,0.032,-0.035,-0.25696199999999997,0.25853000000000004,0
1772146599.9246333,0.1,0.7,0.3,0.7681145747868608,-0.064,0.023,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146599.9510756,-0.1,0.7,0.1,0.714142842854285,-0.047,0.014,-0.03599,-0.25696199999999997,0.25853000000000004,0
1772146599.9773252,-0.1,0.8,-0.1,0.8124038404635961,-0.048,0.017,-0.037,-0.25696199999999997,0.25853000000000004,0
1772146600.0036044,-0.1,0.7,-0.4,0.812403840463596,-0.04,0.035,-0.03799,-0.25696199999999997,0.25853000000000004,0
1772146600.029966,0.1,0.8,-0.5,0.9486832980505139,-0.044,0.032,-0.03599,-0.25696199999999997,0.25853000000000004,0
1772146600.0562875,-0.3,0.7,-0.9,1.1789826122551597,-0.047,0.014,-0.04,-0.25696199999999997,0.25853000000000004,0
1772146600.0826087,0.1,0.7,-0.4,0.812403840463596,-0.05,0.012,-0.033,-0.25696199999999997,0.25853000000000004,0
1772146600.108959,-0.1,0.8,1.1,1.3638181696985856,-0.054,0.028,-0.04,-0.25696199999999997,0.25853000000000004,0
1772146600.135298,0.1,0.6,-0.5,0.7874007874011811,-0.057,0.027,-0.032,-0.25696199999999997,0.25853000000000004,0
1772146600.1616497,-0.2,0.7,0.0,0.7280109889280517,-0.056,0.025,-0.031,-0.25696199999999997,0.25853000000000004,0
1772146600.1879199,0.0,0.7,-0.1,0.7071067811865475,-0.064,0.029,-0.031,-0.25696199999999997,0.25853000000000004,0
1772146600.214259,0.0,0.8,-0.9,1.2041594578792296,-0.055,0.05,-0.029,-0.25696199999999997,0.25853000000000004,0
1772146600.2404852,0.0,0.8,0.1,0.806225774829855,-0.064,0.022,-0.029,-0.25696199999999997,0.25853000000000004,0
1772146600.2667618,0.0,0.7,-0.2,0.7280109889280517,-0.05,0.021,-0.029,-0.25696199999999997,0.25853000000000004,0
1772146600.2930708,0.0,0.8,-0.4,0.894427190999916,-0.054,0.03799,-0.028,-0.25696199999999997,0.25853000000000004,0
1772146600.3194237,0.0,0.8,0.2,0.8246211251235323,-0.073,0.035,-0.027,-0.25696199999999997,0.25853000000000004,0
1772146600.3457658,0.0,0.8,0.1,0.806225774829855,-0.053,0.011,-0.031,-0.25696199999999997,0.25853000000000004,0
1772146600.3720226,0.1,0.8,0.6,1.0049875621120892,-0.074,0.026,-0.025,-0.25696199999999997,0.25853000000000004,0
1772146600.3983893,0.0,0.9,0.6,1.0816653826391966,-0.067,0.012,-0.029,-0.25696199999999997,0.25853000000000004,0
1772146600.4247127,0.0,0.8,0.0,0.8,-0.067,0.027,-0.032,-0.25696199999999997,0.25853000000000004,0
1772146600.4509754,-0.1,0.9,-0.1,0.9110433579144299,-0.057,0.02,-0.032,-0.25696199999999997,0.25853000000000004,0
1772146600.4772236,0.0,0.9,0.7,1.140175425099138,-0.066,0.039,-0.03,-0.25696199999999997,0.25853000000000004,0
1772146600.503452,0.1,0.8,0.1,0.8124038404635961,-0.056,0.024,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146600.529817,0.1,0.7,0.0,0.7071067811865475,-0.065,0.03599,-0.029,-0.25696199999999997,0.25853000000000004,0
1772146600.5560958,-0.1,0.8,-0.6,1.0049875621120892,-0.064,0.039,-0.032,-0.25696199999999997,0.25853000000000004,0
1772146600.5824564,0.0,0.8,0.1,0.806225774829855,-0.056,0.025,-0.032,-0.25696199999999997,0.25853000000000004,0
1772146600.608729,-0.2,0.8,-0.2,0.8485281374238571,-0.052,0.033,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146600.6350098,-0.1,0.7,0.2,0.7348469228349533,-0.054,0.015,-0.033,-0.25696199999999997,0.25853000000000004,0
1772146600.6613443,0.1,0.8,-0.6,1.0049875621120892,-0.048,0.021,-0.03,-0.25696199999999997,0.25853000000000004,0
1772146600.6877866,-0.1,0.8,0.3,0.8602325267042628,-0.06,0.01899,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146600.714125,-0.1,0.8,-0.1,0.8124038404635961,-0.047,0.021,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146600.7405186,0.0,0.9,0.2,0.9219544457292888,-0.065,0.014,-0.033,-0.25696199999999997,0.25853000000000004,0
1772146600.766884,0.0,0.8,0.0,0.8,-0.075,0.013,-0.029,-0.25696199999999997,0.25853000000000004,0
1772146600.7932386,-0.1,0.8,0.5,0.9486832980505139,-0.07599,0.022,-0.035,-0.25696199999999997,0.25853000000000004,0
1772146600.8194745,0.1,0.9,-0.8,1.2083045973594573,-0.067,0.03599,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146600.8457463,-0.3,0.8,0.4,0.9433981132056605,-0.052,0.014,-0.034,-0.25696199999999997,0.25853000000000004,0
1772146600.872122,0.1,0.8,-0.1,0.8124038404635961,-0.066,0.017,-0.031,-0.25696199999999997,0.25853000000000004,0
1772146600.8983724,-0.1,0.8,-0.6,1.0049875621120892,-0.06,0.03,-0.028,-0.25696199999999997,0.25853000000000004,0
1772146600.9246318,0.1,0.9,0.0,0.9055385138137417,-0.059,0.028,-0.033,-0.25696199999999997,0.25853000000000004,0
1772146600.9510934,-0.1,0.7,-0.5,0.8660254037844386,-0.061,0.017,-0.035,-0.25696199999999997,0.25853000000000004,0
1772146600.977409,0.0,0.7,-0.2,0.7280109889280517,-0.05,0.024,-0.035,-0.25696199999999997,0.25853000000000004,0
1772146601.0036983,0.2,0.7,-0.1,0.7348469228349533,-0.057,0.026,-0.033,-0.25696199999999997,0.25853000000000004,0
1772146601.030152,0.2,0.8,0.1,0.8306623862918076,-0.05,0.03799,-0.034,-0.25696199999999997,0.25853000000000004,0
