timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772147048.1672306,-0.8,-0.9,0.3,1.2409673645990857,0.104,-0.118,-0.015,-0.21957199999999996,0.321265,0
1772147048.1935363,-0.8,-1.0,-0.6,1.4142135623730951,0.105,-0.12,-0.023,-0.21957199999999996,0.321265,0
1772147048.2198932,-0.8,-0.9,0.0,1.2041594578792296,0.12899,-0.105,-0.016,-0.21957199999999996,0.321265,0
1772147048.2462378,-0.7,-0.9,0.5,1.2449899597988732,0.108,-0.118,-0.023,-0.21957199999999996,0.321265,0
1772147048.2724755,-0.8,-1.0,0.0,1.2806248474865698,0.114,-0.126,-0.01899,-0.21957199999999996,0.321265,0
1772147048.2988396,-0.7,-1.0,0.0,1.2206555615733703,0.117,-0.117,-0.021,-0.21957199999999996,0.321265,0
1772147048.3251362,-0.7,-0.8,-1.0,1.4594519519326423,0.088,-0.071,-0.01799,-0.21957199999999996,0.321265,0
1772147048.3513765,-0.5,-0.7,-1.0,1.3190905958272918,0.074,-0.053,-0.013,-0.21957199999999996,0.321265,0
1772147048.3778236,-0.4,-0.3,-0.7,0.8602325267042626,0.027,-0.00899,-0.011,-0.21957199999999996,0.321265,0
1772147048.404279,-0.1,-0.1,-0.7,0.714142842854285,-0.008,0.013,-0.007,-0.21957199999999996,0.321265,0
1772147048.4305196,-0.1,-0.1,-1.4,1.4071247279470287,-0.004,0.005,-0.004,-0.21957199999999996,0.321265,0
1772147048.456877,0.0,-0.1,0.6,0.6082762530298219,-0.011,-0.022,0.003,-0.21957199999999996,0.321265,0
1772147048.4832594,0.0,-0.1,-0.5,0.5099019513592785,-0.00899,0.025,0.002,-0.21957199999999996,0.321265,0
1772147048.509662,-0.1,-0.2,-1.3,1.319090595827292,-0.004,0.007,-0.001,-0.21957199999999996,0.321265,0
1772147048.5359788,-0.2,-0.1,0.5,0.5477225575051661,-0.005,-0.021,-0.002,-0.21957199999999996,0.321265,0
1772147048.5623312,-0.1,-0.1,-0.7,0.714142842854285,-0.011,0.001,0.0,-0.21957199999999996,0.321265,0
1772147048.5886776,0.0,-0.1,0.3,0.31622776601683794,-0.01799,0.00899,0.001,-0.21957199999999996,0.321265,0
1772147048.6149502,-0.1,-0.1,-0.3,0.33166247903553997,-0.001,-0.013,-0.001,-0.21957199999999996,0.321265,0
1772147048.6412349,-0.1,-0.1,-0.6,0.6164414002968976,-0.013,-0.008,0.002,-0.21957199999999996,0.321265,0
1772147048.6675715,-0.2,-0.1,-1.4,1.4177446878757824,-0.012,0.021,-0.003,-0.21957199999999996,0.321265,0
1772147048.693934,-0.2,-0.1,-0.9,0.9273618495495705,-0.02,0.008,-0.001,-0.21957199999999996,0.321265,0
1772147048.7202759,-0.2,-0.1,-0.7,0.7348469228349533,0.003,0.004,0.002,-0.21957199999999996,0.321265,0
1772147048.7465177,-0.3,-0.1,-0.6,0.6782329983125268,-0.002,-0.001,-0.002,-0.21957199999999996,0.321265,0
1772147048.7728713,0.0,0.0,0.3,0.3,-0.01799,0.00899,0.002,-0.21957199999999996,0.321265,0
1772147048.7991645,-0.1,0.0,-0.5,0.5099019513592785,-0.013,0.007,0.001,-0.21957199999999996,0.321265,0
1772147048.8253906,-0.2,0.0,0.1,0.223606797749979,-0.008,0.005,0.001,-0.21957199999999996,0.321265,0
1772147048.8517694,-0.1,-0.1,-0.5,0.5196152422706632,-0.01899,0.012,-0.002,-0.21957199999999996,0.321265,0
1772147048.8781443,-0.2,-0.1,-0.7,0.7348469228349533,-0.017,-0.001,-0.002,-0.21957199999999996,0.321265,0
1772147048.9043932,-0.1,-0.2,-0.9,0.9273618495495705,-0.014,-0.006,-0.003,-0.21957199999999996,0.321265,0
1772147048.930677,-0.1,-0.1,-1.2,1.2083045973594573,-0.01,0.005,-0.001,-0.21957199999999996,0.321265,0
1772147048.9570322,-0.2,-0.1,-0.8,0.8306623862918076,-0.01,0.012,-0.004,-0.21957199999999996,0.321265,0
1772147048.9833162,-0.3,0.0,-1.3,1.3341664064126335,0.004,0.003,-0.001,-0.21957199999999996,0.321265,0
1772147049.0095668,-0.1,-0.1,-0.2,0.24494897427831783,-0.002,0.003,-0.001,-0.21957199999999996,0.321265,0
1772147049.0360012,-0.3,-0.1,-0.9,0.9539392014169457,-0.017,0.007,-0.003,-0.21957199999999996,0.321265,0
1772147049.062238,-0.1,-0.1,-0.1,0.17320508075688776,-0.014,-0.001,-0.001,-0.21957199999999996,0.321265,0
1772147049.0885088,-0.2,-0.1,-0.5,0.5477225575051661,-0.007,-0.013,0.002,-0.21957199999999996,0.321265,0
1772147049.1149642,-0.3,-0.1,-0.2,0.37416573867739417,-0.011,-0.008,-0.003,-0.21957199999999996,0.321265,0
1772147049.1413302,0.0,-0.1,-0.8,0.806225774829855,-0.005,0.006,0.001,-0.21957199999999996,0.321265,0
1772147049.167577,-0.1,-0.1,0.2,0.24494897427831783,-0.01,-0.012,-0.003,-0.21957199999999996,0.321265,0
1772147049.1939027,-0.2,-0.1,-1.0,1.02469507659596,-0.015,0.003,0.0,-0.21957199999999996,0.321265,0
1772147049.2202594,-0.2,-0.1,-1.0,1.02469507659596,-0.016,0.00899,-0.001,-0.21957199999999996,0.321265,0
1772147049.2465339,-0.3,-0.1,-1.5,1.5329709716755893,-0.007,0.007,-0.005,-0.21957199999999996,0.321265,0
1772147049.2728648,-0.2,-0.1,-0.7,0.7348469228349533,-0.014,0.006,0.0,-0.21957199999999996,0.321265,0
1772147049.2993407,-0.2,-0.1,-1.0,1.02469507659596,-0.011,0.008,-0.003,-0.21957199999999996,0.321265,0
1772147049.3256104,-0.1,-0.1,-0.5,0.5196152422706632,-0.014,0.002,-0.001,-0.21957199999999996,0.321265,0
1772147049.3519554,-0.1,-0.1,-0.5,0.5196152422706632,-0.01799,-0.012,-0.005,-0.21957199999999996,0.321265,0
1772147049.3782613,-0.3,0.0,0.4,0.5,-0.006,-0.005,-0.002,-0.21957199999999996,0.321265,0
1772147049.4045997,-0.3,-0.1,-1.8,1.8275666882497066,-0.005,0.005,-0.003,-0.21957199999999996,0.321265,0
1772147049.4309092,-0.2,0.0,-0.3,0.36055512754639896,-0.011,-0.006,-0.003,-0.21957199999999996,0.321265,0
1772147049.4572117,-0.2,-0.1,-0.6,0.6403124237432849,-0.027,0.02,-0.001,-0.21957199999999996,0.321265,0
1772147049.4835892,-0.2,-0.1,-1.0,1.02469507659596,-0.00899,0.011,0.002,-0.21957199999999996,0.321265,0
1772147049.5099492,0.0,-0.2,-1.1,1.118033988749895,-0.01799,0.002,-0.003,-0.21957199999999996,0.321265,0
1772147049.5362625,-0.2,-0.1,-0.7,0.7348469228349533,-0.004,0.001,-0.002,-0.21957199999999996,0.321265,0
1772147049.5624847,-0.2,-0.1,-0.7,0.7348469228349533,-0.01799,0.016,0.002,-0.21957199999999996,0.321265,0
1772147049.5887375,-0.2,-0.1,-0.9,0.9273618495495705,-0.01,0.007,-0.001,-0.21957199999999996,0.321265,0
1772147049.6149554,-0.1,-0.1,-1.2,1.2083045973594573,-0.021,0.001,-0.004,-0.21957199999999996,0.321265,0
1772147049.6413226,0.0,0.0,0.4,0.4,-0.00899,0.005,-0.004,-0.21957199999999996,0.321265,0
1772147049.667697,-0.1,-0.2,-2.0,2.0124611797498106,-0.002,0.004,-0.002,-0.21957199999999996,0.321265,0
1772147049.6940663,-0.2,-0.1,-0.7,0.7348469228349533,-0.005,-0.008,0.0,-0.21957199999999996,0.321265,0
1772147049.7203975,-0.1,-0.1,0.2,0.24494897427831783,-0.013,-0.011,-0.005,-0.21957199999999996,0.321265,0
1772147049.7466695,-0.1,-0.1,0.4,0.42426406871192857,-0.003,-0.01899,0.001,-0.21957199999999996,0.321265,0
1772147049.7729557,-0.4,0.2,-0.5,0.6708203932499369,-0.041,-0.032,0.003,-0.21957199999999996,0.321265,0
1772147049.7992537,-0.2,0.1,-1.2,1.2206555615733703,-0.031,-0.00899,-0.004,-0.21957199999999996,0.321265,0
