Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1771014302.221298,-0.2869,0.5597,0
1771014302.227460,-0.2869,0.5597,0
1771014302.233590,-0.2869,0.5597,0
1771014302.239799,-0.2869,0.5597,0
1771014302.245993,-0.2869,0.5597,0
1771014302.252093,-0.2869,0.5597,0
1771014302.258236,-0.2869,0.5597,0
1771014302.264358,-0.2869,0.5597,0
1771014302.270482,-0.2869,0.5597,0
1771014302.276619,-0.2869,0.5597,0
1771014302.282730,-0.2869,0.5597,0
1771014302.288905,-0.2869,0.5597,0
1771014302.295008,-0.2869,0.5597,0
1771014302.301259,-0.2869,0.5597,0
1771014302.307355,-0.2869,0.5597,0
1771014302.313498,-0.2869,0.5597,0
1771014302.319637,-0.2869,0.5597,0
1771014302.325768,-0.2869,0.5597,0
1771014302.331888,-0.2869,0.5597,0
1771014302.338014,-0.2869,0.5597,0
1771014302.344239,-0.2869,0.5597,0
1771014302.350354,-0.2869,0.5597,0
1771014302.356489,-0.2869,0.5597,0
1771014302.362613,-0.2869,0.5597,0
1771014302.368716,-0.2869,0.5597,0
1771014302.374928,-0.2869,0.5597,0
1771014302.381081,-0.2869,0.5597,0
1771014302.387243,-0.2869,0.5597,0
1771014302.393346,-0.2869,0.5597,0
1771014302.399497,-0.2869,0.5597,0
1771014302.405700,-0.2869,0.5597,0
1771014302.411819,-0.2869,0.5597,0
1771014302.417946,-0.2869,0.5597,0
1771014302.424151,-0.2869,0.5597,0
1771014302.430256,-0.2869,0.5597,0
1771014302.436360,-0.2869,0.5597,0
1771014302.442486,-0.2869,0.5597,0
1771014302.448605,-0.2869,0.5597,0
1771014302.454811,-0.2869,0.5597,0
1771014302.460934,-0.2869,0.5597,0
1771014302.467073,-0.2869,0.5597,0
1771014302.473290,-0.2869,0.5597,0
1771014302.479383,-0.2869,0.5597,0
1771014302.485511,-0.2869,0.5597,0
1771014302.491634,-0.2869,0.5597,0
1771014302.497752,-0.2869,0.5597,0
1771014302.503891,-0.2869,0.5597,0
1771014302.510084,-0.2869,0.5597,0
1771014302.516217,-0.2869,0.5597,0
1771014302.522341,-0.2869,0.5597,0
1771014302.528433,-0.2869,0.5597,0
1771014302.534563,-0.2869,0.5597,0
1771014302.540694,-0.2869,0.5597,0
1771014302.546827,-0.2869,0.5597,0
1771014302.552958,-0.2869,0.5597,0
1771014302.559167,-0.2869,0.5597,0
1771014302.565221,-0.2869,0.5597,0
1771014302.571313,-0.2869,0.5597,0
1771014302.577446,-0.2869,0.5597,0
1771014302.583558,-0.2869,0.5597,0
1771014302.589658,-0.2869,0.5597,0
1771014302.595766,-0.2869,0.5597,0
1771014302.601864,-0.2869,0.5597,0
1771014302.608020,-0.2869,0.5597,0
1771014302.614229,-0.2869,0.5597,0
1771014302.620308,-0.2869,0.5597,0
1771014302.626402,-0.2869,0.5597,0
1771014302.632537,-0.2869,0.5597,0
1771014302.638682,-0.2869,0.5597,0
