Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1771014419.498238,-0.2869,0.5346,0
1771014419.504329,-0.2869,0.5346,0
1771014419.510427,-0.2869,0.5346,0
1771014419.516556,-0.2869,0.5346,0
1771014419.522762,-0.2869,0.5346,0
1771014419.528962,-0.2869,0.5346,0
1771014419.535093,-0.2869,0.5346,0
1771014419.541215,-0.2869,0.5346,0
1771014419.547316,-0.2869,0.5346,0
1771014419.553543,-0.2869,0.5346,0
1771014419.559641,-0.2869,0.5346,0
1771014419.565745,-0.2869,0.5346,0
1771014419.571960,-0.2869,0.5346,0
1771014419.578090,-0.2869,0.5346,0
1771014419.584317,-0.2869,0.5346,0
1771014419.590406,-0.2869,0.5346,0
1771014419.596510,-0.2869,0.5346,0
1771014419.602713,-0.2869,0.5346,0
1771014419.608819,-0.2869,0.5346,0
1771014419.614935,-0.2869,0.5346,0
1771014419.621050,-0.2869,0.5346,0
1771014419.627200,-0.2869,0.5346,0
1771014419.633317,-0.2869,0.5346,0
1771014419.639412,-0.2869,0.5346,0
1771014419.645514,-0.2869,0.5346,0
1771014419.651717,-0.2869,0.5346,0
1771014419.657840,-0.2869,0.5346,0
1771014419.663939,-0.2869,0.5346,0
1771014419.670047,-0.2869,0.5346,0
1771014419.676260,-0.2869,0.5346,0
1771014419.682339,-0.2869,0.5346,0
1771014419.688434,-0.2869,0.5346,0
1771014419.694547,-0.2869,0.5346,0
1771014419.700643,-0.2869,0.5346,0
1771014419.706843,-0.2869,0.5346,0
1771014419.712981,-0.2869,0.5346,0
1771014419.719115,-0.2869,0.5346,0
1771014419.725194,-0.2869,0.5346,0
1771014419.731315,-0.2869,0.5346,0
1771014419.737410,-0.2869,0.5346,0
1771014419.743528,-0.2869,0.5346,0
1771014419.749671,-0.2869,0.5346,0
1771014419.755875,-0.2869,0.5346,0
1771014419.761978,-0.2869,0.5346,0
1771014419.768076,-0.2869,0.5346,0
1771014419.774149,-0.2869,0.5346,0
1771014419.780199,-0.2869,0.5346,0
1771014419.786293,-0.2869,0.5346,0
1771014419.792491,-0.2869,0.5346,0
1771014419.798591,-0.2869,0.5346,0
1771014419.804687,-0.2869,0.5346,0
1771014419.810817,-0.2869,0.5346,0
1771014419.817050,-0.2869,0.5346,0
1771014419.823225,-0.2869,0.5346,0
1771014419.829372,-0.2869,0.5346,0
1771014419.835497,-0.2869,0.5346,0
1771014419.841695,-0.2869,0.5346,0
1771014419.847819,-0.2869,0.5346,0
1771014419.853940,-0.2869,0.5346,0
1771014419.860065,-0.2869,0.5346,0
1771014419.866163,-0.2869,0.5346,0
1771014419.872341,-0.2869,0.5346,0
1771014419.878423,-0.2869,0.5346,0
1771014419.884527,-0.2869,0.5346,0
1771014419.890732,-0.2869,0.5346,0
1771014419.896860,-0.2869,0.5346,0
1771014419.902949,-0.2869,0.5346,0
1771014419.909036,-0.2869,0.5346,0
1771014419.915168,-0.2869,0.5346,0
1771014419.921282,-0.2869,0.5346,0
1771014419.927393,-0.2869,0.5346,0
1771014419.933530,-0.2869,0.5346,0
1771014419.939629,-0.2869,0.5346,0
1771014419.945729,-0.2869,0.5346,0
1771014419.951936,-0.2869,0.5346,0
1771014419.958058,-0.2869,0.5346,0
1771014419.964250,-0.2869,0.5346,0
1771014419.970341,-0.2869,0.5346,0
1771014419.976429,-0.2869,0.5346,0
1771014419.982550,-0.2869,0.5346,0
1771014419.988643,-0.2869,0.5346,0
1771014419.994740,-0.2869,0.5346,0
1771014420.000911,-0.2869,0.5346,0
1771014420.007036,-0.2869,0.5346,0
1771014420.013133,-0.2869,0.5346,0
1771014420.019305,-0.2869,0.5346,0
1771014420.025395,-0.2869,0.5346,0
1771014420.031498,-0.2869,0.5346,0
1771014420.037628,-0.2869,0.5346,0
1771014420.043724,-0.2869,0.5346,0
1771014420.049849,-0.2869,0.5346,0
1771014420.056036,-0.2869,0.5346,0
1771014420.062165,-0.2869,0.5346,0
1771014420.068292,-0.2869,0.5346,0
1771014420.074406,-0.2869,0.5346,0
1771014420.080502,-0.2869,0.5346,0
1771014420.086627,-0.2869,0.5346,0
1771014420.092716,-0.2869,0.5346,0
1771014420.098928,-0.2869,0.5346,0
1771014420.105136,-0.2869,0.5346,0
1771014420.111223,-0.2869,0.5346,0
1771014420.117329,-0.2869,0.5346,0
1771014420.123429,-0.2869,0.5346,0
1771014420.129538,-0.2869,0.5346,0
1771014420.135647,-0.2869,0.5346,0
1771014420.141776,-0.2869,0.5346,0
1771014420.147976,-0.2869,0.5346,0
1771014420.154208,-0.2869,0.5346,0
1771014420.160302,-0.2869,0.5346,0
1771014420.166403,-0.2869,0.5346,0
1771014420.172495,-0.2869,0.5346,0
1771014420.178600,-0.2869,0.5346,0
1771014420.184813,-0.2869,0.5346,0
1771014420.190930,-0.2869,0.5346,0
1771014420.197059,-0.2869,0.5346,0
1771014420.203292,-0.2869,0.5346,0
1771014420.209395,-0.2869,0.5346,0
1771014420.215516,-0.2869,0.5346,0
1771014420.221643,-0.2869,0.5346,0
1771014420.227766,-0.2869,0.5346,0
1771014420.233983,-0.2869,0.5346,0
1771014420.240113,-0.2869,0.5346,0
1771014420.246303,-0.2869,0.5346,0
1771014420.252428,-0.2869,0.5346,0
1771014420.258635,-0.2869,0.5346,0
1771014420.264753,-0.2869,0.5346,0
1771014420.270888,-0.2869,0.5346,0
