timestamp_epoch,wrist_force_N
1771012879.1259632,0.1
1771012879.1463618,0.5099019513592785
1771012879.1664965,0.8246211251235323
1771012879.186657,0.43588989435406733
1771012879.2067885,0.714142842854285
1771012879.2269485,0.6403124237432849
1771012879.2471867,0.6708203932499369
1771012879.2673445,0.28284271247461906
1771012879.2874708,0.4123105625617661
1771012879.3076205,0.5477225575051662
1771012879.327743,0.42426406871192857
1771012879.3479044,0.7280109889280518
1771012879.368072,0.8602325267042626
1771012879.3882277,0.5385164807134505
1771012879.4083674,1.0677078252031311
1771012879.4285345,0.4123105625617661
1771012879.4486952,1.0723805294763609
1771012879.4688277,0.33166247903553997
1771012879.4889784,0.8660254037844386
1771012879.5091467,1.1832159566199232
1771012879.5292814,1.0954451150103321
1771012879.549374,0.5385164807134505
1771012879.569529,0.848528137423857
1771012879.589694,0.9848857801796105
1771012879.609826,0.5916079783099616
1771012879.6299927,0.42426406871192857
1771012879.6501267,0.5916079783099616
1771012879.6702802,0.48989794855663565
1771012879.6904192,0.37416573867739417
1771012879.710664,0.36055512754639896
1771012879.7308233,0.447213595499958
1771012879.7510703,1.1224972160321824
1771012879.7712355,0.8602325267042628
1771012879.7913787,1.835755975068582
1771012879.8116167,0.8602325267042626
1771012879.831768,0.33166247903553997
1771012879.8520277,1.004987562112089
1771012879.8721623,0.24494897427831783
1771012879.8923035,0.37416573867739417
1771012879.9124324,0.5744562646538028
1771012879.9325945,0.8602325267042628
1771012879.9527528,0.5099019513592785
1771012879.9728873,0.6164414002968976
1771012879.9930642,0.9273618495495705
1771012880.013344,0.5744562646538028
1771012880.0334744,0.5916079783099616
1771012880.0537112,0.9110433579144298
1771012880.0738409,0.7681145747868608
1771012880.094003,0.5385164807134505
1771012880.114133,1.1224972160321824
1771012880.1343539,1.2083045973594573
1771012880.154485,1.5394804318340654
1771012880.1747205,2.5475478405713994
1771012880.1948795,4.305810028322197
1771012880.2150352,7.524626236564844
1771012880.2351677,8.32946576918352
1771012880.2553203,9.364293886887573
1771012880.2754514,8.215838362577491
1771012880.2956946,8.616843969807043
1771012880.3158545,8.452810183601665
1771012880.3359861,6.300793600809346
1771012880.3561382,4.546427168667722
1771012880.3762972,1.2409673645990857
1771012880.3964233,0.714142842854285
1771012880.4165747,1.2369316876852983
1771012880.4368215,1.307669683062202
1771012880.456987,0.5196152422706632
1771012880.477237,0.754983443527075
1771012880.4973645,0.7280109889280518
1771012880.5174892,0.33166247903554
1771012880.537646,1.02469507659596
1771012880.5578108,0.24494897427831783
1771012880.5779448,0.9055385138137417
1771012880.598097,0.9110433579144299
1771012880.6182249,0.6403124237432849
1771012880.6383877,0.0
1771012880.658557,0.6
1771012880.6787283,0.24494897427831783
1771012880.698867,0.7071067811865475
1771012880.719107,0.24494897427831783
1771012880.7392747,0.2
1771012880.7594147,0.5099019513592785
1771012880.7796516,0.28284271247461906
1771012880.7998965,0.9055385138137417
1771012880.8200502,0.5
1771012880.840183,0.7071067811865475
1771012880.8603628,0.9110433579144299
1771012880.8804936,0.6164414002968976
1771012880.9006915,0.24494897427831783
1771012880.9208438,0.31622776601683794
1771012880.941018,1.0
1771012880.961208,0.31622776601683794
1771012880.981337,0.6324555320336759
1771012881.0014613,0.24494897427831783
1771012881.0215902,0.2
1771012881.0417223,1.019803902718557
1771012881.061918,0.31622776601683794
1771012881.08208,0.5099019513592785
1771012881.1023242,0.33166247903553997
1771012881.12249,1.2
1771012881.1427326,0.223606797749979
1771012881.1628933,1.0
1771012881.1831279,0.7071067811865475
1771012881.203369,0.5196152422706632
1771012881.2235,0.806225774829855
1771012881.243662,0.223606797749979
1771012881.2638526,0.31622776601683794
1771012881.2840116,1.1
1771012881.3041422,0.3
1771012881.3243086,0.4
1771012881.34444,0.223606797749979
1771012881.364597,0.6164414002968976
1771012881.3847315,0.31622776601683794
1771012881.4048765,0.45825756949558405
1771012881.4250464,0.7071067811865475
1771012881.4452927,0.223606797749979
1771012881.4654253,0.6164414002968976
1771012881.4856653,0.7071067811865475
1771012881.5058029,1.0099504938362078
1771012881.5259616,0.42426406871192857
1771012881.5460896,0.806225774829855
1771012881.5662582,0.6
1771012881.5863857,0.33166247903553997
1771012881.6065295,0.223606797749979
1771012881.6266959,0.223606797749979
1771012881.6468763,0.24494897427831783
1771012881.6670039,0.9
1771012881.6872854,0.33166247903553997
1771012881.707414,0.42426406871192857
1771012881.7275453,0.33166247903553997
1771012881.7476735,0.806225774829855
1771012881.7678232,0.17320508075688776
1771012881.7879527,0.1
1771012881.8080938,0.37416573867739417
1771012881.8283477,0.1
1771012881.8484771,0.31622776601683794
1771012881.8687146,0.17320508075688776
1771012881.8888912,0.1
1771012881.9090261,0.24494897427831783
1771012881.9291534,0.6082762530298219
1771012881.949364,0.14142135623730953
1771012881.969508,0.31622776601683794
1771012881.9896815,0.14142135623730953
1771012882.0098443,0.6
1771012882.0300841,0.223606797749979
1771012882.050252,0.30000000000000004
1771012882.0703864,0.33166247903553997
1771012882.090524,0.7071067811865475
1771012882.1107645,0.223606797749979
1771012882.1308966,0.1
1771012882.1511395,0.5099019513592785
1771012882.1712897,0.6082762530298219
1771012882.1914256,0.7
1771012882.2115874,0.223606797749979
1771012882.2317543,0.4
1771012882.2519937,0.223606797749979
1771012882.2721443,0.6164414002968976
1771012882.2922726,0.42426406871192857
1771012882.3123996,1.0099504938362078
1771012882.3326359,0.6164414002968976
1771012882.352761,0.31622776601683794
1771012882.372908,0.4123105625617661
1771012882.3930418,0.33166247903553997
1771012882.4132855,0.31622776601683794
1771012882.4334035,1.104536101718726
1771012882.4535327,0.8124038404635961
1771012882.4736795,0.6082762530298219
1771012882.4939137,0.6164414002968976
1771012882.514074,0.24494897427831783
1771012882.5343046,0.2
1771012882.5544155,0.31622776601683794
1771012882.5745497,0.5196152422706632
1771012882.594715,1.1090536506409419
1771012882.6148696,0.42426406871192857
1771012882.6350293,0.223606797749979
1771012882.6551788,0.33166247903553997
1771012882.6753485,0.9
1771012882.6954803,0.17320508075688776
1771012882.7156773,0.14142135623730953
1771012882.7358596,0.223606797749979
1771012882.7560277,0.4123105625617661
1771012882.776215,0.7071067811865475
1771012882.7963939,1.3304134695650072
1771012882.8165562,0.17320508075688776
1771012882.8367949,0.28284271247461906
1771012882.856931,0.447213595499958
1771012882.8771794,0.5099019513592785
1771012882.8973424,0.9055385138137417
1771012882.9175026,0.14142135623730953
1771012882.9376307,0.6082762530298219
1771012882.9577982,0.31622776601683794
1771012882.9779613,0.223606797749979
1771012882.9981163,0.36055512754639896
1771012883.0182645,0.31622776601683794
1771012883.038395,0.5
1771012883.058507,0.14142135623730953
1771012883.078748,0.223606797749979
1771012883.098912,0.223606797749979
1771012883.1190774,0.31622776601683794
1771012883.1392238,0.4123105625617661
1771012883.1593626,0.5099019513592785
1771012883.1795957,1.1090536506409419
1771012883.1998477,0.8124038404635961
1771012883.2200599,0.6403124237432849
1771012883.2402272,0.5
1771012883.2603774,0.5196152422706632
1771012883.2805107,0.714142842854285
1771012883.3007426,0.714142842854285
1771012883.3208983,0.5196152422706632
1771012883.3411012,0.8124038404635961
1771012883.3612676,0.5099019513592785
1771012883.3813941,0.14142135623730953
1771012883.4015193,0.33166247903553997
1771012883.4217184,0.5099019513592785
1771012883.4418504,0.5196152422706632
1771012883.4620028,0.31622776601683794
1771012883.4821615,0.33166247903553997
1771012883.502365,0.33166247903553997
1771012883.5225248,0.5099019513592785
1771012883.5427682,0.5196152422706632
1771012883.562931,0.5196152422706632
1771012883.5831966,2.0124611797498106
1771012883.6033242,0.14142135623730953
1771012883.6234603,0.4123105625617661
1771012883.643667,0.14142135623730953
1771012883.6637921,0.1
1771012883.6840396,0.4123105625617661
1771012883.7042198,0.9110433579144299
1771012883.7243762,0.14142135623730953
1771012883.7445378,0.8124038404635961
1771012883.7646976,0.714142842854285
1771012883.7848566,0.42426406871192857
1771012883.8051038,0.806225774829855
1771012883.8252716,0.31622776601683794
1771012883.8453984,0.4123105625617661
1771012883.865551,0.714142842854285
1771012883.885677,0.223606797749979
1771012883.90581,0.1
1771012883.9260588,0.8124038404635961
1771012883.946257,0.14142135623730953
1771012883.9663837,0.24494897427831783
1771012883.9865375,0.223606797749979
1771012884.0067003,0.14142135623730953
1771012884.0268629,0.14142135623730953
1771012884.0471077,0.24494897427831783
1771012884.0672908,0.5196152422706632
1771012884.0874188,0.8124038404635961
1771012884.1075733,0.9055385138137417
1771012884.1277912,0.33166247903553997
1771012884.1479554,0.5099019513592785
1771012884.1681068,1.2083045973594573
1771012884.1883001,0.17320508075688776
1771012884.2084346,0.9055385138137417
