Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770759841.094319,-0.2869,0.2334,0
1770759841.110593,-0.2869,0.2334,0
1770759841.126901,-0.2869,0.2334,0
1770759841.143110,-0.2869,0.2334,0
1770759841.159405,-0.2869,0.2334,0
1770759841.175699,-0.2869,0.2334,0
1770759841.191999,-0.2869,0.2334,0
1770759841.208313,-0.2869,0.2334,0
1770759841.224503,-0.2869,0.2334,0
1770759841.240766,-0.2869,0.2334,0
1770759841.256954,-0.2869,0.2334,0
1770759841.273179,-0.2869,0.2334,0
1770759841.289370,-0.2869,0.2334,0
1770759841.305586,-0.2869,0.2334,0
1770759841.321805,-0.2869,0.2334,0
1770759841.338021,-0.2869,0.2334,0
1770759841.354331,-0.2869,0.2334,0
1770759841.370570,-0.2869,0.2334,0
1770759841.386805,-0.2869,0.2334,0
1770759841.403035,-0.2869,0.2334,0
1770759841.419221,-0.2869,0.2334,0
1770759841.435394,-0.2869,0.2334,0
1770759841.451694,-0.2869,0.2334,0
1770759841.467884,-0.2869,0.2334,0
1770759841.484101,-0.2869,0.2334,0
1770759841.500339,-0.2869,0.2334,0
1770759841.516635,-0.2869,0.2334,0
1770759841.533043,-0.2869,0.2334,0
1770759841.549309,-0.2869,0.2334,0
1770759841.565581,-0.2869,0.2334,0
1770759841.581901,-0.2869,0.2334,0
1770759841.598291,-0.2869,0.2334,0
1770759841.614686,-0.2869,0.2334,0
1770759841.630990,-0.2869,0.2334,0
1770759841.647306,-0.2869,0.2334,0
1770759841.663480,-0.2869,0.2334,0
1770759841.679698,-0.2869,0.2334,0
1770759841.696018,-0.2869,0.2334,0
1770759841.712362,-0.2869,0.2334,0
1770759841.728640,-0.2869,0.2334,0
1770759841.744809,-0.2869,0.2334,0
1770759841.761018,-0.2869,0.2334,0
1770759841.777197,-0.2869,0.2334,0
1770759841.793376,-0.2869,0.2334,0
1770759841.809589,-0.2869,0.2334,0
1770759841.825755,-0.2869,0.2334,0
1770759841.841914,-0.2869,0.2334,0
1770759841.858072,-0.2869,0.2334,0
1770759841.874305,-0.2869,0.2334,0
1770759841.890462,-0.2869,0.2334,0
1770759841.906646,-0.2869,0.2334,0
1770759841.922904,-0.2869,0.2334,0
1770759841.939195,-0.2869,0.2334,0
1770759841.955404,-0.2869,0.2334,0
1770759841.971594,-0.2869,0.2334,0
1770759841.987861,-0.2869,0.2334,0
1770759842.004123,-0.2869,0.2334,0
1770759842.020299,-0.2869,0.2334,0
1770759842.036455,-0.2869,0.2334,0
1770759842.052730,-0.2869,0.2334,0
1770759842.069094,-0.2869,0.2334,0
1770759842.085312,-0.2869,0.2334,0
1770759842.101588,-0.2869,0.2334,0
1770759842.117971,-0.2869,0.2334,0
1770759842.134276,-0.2869,0.2334,0
1770759842.150443,-0.2869,0.2334,0
1770759842.166710,-0.2869,0.2334,0
1770759842.182987,-0.2869,0.2334,0
1770759842.199291,-0.2869,0.2334,0
1770759842.215451,-0.2869,0.2334,0
1770759842.231721,-0.2869,0.2334,0
1770759842.247909,-0.2869,0.2334,0
1770759842.264181,-0.2869,0.2334,0
1770759842.280338,-0.2869,0.2334,0
1770759842.296498,-0.2869,0.2334,0
1770759842.312743,-0.2869,0.2334,0
1770759842.328912,-0.2869,0.2334,0
1770759842.345075,-0.2869,0.2334,0
1770759842.361244,-0.2869,0.2334,0
1770759842.377405,-0.2869,0.2334,0
1770759842.393568,-0.2869,0.2334,0
1770759842.409821,-0.2869,0.2334,0
1770759842.426013,-0.2869,0.2334,0
1770759842.442177,-0.2869,0.2334,0
1770759842.458335,-0.2869,0.2334,0
1770759842.474533,-0.2869,0.2334,0
1770759842.490716,-0.2869,0.2334,0
1770759842.506940,-0.2869,0.2334,0
1770759842.523206,-0.2869,0.2334,0
1770759842.539387,-0.2869,0.2334,0
1770759842.555649,-0.2869,0.2334,0
1770759842.571862,-0.2869,0.2334,0
1770759842.588073,-0.2869,0.2334,0
1770759842.604242,-0.2869,0.2334,0
1770759842.620430,-0.2869,0.2334,0
1770759842.636633,-0.2869,0.2334,0
1770759842.652938,-0.2869,0.2334,0
1770759842.669302,-0.2869,0.2334,0
1770759842.685567,-0.2869,0.2334,0
1770759842.701917,-0.2869,0.2334,0
1770759842.718178,-0.2869,0.2334,0
1770759842.734291,-0.2869,0.2334,0
1770759842.750445,-0.2869,0.2334,0
1770759842.766711,-0.2869,0.2334,0
1770759842.783022,-0.2869,0.2334,0
1770759842.799302,-0.2869,0.2334,0
1770759842.815483,-0.2869,0.2334,0
1770759842.831729,-0.2869,0.2334,0
1770759842.847998,-0.2869,0.2334,0
1770759842.864273,-0.2869,0.2334,0
1770759842.880453,-0.2869,0.2334,0
1770759842.896718,-0.2869,0.2334,0
1770759842.912875,-0.2869,0.2334,0
1770759842.929038,-0.2869,0.2334,0
1770759842.945221,-0.2869,0.2334,0
1770759842.961393,-0.2869,0.2334,0
1770759842.977572,-0.2869,0.2334,0
1770759842.993750,-0.2869,0.2334,0
1770759843.009953,-0.2869,0.2334,0
1770759843.026194,-0.2869,0.2334,0
1770759843.042366,-0.2869,0.2334,0
1770759843.058687,-0.2869,0.2334,0
1770759843.074939,-0.2869,0.2334,0
1770759843.091227,-0.2869,0.2334,0
1770759843.107442,-0.2869,0.2334,0
1770759843.123767,-0.2869,0.2334,0
1770759843.140069,-0.2869,0.2334,0
1770759843.156311,-0.2869,0.2334,0
1770759843.172567,-0.2869,0.2334,0
1770759843.188823,-0.2869,0.2334,0
1770759843.205218,-0.2869,0.2334,0
1770759843.221500,-0.2869,0.2334,0
1770759843.237824,-0.2869,0.2334,0
1770759843.254102,-0.2869,0.2334,0
1770759843.270318,-0.2869,0.2334,0
1770759843.286623,-0.2869,0.2334,0
1770759843.302845,-0.2869,0.2334,0
1770759843.319143,-0.2869,0.2334,0
1770759843.335322,-0.2869,0.2334,0
1770759843.351485,-0.2869,0.2334,0
1770759843.367669,-0.2869,0.2334,0
1770759843.383880,-0.2869,0.2334,0
1770759843.400110,-0.2869,0.2334,0
1770759843.416325,-0.2869,0.2334,0
1770759843.432512,-0.2869,0.2083,0
1770759843.448830,-0.2869,0.2083,0
1770759843.465065,-0.2869,0.2083,0
1770759843.481275,-0.2869,0.2083,0
1770759843.497477,-0.2869,0.2083,0
1770759843.513724,-0.2869,0.2083,0
1770759843.529940,-0.2869,0.2083,0
1770759843.546169,-0.2869,0.2083,0
1770759843.562376,-0.2869,0.2083,0
1770759843.578568,-0.2869,0.2083,0
1770759843.594821,-0.2869,0.2083,0
1770759843.611025,-0.2869,0.2083,0
1770759843.627182,-0.2869,0.2083,0
1770759843.643367,-0.2869,0.2083,0
1770759843.659567,-0.2869,0.2083,0
1770759843.675774,-0.2869,0.2083,0
1770759843.692078,-0.2869,0.2083,0
1770759843.708284,-0.2869,0.2083,0
1770759843.724559,-0.2869,0.2083,0
1770759843.740831,-0.2869,0.2083,0
1770759843.757017,-0.2869,0.2083,0
1770759843.773314,-0.2869,0.2083,0
1770759843.789594,-0.2869,0.2083,0
1770759843.805886,-0.2869,0.2083,0
1770759843.822147,-0.2869,0.2083,0
1770759843.838307,-0.2869,0.2083,0
1770759843.854532,-0.2869,0.2083,0
1770759843.870746,-0.2869,0.2083,0
1770759843.886963,-0.2869,0.2083,0
1770759843.903182,-0.2869,0.2083,0
1770759843.919426,-0.2869,0.2083,0
1770759843.935632,-0.2869,0.2083,0
1770759843.951917,-0.2869,0.2083,0
1770759843.968220,-0.2869,0.1958,0
1770759843.984472,-0.2869,0.1958,0
1770759844.000780,-0.2869,0.1958,0
1770759844.017023,-0.2869,0.1958,0
1770759844.033226,-0.2869,0.1958,0
1770759844.049433,-0.2869,0.1958,0
1770759844.065627,-0.2869,0.1958,0
1770759844.081853,-0.2869,0.1958,0
1770759844.098052,-0.2869,0.1958,0
1770759844.114313,-0.2869,0.1958,0
1770759844.130636,-0.2869,0.1958,0
1770759844.146865,-0.2869,0.2334,0
1770759844.163150,-0.2869,0.2460,0
1770759844.179358,-0.2869,0.5095,0
1770759844.195556,-0.2869,0.5095,0
1770759844.211769,-0.2869,0.9863,0
1770759844.240159,-0.2869,3.2824,1
1770759844.256369,-0.2869,3.2824,1
1770759844.272534,-0.2869,4.8005,1
1770759844.288816,-0.2869,6.5320,1
1770759844.305041,-0.2869,8.3137,1
1770759844.321224,-0.2869,9.8444,1
1770759844.337417,-0.2869,10.7980,1
1770759844.353606,-0.2869,10.7980,1
1770759844.369842,-0.2869,11.4379,1
1770759844.386073,-0.2869,11.8520,1
1770759844.402318,-0.3018,12.1405,1
1770759844.418630,-0.3018,12.2409,1
1770759844.434887,-0.3018,12.2409,1
1770759844.451167,-0.3018,12.1154,1
1770759844.467323,-0.3018,11.6763,1
1770759844.483600,-0.3018,10.9235,1
1770759844.499888,-0.3018,9.8570,1
1770759844.516230,-0.3018,9.8570,1
1770759844.532531,-0.3093,8.7528,1
1770759844.548847,-0.3093,7.7616,1
1770759844.565160,-0.3093,6.8833,1
1770759844.581389,-0.3093,6.1305,1
1770759844.597781,-0.3093,5.4655,1
1770759844.614132,-0.3093,5.4655,1
1770759844.630391,-0.3093,4.8758,1
1770759844.646640,-0.3093,4.3614,1
1770759844.662934,-0.3093,3.9097,1
1770759844.679222,-0.3093,3.5208,1
1770759844.695418,-0.3093,3.5208,1
1770759844.711591,-0.3093,3.1569,1
1770759844.727895,-0.3018,2.8558,1
1770759844.744099,-0.2794,2.5672,1
1770759844.760300,-0.2644,2.3162,1
1770759844.776490,-0.2644,2.3162,1
1770759844.792709,-0.2570,2.1029,1
1770759844.808959,-0.2420,1.9022,1
1770759844.825179,-0.2196,1.7265,1
1770759844.841345,-0.2046,1.5634,1
1770759844.857559,-0.1971,1.4129,1
1770759844.873782,-0.1971,1.4129,1
1770759844.890004,-0.1822,1.2874,1
1770759844.906218,-0.1822,1.1870,1
1770759844.922396,-0.1747,1.0992,1
1770759844.938577,-0.1523,1.0114,1
1770759844.954776,-0.1523,1.0114,1
1770759844.971056,-0.1448,0.9361,1
1770759844.987308,-0.1373,0.8608,1
1770759845.003489,-0.1298,0.8106,1
1770759845.019757,-0.1298,0.7604,1
1770759845.036055,-0.1298,0.7604,1
1770759845.052320,-0.1224,0.7228,1
1770759845.068630,-0.1149,0.6851,1
1770759845.084833,-0.0999,0.6475,1
1770759845.101168,-0.0924,0.6098,1
1770759845.117389,-0.0850,0.5722,1
1770759845.133790,-0.0850,0.5722,1
1770759845.150191,-0.0775,0.5597,1
