Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1770769764.379220,-0.3018,0.6349,0
1770769764.395404,-0.3018,0.6349,0
1770769764.411784,-0.3018,0.6349,0
1770769764.428176,-0.3018,0.6349,0
1770769764.444302,-0.3018,0.6349,0
1770769764.460456,-0.3018,0.6349,0
1770769764.476749,-0.3018,0.6349,0
1770769764.493070,-0.3018,0.6349,0
1770769764.509383,-0.3018,0.6349,0
1770769764.525542,-0.3018,0.6349,0
1770769764.541866,-0.3018,0.6349,0
1770769764.558018,-0.3018,0.6349,0
1770769764.574296,-0.3018,0.6349,0
1770769764.590448,-0.3018,0.6349,0
1770769764.606822,-0.3018,0.6349,0
1770769764.623053,-0.3018,0.6349,0
1770769764.639305,-0.3018,0.6349,0
1770769764.655566,-0.3018,0.6349,0
1770769764.671906,-0.3018,0.6349,0
1770769764.688308,-0.3018,0.6349,0
1770769764.704675,-0.3018,0.6349,0
1770769764.720973,-0.3018,0.6349,0
1770769764.737271,-0.3018,0.6349,0
1770769764.753437,-0.3018,0.6349,0
1770769764.769846,-0.3018,0.6349,0
1770769764.786245,-0.3018,0.6349,0
1770769764.802378,-0.3018,0.6349,0
1770769764.818676,-0.3018,0.6349,0
1770769764.834870,-0.3018,0.6349,0
1770769764.851133,-0.3018,0.6349,0
1770769764.867358,-0.3018,0.6349,0
1770769764.883669,-0.3018,0.6349,0
1770769764.899970,-0.3018,0.6349,0
1770769764.916321,-0.3018,0.6349,0
1770769764.932626,-0.3018,0.6349,0
1770769764.948862,-0.3018,0.6349,0
1770769764.965065,-0.3018,0.6349,0
1770769764.981327,-0.3018,0.6349,0
1770769764.997552,-0.3018,0.6349,0
1770769765.013769,-0.3018,0.6349,0
1770769765.030033,-0.3018,0.6349,0
1770769765.046314,-0.3018,0.6349,0
1770769765.062564,-0.3018,0.6349,0
1770769765.078883,-0.3018,0.6349,0
1770769765.095176,-0.3018,0.6349,0
1770769765.111375,-0.3018,0.6349,0
1770769765.127611,-0.3018,0.6349,0
1770769765.143828,-0.3018,0.6349,0
1770769765.160252,-0.3018,0.6349,0
1770769765.176597,-0.3018,0.6349,0
1770769765.192986,-0.3018,0.6349,0
1770769765.209294,-0.3018,0.6349,0
1770769765.225462,-0.3018,0.6349,0
1770769765.241862,-0.3018,0.6349,0
1770769765.258103,-0.3018,0.6349,0
1770769765.274321,-0.3018,0.6349,0
1770769765.290535,-0.3018,0.6349,0
1770769765.306841,-0.3018,0.6349,0
1770769765.323083,-0.3018,0.6349,0
