Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1771014558.975230,-0.2869,0.5597,0
1771014558.981372,-0.2869,0.5597,0
1771014558.987462,-0.2869,0.5597,0
1771014558.993586,-0.2869,0.5597,0
1771014558.999711,-0.2869,0.5597,0
1771014559.005849,-0.2869,0.5597,0
1771014559.011961,-0.2869,0.5597,0
1771014559.018084,-0.2869,0.5597,0
1771014559.024219,-0.2869,0.5597,0
1771014559.030328,-0.2869,0.5597,0
1771014559.036421,-0.2869,0.5597,0
1771014559.042580,-0.2869,0.5597,0
1771014559.048711,-0.2869,0.5597,0
1771014559.054798,-0.2869,0.5597,0
1771014559.061041,-0.2869,0.5597,0
1771014559.067177,-0.2869,0.5597,0
1771014559.073301,-0.2869,0.5597,0
1771014559.079442,-0.2869,0.5597,0
1771014559.085643,-0.2869,0.5597,0
1771014559.091738,-0.2869,0.5597,0
1771014559.097949,-0.2869,0.5597,0
1771014559.104041,-0.2869,0.5597,0
1771014559.110175,-0.2869,0.5597,0
1771014559.116298,-0.2869,0.5597,0
1771014559.122419,-0.2869,0.5597,0
1771014559.128522,-0.2869,0.5597,0
1771014559.134620,-0.2869,0.5597,0
1771014559.140754,-0.2869,0.5597,0
1771014559.146947,-0.2869,0.5597,0
1771014559.153039,-0.2869,0.5597,0
1771014559.159142,-0.2869,0.5597,0
1771014559.165234,-0.2869,0.5597,0
1771014559.171348,-0.2869,0.5597,0
1771014559.177488,-0.2869,0.5597,0
1771014559.183593,-0.2869,0.5597,0
1771014559.189717,-0.2869,0.5597,0
1771014559.195874,-0.2869,0.5597,0
1771014559.202074,-0.2869,0.5597,0
1771014559.208226,-0.2869,0.5597,0
1771014559.214336,-0.2869,0.5597,0
1771014559.220426,-0.2869,0.5597,0
1771014559.226630,-0.2869,0.5597,0
1771014559.232756,-0.2869,0.5597,0
1771014559.238859,-0.2869,0.5597,0
1771014559.244963,-0.2869,0.5597,0
1771014559.251180,-0.2869,0.5597,0
1771014559.257257,-0.2869,0.5597,0
1771014559.263357,-0.2869,0.5597,0
1771014559.269449,-0.2869,0.5597,0
1771014559.275585,-0.2869,0.5597,0
1771014559.281688,-0.2869,0.5597,0
1771014559.287780,-0.2869,0.5597,0
1771014559.293909,-0.2869,0.5597,0
1771014559.300039,-0.2869,0.5597,0
1771014559.306194,-0.2869,0.5597,0
1771014559.312317,-0.2869,0.5597,0
1771014559.318412,-0.2869,0.5597,0
1771014559.324534,-0.2869,0.5597,0
1771014559.330743,-0.2869,0.5597,0
1771014559.336866,-0.2869,0.5597,0
1771014559.342997,-0.2869,0.5597,0
1771014559.349237,-0.2869,0.5597,0
1771014559.355376,-0.2869,0.5597,0
1771014559.361505,-0.2869,0.5597,0
1771014559.367628,-0.2869,0.5597,0
1771014559.373758,-0.2869,0.5597,0
1771014559.379867,-0.2869,0.5597,0
1771014559.385962,-0.2869,0.5597,0
1771014559.392062,-0.2869,0.5597,0
