timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772146210.8192601,0.0,0.1,-0.6,0.6082762530298219,-0.01,0.011,-0.002,-0.26444,0.333812,0
1772146210.8456316,0.1,-0.1,0.6,0.6164414002968976,0.004,-0.013,0.005,-0.26444,0.333812,0
1772146210.8720076,-0.2,0.1,0.7,0.7348469228349533,0.011,0.00899,0.003,-0.26444,0.333812,0
1772146210.8983638,0.0,0.1,0.7,0.7071067811865475,-0.02,0.016,-0.001,-0.26444,0.333812,0
1772146210.9246852,0.0,-0.1,-0.3,0.31622776601683794,0.004,0.005,0.005,-0.26444,0.333812,0
1772146210.9509344,-0.2,0.0,-0.5,0.5385164807134505,-0.001,0.014,0.0,-0.26444,0.333812,0
1772146210.977196,0.0,0.1,0.3,0.31622776601683794,-0.003,0.008,0.003,-0.26444,0.333812,0
1772146211.003489,0.0,0.0,0.7,0.7,0.003,0.02,0.0,-0.26444,0.333812,0
1772146211.0298421,0.0,0.0,0.9,0.9,0.0,0.0,0.0,-0.26444,0.333812,0
1772146211.0561638,-0.2,0.1,0.6,0.6403124237432849,-0.005,0.002,0.0,-0.26444,0.333812,0
1772146211.082444,0.1,0.0,0.7,0.7071067811865475,-0.007,0.006,0.0,-0.26444,0.333812,0
1772146211.1088693,0.2,-0.1,0.8,0.8306623862918076,-0.01,-0.012,0.001,-0.26444,0.333812,0
1772146211.1352181,0.0,-0.1,-0.1,0.14142135623730953,0.003,-0.001,0.002,-0.26444,0.333812,0
1772146211.1614623,-0.1,0.1,0.2,0.24494897427831783,0.005,0.012,-0.002,-0.26444,0.333812,0
1772146211.1877856,-0.2,0.1,-0.2,0.30000000000000004,0.01,0.011,0.0,-0.26444,0.333812,0
1772146211.2142582,0.0,0.1,1.1,1.104536101718726,0.011,-0.003,-0.002,-0.26444,0.333812,0
1772146211.2404935,0.0,0.1,0.0,0.1,0.003,0.0,0.004,-0.26444,0.333812,0
1772146211.266828,0.0,0.0,0.8,0.8,0.003,0.006,0.002,-0.26444,0.333812,0
1772146211.2931635,-0.2,0.1,-0.3,0.37416573867739417,0.011,0.005,-0.001,-0.26444,0.333812,0
1772146211.319389,-0.1,0.0,-0.5,0.5099019513592785,-0.008,0.026,0.003,-0.26444,0.333812,0
1772146211.3456173,-0.1,0.0,0.2,0.223606797749979,0.004,0.017,-0.001,-0.26444,0.333812,0
1772146211.3720624,0.0,0.0,0.0,0.0,-0.001,0.027,-0.001,-0.26444,0.333812,0
1772146211.3983831,-0.1,0.1,-0.1,0.17320508075688776,-0.001,0.003,-0.001,-0.26444,0.333812,0
1772146211.4246063,-0.2,0.0,0.4,0.447213595499958,0.02,0.004,0.002,-0.26444,0.333812,0
1772146211.4508524,-0.1,0.0,0.2,0.223606797749979,0.005,0.011,-0.001,-0.26444,0.333812,0
1772146211.4771948,0.0,0.1,0.2,0.223606797749979,0.003,0.035,-0.003,-0.26444,0.333812,0
1772146211.5035322,0.0,0.0,-0.7,0.7,0.0,-0.001,0.0,-0.26444,0.333812,0
1772146211.529828,0.0,0.0,0.3,0.3,0.0,0.008,0.004,-0.26444,0.333812,0
1772146211.556232,0.0,0.0,0.3,0.3,0.008,0.002,0.002,-0.26444,0.333812,0
1772146211.5825577,-0.1,0.0,-0.1,0.14142135623730953,-0.011,0.005,-0.004,-0.26444,0.333812,0
1772146211.6088183,0.1,0.0,0.6,0.6082762530298219,0.0,0.007,0.002,-0.26444,0.333812,0
1772146211.635182,-0.2,0.0,0.6,0.6324555320336759,-0.001,0.003,-0.002,-0.26444,0.333812,0
1772146211.661481,0.1,0.1,0.9,0.9110433579144299,-0.006,0.004,0.002,-0.26444,0.333812,0
1772146211.6877363,-0.1,0.0,0.1,0.14142135623730953,0.011,0.013,0.0,-0.26444,0.333812,0
1772146211.7140968,0.0,-0.1,0.1,0.14142135623730953,-0.004,0.01,0.0,-0.26444,0.333812,0
1772146211.7403805,0.0,0.0,0.6,0.6,0.006,0.01,0.0,-0.26444,0.333812,0
1772146211.7667124,-0.1,0.1,-0.2,0.24494897427831783,0.005,0.025,-0.004,-0.26444,0.333812,0
1772146211.7929938,-0.1,0.1,0.5,0.5196152422706632,-0.005,0.013,0.004,-0.26444,0.333812,0
1772146211.8193254,0.0,0.0,0.9,0.9,-0.004,0.013,-0.002,-0.26444,0.333812,0
1772146211.8456883,0.0,0.0,-0.7,0.7,0.007,0.017,0.0,-0.26444,0.333812,0
1772146211.8720253,0.0,0.0,0.0,0.0,0.004,0.011,-0.002,-0.26444,0.333812,0
1772146211.8983707,-0.1,0.0,0.5,0.5099019513592785,0.002,0.003,0.001,-0.26444,0.333812,0
1772146211.9247952,-0.2,0.0,0.3,0.36055512754639896,0.003,0.007,-0.003,-0.26444,0.333812,0
1772146211.9510944,-0.1,0.1,1.0,1.0099504938362078,0.001,0.028,-0.004,-0.26444,0.333812,0
1772146211.9773524,-0.1,0.1,-0.3,0.33166247903553997,0.01,0.01799,0.0,-0.26444,0.333812,0
