timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772146411.4742332,-0.1,0.0,0.5,0.5099019513592785,-0.001,0.0,-0.007,-0.26444,0.321265,0
1772146411.5005267,0.0,-0.1,-0.3,0.31622776601683794,0.016,-0.004,-0.006,-0.26444,0.321265,0
1772146411.5270495,-0.1,-0.1,-0.1,0.17320508075688776,0.003,-0.007,-0.00899,-0.26444,0.321265,0
1772146411.5533595,-0.2,-0.2,-0.7,0.7549834435270749,0.015,-0.007,-0.004,-0.26444,0.321265,0
1772146411.5796573,0.0,0.0,0.0,0.0,0.0,0.001,-0.008,-0.26444,0.321265,0
1772146411.6060529,0.0,0.0,0.1,0.1,0.001,-0.001,-0.008,-0.26444,0.321265,0
1772146411.6323154,-0.1,-0.2,-0.8,0.8306623862918076,0.001,-0.00899,-0.004,-0.26444,0.321265,0
1772146411.6586084,-0.2,-0.1,-0.2,0.30000000000000004,0.002,0.002,-0.008,-0.26444,0.321265,0
1772146411.685128,0.0,-0.1,-1.0,1.004987562112089,0.002,0.016,-0.008,-0.26444,0.321265,0
1772146411.7113917,0.0,-0.1,-0.7,0.7071067811865475,0.004,0.006,-0.005,-0.26444,0.321265,0
1772146411.7376423,-0.2,-0.1,-0.3,0.37416573867739417,-0.003,-0.001,-0.005,-0.26444,0.321265,0
1772146411.7638903,-0.1,-0.2,-0.4,0.45825756949558405,0.005,-0.011,-0.01,-0.26444,0.321265,0
1772146411.7902915,-0.1,-0.2,-0.5,0.5477225575051661,-0.006,0.01799,-0.007,-0.26444,0.321265,0
1772146411.8166423,-0.1,-0.2,-0.4,0.45825756949558405,0.008,-0.013,-0.008,-0.26444,0.321265,0
1772146411.8429523,0.0,-0.2,0.2,0.28284271247461906,0.007,-0.015,-0.005,-0.26444,0.321265,0
1772146411.8692482,0.0,0.0,0.0,0.0,0.00899,-0.011,-0.004,-0.26444,0.321265,0
1772146411.895474,-0.1,0.0,-0.6,0.6082762530298219,-0.002,0.008,-0.004,-0.26444,0.321265,0
1772146411.921782,0.0,-0.3,-0.1,0.31622776601683794,-0.006,-0.011,-0.006,-0.26444,0.321265,0
1772146411.9481814,-0.2,-0.2,-0.9,0.9433981132056605,-0.011,0.015,-0.007,-0.26444,0.321265,0
1772146411.974501,-0.2,-0.1,-0.6,0.6403124237432849,0.01,0.013,-0.00899,-0.26444,0.321265,0
1772146412.0007534,-0.1,-0.1,-0.1,0.17320508075688776,0.002,0.012,-0.007,-0.26444,0.321265,0
1772146412.027072,-0.1,-0.1,0.0,0.14142135623730953,-0.004,-0.01,-0.005,-0.26444,0.321265,0
1772146412.0534751,-0.1,-0.1,0.0,0.14142135623730953,0.007,-0.001,-0.00899,-0.26444,0.321265,0
1772146412.0798533,0.0,-0.1,-1.0,1.004987562112089,0.001,0.007,-0.004,-0.26444,0.321265,0
1772146412.1061435,0.0,-0.1,-0.1,0.14142135623730953,0.01,0.007,-0.005,-0.26444,0.321265,0
1772146412.1324432,-0.1,-0.1,-0.5,0.5196152422706632,0.012,-0.00899,-0.008,-0.26444,0.321265,0
1772146412.158857,0.0,-0.1,-0.5,0.5099019513592785,0.006,0.00899,-0.007,-0.26444,0.321265,0
1772146412.1852534,-0.1,-0.1,-0.5,0.5196152422706632,0.001,0.01,-0.007,-0.26444,0.321265,0
1772146412.2114975,-0.1,-0.2,-0.1,0.24494897427831783,0.01,0.005,-0.005,-0.26444,0.321265,0
1772146412.2379677,-0.2,-0.1,-0.3,0.37416573867739417,0.005,0.0,-0.005,-0.26444,0.321265,0
1772146412.264338,-0.1,-0.1,-0.2,0.24494897427831783,0.006,0.004,-0.005,-0.26444,0.321265,0
1772146412.2905908,-0.1,-0.1,-0.3,0.33166247903553997,0.004,-0.013,-0.01,-0.26444,0.321265,0
1772146412.3170612,-0.2,-0.1,-0.6,0.6403124237432849,0.001,0.01799,-0.006,-0.26444,0.321265,0
1772146412.343391,-0.1,-0.1,-0.3,0.33166247903553997,0.015,-0.001,-0.011,-0.26444,0.321265,0
1772146412.3696213,0.0,-0.1,-0.2,0.223606797749979,-0.004,-0.021,-0.008,-0.26444,0.321265,0
1772146412.3958654,-0.2,-0.1,-0.8,0.8306623862918076,0.011,0.022,-0.006,-0.26444,0.321265,0
1772146412.4222982,-0.1,-0.2,-1.4,1.4177446878757824,-0.007,0.004,-0.008,-0.26444,0.321265,0
1772146412.4486313,-0.1,-0.1,0.1,0.17320508075688776,0.0,-0.01,-0.007,-0.26444,0.321265,0
1772146412.4749637,-0.1,-0.2,-0.3,0.37416573867739417,0.007,-0.001,-0.011,-0.26444,0.321265,0
1772146412.5013304,0.0,-0.1,-0.5,0.5099019513592785,0.003,-0.002,-0.004,-0.26444,0.321265,0
1772146412.527695,-0.2,-0.1,-1.2,1.2206555615733703,0.015,0.002,-0.013,-0.26444,0.321265,0
1772146412.5539606,-0.1,-0.1,-0.8,0.8124038404635961,0.001,0.011,-0.004,-0.26444,0.321265,0
1772146412.5802565,-0.1,-0.2,-0.7,0.7348469228349533,-0.013,-0.01799,-0.007,-0.26444,0.321265,0
1772146412.6064832,-0.2,-0.1,-0.1,0.24494897427831783,-0.002,-0.004,-0.006,-0.26444,0.321265,0
1772146412.6328106,-0.2,-0.1,-1.0,1.02469507659596,0.007,-0.00899,-0.00899,-0.26444,0.321265,0
1772146412.6591167,-0.2,-0.1,-0.4,0.45825756949558405,0.014,0.008,-0.007,-0.26444,0.321265,0
1772146412.6853197,0.1,-0.1,0.3,0.33166247903553997,-0.008,-0.014,-0.008,-0.26444,0.321265,0
1772146412.7116776,-0.2,-0.2,-0.6,0.6633249580710799,-0.008,0.007,-0.007,-0.26444,0.321265,0
1772146412.7379792,-0.1,-0.1,-0.9,0.9110433579144299,-0.00899,0.017,-0.002,-0.26444,0.321265,0
1772146412.7643347,0.0,-0.2,-0.5,0.5385164807134505,-0.007,-0.003,-0.006,-0.26444,0.321265,0
1772146412.7906063,-0.1,-0.1,0.4,0.42426406871192857,-0.00899,0.001,-0.005,-0.26444,0.321265,0
1772146412.8169935,0.0,-0.1,0.3,0.31622776601683794,-0.004,-0.012,-0.006,-0.26444,0.321265,0
1772146412.843389,-0.2,-0.1,-1.0,1.02469507659596,0.013,0.015,-0.005,-0.26444,0.321265,0
1772146412.8698328,0.0,-0.2,-0.6,0.6324555320336759,-0.017,-0.00899,-0.008,-0.26444,0.321265,0
1772146412.8961577,-0.2,-0.1,-0.6,0.6403124237432849,0.00899,-0.001,-0.007,-0.26444,0.321265,0
1772146412.922357,-0.2,-0.1,0.1,0.24494897427831783,0.008,-0.00899,-0.011,-0.26444,0.321265,0
1772146412.9488041,-0.1,-0.2,-0.4,0.45825756949558405,0.001,-0.017,-0.008,-0.26444,0.321265,0
1772146412.9752727,-0.3,-0.1,-0.3,0.43588989435406733,0.002,0.007,-0.007,-0.26444,0.321265,0
1772146413.0014954,0.5,-0.1,-1.3,1.3964240043768943,0.045,0.035,-0.014,-0.26444,0.321265,0
1772146413.0277977,-0.3,0.2,0.0,0.36055512754639896,0.003,-0.04,-0.008,-0.26444,0.321265,0
1772146413.0541842,-0.4,0.2,-0.7,0.8306623862918074,-0.02,-0.025,-0.008,-0.26444,0.321265,0
1772146413.0804586,0.0,0.2,-0.8,0.8246211251235323,-0.002,-0.005,-0.008,-0.26444,0.321265,0
1772146413.1067019,-0.1,-0.1,-0.4,0.42426406871192857,-0.008,-0.03,-0.006,-0.26444,0.321265,0
1772146413.1330752,0.2,-0.3,0.0,0.36055512754639896,0.052,0.037,-0.01,-0.26444,0.321265,0
1772146413.1593664,-0.2,0.7,-2.2,2.317326045251294,0.012,0.013,-0.006,-0.26444,0.321265,0
1772146413.1856198,0.1,0.2,-0.8,0.8306623862918076,0.006,-0.005,-0.012,-0.26444,0.321265,0
1772146413.2118742,-0.8,-0.3,-0.5,0.9899494936611666,0.01,-0.042,-0.002,-0.26444,0.321265,0
1772146413.2383237,-0.6,0.2,-1.1,1.2688577540449522,-0.073,-0.042,-0.008,-0.26444,0.321265,0
1772146413.2647247,0.4,0.1,1.6,1.6522711641858308,-0.078,-0.007,-0.01,-0.26444,0.333812,0
1772146413.2910914,-0.2,0.0,-0.8,0.8246211251235323,0.011,-0.003,-0.005,-0.26444,0.396547,0
1772146413.317551,-0.3,0.1,-4.7,4.710626285325551,-0.351,-0.148,-0.01,-0.26444,0.9109740000000001,0
1772146413.3439052,-0.5,0.8,-10.5,10.54229576515476,-0.899,-0.291,-0.042,-0.26444,1.6387,1
1772146423.3898034,-0.1,-0.4,-1.0,1.0816653826391966,-0.035,-0.049,0.00899,2.868842,2.604819,2
1772146423.4161756,-0.3,-0.4,-2.4,2.4515301344262523,-0.032,-0.028,0.007,2.868842,2.604819,2
1772146423.4424756,-0.2,-0.3,-0.6,0.7,-0.024,-0.04,0.011,2.868842,2.604819,2
1772146423.4688902,-0.1,-0.3,-0.6,0.6782329983125268,-0.033,-0.044,0.007,2.868842,2.604819,2
1772146423.495141,0.0,-0.4,-1.9,1.9416487838947598,-0.028,-0.037,0.01,2.868842,2.604819,2
1772146423.5214849,-0.1,-0.4,-1.2,1.268857754044952,-0.046,-0.052,0.006,2.868842,2.604819,2
1772146423.5479388,-0.2,-0.4,-1.6,1.661324772583615,-0.032,-0.04,0.01,2.868842,2.604819,2
1772146423.5741978,0.0,-0.4,-1.2,1.2649110640673518,-0.026,-0.03799,0.014,2.868842,2.604819,2
1772146423.6004126,-0.1,-0.4,-1.8,1.8466185312619388,-0.032,-0.035,0.011,2.868842,2.604819,2
1772146423.6266625,0.0,-0.4,-1.1,1.1704699910719625,-0.03,-0.045,0.00899,2.868842,2.604819,2
1772146423.6529963,-0.1,-0.4,-1.3,1.3638181696985856,-0.032,-0.041,0.015,2.868842,2.604819,2
1772146423.679203,-0.2,-0.4,-2.5,2.539685019840059,-0.035,-0.031,0.01,2.868842,2.604819,2
1772146423.705437,-0.1,-0.4,-0.7,0.812403840463596,-0.03,-0.048,0.011,2.868842,2.604819,2
1772146423.7318697,-0.1,-0.4,-1.0,1.0816653826391966,-0.03799,-0.037,0.006,2.868842,2.604819,2
1772146423.7580884,0.0,-0.4,-0.5,0.6403124237432849,-0.03,-0.048,0.00899,2.868842,2.604819,2
1772146423.7843144,-0.1,-0.5,-1.6,1.6792855623746665,-0.045,-0.035,0.00899,2.868842,2.604819,2
