timestamp_epoch,wrist_fx_N,wrist_fy_N,wrist_fz_N,wrist_f_norm_N,wrist_tx,wrist_ty,wrist_tz,index_force_N,thumb_force_N,hand_phase
1772147011.2121992,-0.1,0.5,0.8,0.9486832980505139,-0.03599,0.0,-0.012,-0.26444,0.296171,0
1772147011.2385168,0.1,0.3,1.4,1.4352700094407322,-0.034,-0.004,-0.016,-0.26444,0.296171,0
1772147011.2648823,-0.1,0.3,0.2,0.37416573867739417,-0.022,0.002,-0.013,-0.26444,0.296171,0
1772147011.2911782,-0.1,0.4,1.5,1.5556349186104046,-0.042,-0.00899,-0.016,-0.26444,0.296171,0
1772147011.3174613,0.1,0.4,0.6,0.7280109889280518,-0.041,-0.007,-0.011,-0.26444,0.296171,0
1772147011.3438494,0.1,0.3,0.7,0.7681145747868608,-0.042,0.015,-0.015,-0.26444,0.296171,0
1772147011.37008,0.0,0.4,2.4,2.4331050121192876,-0.03799,-0.022,-0.021,-0.26444,0.296171,0
1772147011.3963602,-0.1,0.4,0.9,0.9899494936611666,-0.037,-0.01899,-0.016,-0.26444,0.296171,0
1772147011.4226062,0.1,0.2,1.8,1.8138357147217055,-0.035,-0.004,-0.012,-0.26444,0.296171,0
1772147011.448937,0.2,0.3,0.1,0.37416573867739417,-0.063,0.015,-0.013,-0.26444,0.296171,0
1772147011.47516,0.0,0.4,0.9,0.9848857801796105,-0.043,0.005,-0.01799,-0.26444,0.296171,0
1772147011.5015638,0.0,0.3,1.4,1.4317821063276353,-0.035,-0.013,-0.01799,-0.26444,0.296171,0
1772147011.5280023,0.2,0.3,1.4,1.445683229480096,-0.035,0.001,-0.012,-0.26444,0.296171,0
1772147011.5541973,-0.1,0.6,1.5,1.6186414056238645,-0.033,-0.001,-0.014,-0.26444,0.296171,0
1772147011.5803869,0.0,0.3,1.3,1.3341664064126335,-0.041,0.0,-0.01799,-0.26444,0.296171,0
1772147011.606678,0.0,0.3,1.3,1.3341664064126335,-0.042,-0.008,-0.015,-0.26444,0.296171,0
1772147011.6330388,-0.1,0.5,1.4,1.489966442575134,-0.045,-0.013,-0.016,-0.26444,0.296171,0
1772147011.6592605,0.0,0.4,1.9,1.9416487838947598,-0.034,-0.003,-0.00899,-0.26444,0.296171,0
1772147011.685598,-0.1,0.4,1.0,1.0816653826391966,-0.02,0.007,-0.01799,-0.26444,0.296171,0
1772147011.7119393,0.1,0.4,0.6,0.7280109889280518,-0.052,0.001,-0.014,-0.26444,0.296171,0
1772147011.7382407,-0.1,0.4,1.3,1.3638181696985856,-0.04,-0.013,-0.016,-0.26444,0.296171,0
1772147011.7645473,-0.1,0.4,1.0,1.0816653826391966,-0.022,0.005,-0.013,-0.26444,0.296171,0
1772147011.7909935,0.1,0.3,1.0,1.0488088481701516,-0.04,0.008,-0.011,-0.26444,0.296171,0
1772147011.8173313,0.0,0.5,0.5,0.7071067811865476,-0.044,0.027,-0.016,-0.26444,0.296171,0
1772147011.8435724,-0.2,0.4,0.6,0.7483314773547883,-0.03599,-0.001,-0.015,-0.26444,0.296171,0
1772147011.8700037,0.0,0.4,0.7,0.8062257748298549,-0.05,0.011,-0.012,-0.26444,0.296171,0
1772147011.8963208,-0.2,0.5,1.1,1.2247448713915892,-0.039,0.006,-0.016,-0.26444,0.296171,0
1772147011.9225385,0.2,0.3,2.1,2.130727575266252,-0.042,-0.021,-0.015,-0.26444,0.296171,0
1772147011.9488685,0.0,0.4,0.6,0.7211102550927979,-0.028,0.01,-0.01799,-0.26444,0.296171,0
1772147011.9751267,0.1,0.5,1.4,1.489966442575134,-0.054,-0.002,-0.014,-0.26444,0.296171,0
1772147012.0013542,0.0,0.4,0.9,0.9848857801796105,-0.043,0.00899,-0.016,-0.26444,0.296171,0
1772147012.0275948,0.0,0.3,1.2,1.2369316876852983,-0.039,-0.016,-0.016,-0.26444,0.296171,0
1772147012.054052,0.1,0.4,2.4,2.435159132377184,-0.043,-0.024,-0.012,-0.26444,0.296171,0
1772147012.0803225,0.0,0.5,0.8,0.9433981132056605,-0.028,0.00899,-0.016,-0.26444,0.296171,0
1772147012.1066017,-0.1,0.4,0.8,0.9000000000000001,-0.03599,-0.007,-0.017,-0.26444,0.296171,0
1772147012.132931,-0.1,0.4,1.3,1.3638181696985856,-0.043,-0.006,-0.012,-0.26444,0.296171,0
1772147012.1593297,-0.1,0.3,0.6,0.6782329983125268,-0.048,-0.002,-0.014,-0.26444,0.296171,0
1772147012.185639,-0.1,0.4,0.6,0.7280109889280518,-0.028,0.004,-0.02,-0.26444,0.296171,0
1772147012.2119746,0.0,0.4,0.7,0.8062257748298549,-0.045,0.007,-0.017,-0.26444,0.296171,0
1772147012.2383418,-0.2,0.4,0.3,0.5385164807134505,-0.034,-0.007,-0.017,-0.26444,0.296171,0
1772147012.2646954,-0.1,0.3,0.4,0.5099019513592785,-0.014,-0.00899,-0.016,-0.26444,0.296171,0
1772147012.2909114,-0.2,0.4,0.5,0.6708203932499369,-0.026,0.008,-0.015,-0.26444,0.296171,0
1772147012.3172407,0.0,0.4,0.5,0.6403124237432849,-0.042,0.01,-0.015,-0.26444,0.296171,0
1772147012.3434746,0.1,0.4,1.2,1.268857754044952,-0.03799,-0.012,-0.012,-0.26444,0.296171,0
1772147012.3698182,-0.1,0.4,0.5,0.6480740698407861,-0.044,0.015,-0.01799,-0.26444,0.296171,0
1772147012.3961556,-0.2,0.4,0.8,0.9165151389911681,-0.046,0.022,-0.013,-0.26444,0.296171,0
1772147012.4224706,0.0,0.3,1.1,1.140175425099138,-0.041,-0.013,-0.01899,-0.26444,0.296171,0
1772147012.4487936,0.1,0.3,1.3,1.3379088160259653,-0.045,0.002,-0.017,-0.26444,0.296171,0
1772147012.4750185,-0.1,0.4,1.6,1.6522711641858308,-0.04,-0.003,-0.01799,-0.26444,0.296171,0
1772147012.5013568,-0.1,0.4,1.7,1.74928556845359,-0.025,0.0,-0.01899,-0.26444,0.296171,0
1772147012.5277088,0.0,0.3,1.0,1.044030650891055,-0.03,-0.01,-0.01799,-0.26444,0.296171,0
1772147012.5539558,0.0,0.4,1.3,1.3601470508735443,-0.037,-0.013,-0.012,-0.26444,0.296171,0
1772147012.580246,0.0,0.4,0.8,0.894427190999916,-0.028,-0.013,-0.012,-0.26444,0.296171,0
1772147012.6064894,-0.3,0.2,1.7,1.7378147196982765,-0.026,-0.052,-0.017,-0.26444,0.296171,0
1772147012.632818,-0.4,0.5,1.3,1.449137674618944,-0.025,-0.007,-0.01,-0.26444,0.296171,0
