Timestamp_Epoch,Index_Force_N,Thumb_Force_N,Phase
1771014238.356205,-0.2869,0.5346,0
1771014238.362348,-0.2869,0.5346,0
1771014238.368472,-0.2869,0.5346,0
1771014238.374604,-0.2869,0.5346,0
1771014238.380731,-0.2869,0.5346,0
1771014238.386831,-0.2869,0.5346,0
1771014238.392995,-0.2869,0.5346,0
1771014238.399113,-0.2869,0.5346,0
1771014238.405235,-0.2869,0.5346,0
1771014238.411344,-0.2869,0.5346,0
1771014238.417459,-0.2869,0.5346,0
1771014238.423587,-0.2869,0.5346,0
1771014238.429716,-0.2869,0.5346,0
1771014238.435841,-0.2869,0.5346,0
1771014238.442052,-0.2869,0.5346,0
1771014238.448286,-0.2869,0.5346,0
1771014238.454385,-0.2869,0.5346,0
1771014238.460510,-0.2869,0.5346,0
1771014238.466712,-0.2869,0.5346,0
1771014238.472840,-0.2869,0.5346,0
1771014238.478964,-0.2869,0.5346,0
1771014238.485065,-0.2869,0.5346,0
1771014238.491323,-0.2869,0.5346,0
1771014238.497418,-0.2869,0.5346,0
1771014238.503541,-0.2869,0.5346,0
1771014238.509640,-0.2869,0.5346,0
1771014238.515843,-0.2869,0.5346,0
1771014238.521954,-0.2869,0.5346,0
1771014238.528176,-0.2869,0.5346,0
1771014238.534287,-0.2869,0.5346,0
1771014238.540387,-0.2869,0.5346,0
1771014238.546589,-0.2869,0.5346,0
1771014238.552707,-0.2869,0.5346,0
1771014238.558840,-0.2869,0.5346,0
1771014238.564970,-0.2869,0.5346,0
1771014238.571098,-0.2869,0.5346,0
1771014238.577325,-0.2869,0.5346,0
1771014238.583440,-0.2869,0.5346,0
1771014238.589571,-0.2869,0.5346,0
1771014238.595779,-0.2869,0.5346,0
1771014238.601912,-0.2869,0.5346,0
1771014238.608050,-0.2869,0.5346,0
1771014238.614149,-0.2869,0.5346,0
1771014238.620285,-0.2869,0.5346,0
1771014238.626408,-0.2869,0.5346,0
1771014238.632612,-0.2869,0.5346,0
1771014238.638715,-0.2869,0.5346,0
1771014238.644817,-0.2869,0.5346,0
1771014238.650974,-0.2869,0.5346,0
1771014238.657102,-0.2869,0.5346,0
1771014238.663192,-0.2869,0.5346,0
1771014238.669318,-0.2869,0.5346,0
1771014238.675427,-0.2869,0.5346,0
1771014238.681577,-0.2869,0.5346,0
1771014238.687679,-0.2869,0.5346,0
1771014238.693776,-0.2869,0.5346,0
1771014238.699985,-0.2869,0.5346,0
1771014238.706218,-0.2869,0.5346,0
1771014238.712355,-0.2869,0.5346,0
1771014238.718461,-0.2869,0.5346,0
1771014238.724574,-0.2869,0.5346,0
1771014238.730778,-0.2869,0.5346,0
1771014238.736900,-0.2869,0.5346,0
1771014238.742998,-0.2869,0.5346,0
1771014238.749091,-0.2869,0.5346,0
1771014238.755226,-0.2869,0.5346,0
1771014238.761324,-0.2869,0.5346,0
1771014238.767417,-0.2869,0.5346,0
1771014238.773522,-0.2869,0.5346,0
1771014238.779731,-0.2869,0.5346,0
1771014238.785836,-0.2869,0.5346,0
1771014238.791983,-0.2869,0.5346,0
1771014238.798076,-0.2869,0.5346,0
1771014238.804241,-0.2869,0.5346,0
1771014238.810302,-0.2869,0.5346,0
1771014238.816405,-0.2869,0.5346,0
1771014238.822515,-0.2869,0.5346,0
1771014238.828617,-0.2869,0.5346,0
1771014238.834710,-0.2869,0.5346,0
1771014238.840927,-0.2869,0.5346,0
1771014238.847025,-0.2869,0.5346,0
1771014238.853129,-0.2869,0.5346,0
1771014238.859234,-0.2869,0.5346,0
1771014238.865323,-0.2869,0.5346,0
1771014238.871425,-0.2869,0.5346,0
1771014238.877527,-0.2869,0.5346,0
1771014238.883677,-0.2869,0.5346,0
1771014238.889806,-0.2869,0.5346,0
1771014238.895907,-0.2869,0.5346,0
1771014238.902010,-0.2869,0.5346,0
1771014238.908264,-0.2869,0.5346,0
1771014238.914338,-0.2869,0.5346,0
1771014238.920440,-0.2869,0.5346,0
1771014238.926546,-0.2869,0.5346,0
1771014238.932646,-0.2869,0.5346,0
1771014238.938860,-0.2869,0.5346,0
1771014238.945048,-0.2869,0.5346,0
1771014238.951163,-0.2869,0.5346,0
1771014238.957306,-0.2869,0.5346,0
1771014238.963412,-0.2869,0.5346,0
1771014238.969522,-0.2869,0.5346,0
1771014238.975653,-0.2869,0.5346,0
1771014238.981747,-0.2869,0.5346,0
1771014238.987963,-0.2869,0.5346,0
1771014238.994083,-0.2869,0.5346,0
1771014239.000246,-0.2869,0.5346,0
1771014239.006350,-0.2869,0.5346,0
1771014239.012480,-0.2869,0.5346,0
1771014239.018580,-0.2869,0.5346,0
1771014239.024692,-0.2869,0.5346,0
1771014239.030786,-0.2869,0.5346,0
1771014239.036914,-0.2869,0.5346,0
1771014239.043007,-0.2869,0.5346,0
1771014239.049231,-0.2869,0.5346,0
1771014239.055345,-0.2869,0.5346,0
1771014239.061440,-0.2869,0.5346,0
1771014239.067528,-0.2869,0.5346,0
1771014239.073728,-0.2869,0.5346,0
1771014239.079913,-0.2869,0.5346,0
1771014239.085981,-0.2869,0.5346,0
1771014239.092111,-0.2869,0.5346,0
1771014239.098335,-0.2869,0.5346,0
1771014239.104434,-0.2869,0.5346,0
1771014239.110559,-0.2869,0.5722,0
1771014239.116674,-0.2869,0.5722,0
1771014239.122885,-0.2869,0.5722,0
1771014239.129087,-0.2869,0.5722,0
1771014239.135209,-0.2869,0.5722,0
1771014239.141340,-0.2869,0.5722,0
1771014239.147448,-0.2869,0.7228,0
1771014239.153577,-0.2869,0.7228,0
1771014239.159705,-0.2869,0.7228,0
1771014239.165767,-0.2869,1.0114,0
1771014239.171980,-0.2869,1.0114,0
1771014239.178192,-0.2869,1.0114,0
1771014239.184284,-0.2869,1.0114,0
1771014239.190380,-0.2869,1.4129,0
1771014239.208729,-0.2869,1.9524,1
1771014239.214879,-0.2869,1.9524,1
1771014239.221027,-0.2869,1.9524,1
1771014239.227165,-0.2869,2.4919,1
1771014239.233286,-0.2869,2.4919,1
1771014239.239385,-0.2869,2.4919,1
1771014239.245509,-0.2869,2.9561,1
1771014239.251638,-0.2869,2.9561,1
1771014239.257772,-0.2869,2.9561,1
1771014239.264081,-0.2869,2.9561,1
1771014239.270185,-0.2869,3.3325,1
1771014239.276330,-0.2869,3.3325,1
1771014239.282419,-0.2869,3.3325,1
1771014239.288623,-0.2869,3.6588,1
1771014239.294713,-0.2869,3.6588,1
1771014239.300803,-0.2869,3.6588,1
1771014239.306929,-0.2869,3.7842,1
1771014239.313048,-0.2869,3.7842,1
1771014239.319152,-0.2869,3.7842,1
1771014239.325268,-0.2869,3.7842,1
1771014239.331345,-0.2869,3.6713,1
1771014239.337469,-0.2869,3.6713,1
1771014239.343566,-0.2869,3.6713,1
1771014239.349684,-0.2869,3.3576,1
1771014239.355814,-0.2869,3.3576,1
1771014239.362008,-0.2869,3.3576,1
1771014239.368124,-0.2869,2.9812,1
1771014239.374258,-0.2869,2.9812,1
1771014239.380358,-0.2869,2.9812,1
1771014239.386458,-0.2869,2.6550,1
1771014239.392558,-0.2869,2.6550,1
1771014239.398676,-0.2869,2.6550,1
1771014239.404803,-0.2869,2.6550,1
1771014239.411050,-0.2869,2.3664,1
1771014239.417143,-0.2869,2.3664,1
1771014239.423225,-0.2869,2.3664,1
1771014239.429336,-0.2869,2.1406,1
1771014239.435435,-0.2869,2.1406,1
1771014239.441525,-0.2869,2.1406,1
1771014239.447618,-0.2869,1.9147,1
1771014239.453718,-0.2869,1.9147,1
1771014239.459813,-0.2869,1.9147,1
