Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241052.489456,1000,652,25,-7,25.0000,-7.0000
1772241052.512001,1000,652,25,-7,25.0000,-7.0000
1772241052.536724,1000,652,25,-7,25.0000,-7.0000
1772241052.559127,1000,652,25,-7,25.0000,-7.0000
1772241052.581586,1000,652,25,-7,25.0000,-7.0000
1772241052.604013,1000,652,25,-7,25.0000,-7.0000
1772241052.626378,1000,652,25,-7,25.0000,-7.0000
1772241052.648845,1000,652,25,-7,25.0000,-7.0000
1772241052.671430,1000,652,25,-7,25.0000,-7.0000
1772241052.693971,1000,652,25,-7,25.0000,-7.0000
1772241052.716391,1000,652,25,-7,25.0000,-7.0000
1772241052.738969,1000,652,25,-7,25.0000,-7.0000
1772241052.761308,1000,652,25,-7,25.0000,-7.0000
1772241052.783779,1000,652,25,-7,25.0000,-7.0000
1772241052.806301,1000,652,25,-7,25.0000,-7.0000
1772241052.828777,1000,652,25,-7,25.0000,-7.0000
1772241052.851285,1000,652,25,-7,25.0000,-7.0000
1772241052.873798,1000,652,25,-7,25.0000,-7.0000
1772241052.896314,1000,652,25,-7,25.0000,-7.0000
1772241052.918788,1000,652,25,-7,25.0000,-7.0000
1772241052.941321,1000,651,25,-7,25.0000,-7.0000
1772241052.963792,1000,652,25,-7,25.0000,-7.0000
1772241052.986316,1000,652,25,-7,25.0000,-7.0000
1772241053.008789,1000,652,25,-7,25.0000,-7.0000
1772241053.031182,1000,652,25,-7,25.0000,-7.0000
1772241053.055916,1000,652,25,-7,25.0000,-7.0000
1772241053.078286,997,651,23,-7,23.0000,-7.0000
1772241053.100658,910,652,22,-7,22.0000,-7.0000
1772241053.123207,871,653,22,-7,22.0000,-7.0000
1772241053.145601,827,652,21,-7,21.0000,-7.0000
1772241053.168102,805,652,21,-7,21.0000,-7.0000
1772241053.190466,805,652,23,-7,23.0000,-7.0000
1772241053.213041,805,652,25,-7,25.0000,-7.0000
1772241053.235441,805,652,26,-7,26.0000,-7.0000
1772241053.257923,805,652,28,-7,28.0000,-7.0000
1772241053.280377,805,652,29,-7,29.0000,-7.0000
1772241053.302832,805,652,30,-7,30.0000,-7.0000
1772241053.325301,805,652,31,-7,31.0000,-7.0000
1772241053.347769,805,652,32,-7,32.0000,-7.0000
1772241053.370134,805,652,32,-7,32.0000,-7.0000
1772241053.392460,805,652,32,-7,32.0000,-7.0000
1772241053.414830,805,653,32,-7,32.0000,-7.0000
1772241053.437506,805,652,32,-7,32.0000,-7.0000
1772241053.459878,805,652,32,-7,32.0000,-7.0000
1772241053.482332,805,652,32,-7,32.0000,-7.0000
1772241053.504805,805,652,32,-7,32.0000,-7.0000
1772241053.527220,805,652,32,-7,32.0000,-7.0000
1772241053.549505,805,652,32,-7,32.0000,-7.0000
1772241053.580478,805,652,32,-7,32.0000,-7.0000
1772241053.603013,805,652,32,-7,32.0000,-7.0000
1772241053.625464,805,652,32,-7,32.0000,-7.0000
1772241053.648011,805,652,32,-7,32.0000,-7.0000
1772241053.670497,805,652,32,-7,32.0000,-7.0000
1772241053.693076,805,652,32,-7,32.0000,-7.0000
1772241053.715432,805,652,32,-7,32.0000,-7.0000
1772241053.737956,805,652,34,-7,34.0000,-7.0000
1772241053.760379,805,652,35,-7,35.0000,-7.0000
1772241053.782781,803,652,36,-7,36.0000,-7.0000
1772241053.805309,801,651,37,-7,37.0000,-7.0000
1772241053.827778,799,652,38,-7,38.0000,-7.0000
1772241053.850276,797,652,38,-7,38.0000,-7.0000
1772241053.872597,797,652,38,-7,38.0000,-7.0000
1772241053.895121,795,652,38,-7,38.0000,-7.0000
1772241053.917672,793,652,38,-7,38.0000,-7.0000
1772241053.940175,790,652,38,-7,38.0000,-7.0000
1772241053.962445,789,652,39,-7,39.0000,-7.0000
1772241053.984785,787,652,39,-7,39.0000,-7.0000
1772241054.007287,787,652,39,-7,39.0000,-7.0000
1772241054.029656,784,652,39,-7,39.0000,-7.0000
1772241054.052155,782,652,39,-7,39.0000,-7.0000
1772241054.074582,781,652,39,-7,39.0000,-7.0000
1772241054.097198,779,652,39,-7,39.0000,-7.0000
1772241054.119637,777,652,39,-7,39.0000,-7.0000
1772241054.142169,774,652,39,-7,39.0000,-7.0000
1772241054.164386,774,652,39,-7,39.0000,-7.0000
1772241054.186907,772,652,39,-7,39.0000,-7.0000
1772241054.209385,771,652,39,-7,39.0000,-7.0000
1772241054.231857,767,652,39,-7,39.0000,-7.0000
1772241054.254296,766,652,39,-7,39.0000,-7.0000
1772241054.276651,765,652,39,-7,39.0000,-7.0000
1772241054.299232,764,652,40,-7,40.0000,-7.0000
1772241054.321575,762,652,39,-7,39.0000,-7.0000
1772241054.344078,759,652,39,-7,39.0000,-7.0000
1772241054.366365,758,652,39,-7,39.0000,-7.0000
1772241054.388808,757,652,39,-7,39.0000,-7.0000
1772241054.411264,755,652,39,-7,39.0000,-7.0000
1772241054.433713,754,652,39,-7,39.0000,-7.0000
1772241054.456138,752,652,39,-7,39.0000,-7.0000
1772241054.478616,751,652,40,-7,40.0000,-7.0000
1772241054.501097,748,652,40,-7,40.0000,-7.0000
1772241054.523429,747,652,40,-7,40.0000,-7.0000
1772241054.546050,745,652,42,-7,42.0000,-7.0000
1772241054.568380,745,652,44,-7,44.0000,-7.0000
1772241054.590771,745,652,46,-7,46.0000,-7.0000
1772241054.613302,743,652,48,-7,48.0000,-7.0000
1772241054.635664,742,652,56,-5,56.0000,-5.0000
1772241054.658026,740,652,61,-4,61.0000,-4.0000
1772241054.680310,740,652,67,-2,67.0000,-2.0000
1772241054.702790,739,652,73,0,73.0000,0.0000
1772241054.725317,739,652,80,2,80.0000,2.0000
1772241054.747897,739,652,87,4,87.0000,4.0000
1772241054.770421,737,651,97,7,97.0000,7.0000
1772241054.792861,737,651,107,10,107.0000,10.0000
1772241054.815432,737,652,126,15,126.0000,15.0000
1772241054.838010,736,652,139,20,139.0000,20.0000
1772241054.860374,733,652,153,24,153.0000,24.0000
1772241054.882762,732,652,165,28,165.0000,28.0000
1772241054.905262,732,652,177,31,177.0000,31.0000
1772241054.927481,732,652,187,34,187.0000,34.0000
1772241054.949984,732,652,200,38,200.0000,38.0000
1772241054.972516,729,652,214,44,214.0000,44.0000
1772241054.995018,729,652,246,54,246.0000,54.0000
