Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241077.349239,997,652,25,-7,25.0000,-7.0000
1772241077.371870,998,652,25,-7,25.0000,-7.0000
1772241077.396407,998,652,25,-7,25.0000,-7.0000
1772241077.418931,998,652,25,-7,25.0000,-7.0000
1772241077.441382,998,652,25,-7,25.0000,-7.0000
1772241077.463737,997,652,25,-7,25.0000,-7.0000
1772241077.486291,998,652,25,-7,25.0000,-7.0000
1772241077.508558,997,652,25,-7,25.0000,-7.0000
1772241077.531138,998,652,25,-7,25.0000,-7.0000
1772241077.553466,998,652,25,-7,25.0000,-7.0000
1772241077.575971,998,652,25,-7,25.0000,-7.0000
1772241077.598378,998,652,25,-7,25.0000,-7.0000
1772241077.620738,998,652,25,-7,25.0000,-7.0000
1772241077.643217,998,652,25,-7,25.0000,-7.0000
1772241077.665458,998,652,25,-7,25.0000,-7.0000
1772241077.688022,998,652,25,-7,25.0000,-7.0000
1772241077.710377,998,652,25,-7,25.0000,-7.0000
1772241077.732853,998,652,25,-7,25.0000,-7.0000
1772241077.755297,998,652,25,-7,25.0000,-7.0000
1772241077.777650,998,652,25,-7,25.0000,-7.0000
1772241077.800151,998,652,25,-7,25.0000,-7.0000
1772241077.822378,998,652,25,-7,25.0000,-7.0000
1772241077.844848,998,652,25,-7,25.0000,-7.0000
1772241077.867307,998,652,25,-7,25.0000,-7.0000
1772241077.889705,998,652,25,-7,25.0000,-7.0000
1772241077.914402,998,652,25,-7,25.0000,-7.0000
1772241077.937028,997,651,25,-7,25.0000,-7.0000
1772241077.959382,951,652,25,-8,25.0000,-8.0000
1772241077.981965,910,652,23,-8,23.0000,-8.0000
1772241078.004395,871,652,22,-8,22.0000,-8.0000
1772241078.026876,826,652,22,-8,22.0000,-8.0000
1772241078.049506,806,652,25,-8,25.0000,-8.0000
1772241078.072094,805,652,26,-8,26.0000,-8.0000
1772241078.094453,805,652,27,-8,27.0000,-8.0000
1772241078.116931,805,652,28,-8,28.0000,-8.0000
1772241078.139484,805,652,29,-8,29.0000,-8.0000
1772241078.162077,805,652,30,-8,30.0000,-8.0000
1772241078.184382,806,652,32,-8,32.0000,-8.0000
1772241078.206735,806,652,32,-8,32.0000,-8.0000
1772241078.229158,806,653,32,-8,32.0000,-8.0000
1772241078.251606,805,652,32,-8,32.0000,-8.0000
1772241078.274117,805,653,32,-8,32.0000,-8.0000
1772241078.296576,805,652,32,-8,32.0000,-8.0000
1772241078.319074,805,652,32,-8,32.0000,-8.0000
1772241078.341376,805,651,32,-8,32.0000,-8.0000
1772241078.363844,805,652,32,-8,32.0000,-8.0000
1772241078.386320,805,652,32,-8,32.0000,-8.0000
1772241078.408747,806,652,32,-8,32.0000,-8.0000
1772241078.439476,805,653,32,-8,32.0000,-8.0000
1772241078.462067,805,652,32,-8,32.0000,-8.0000
1772241078.484509,806,653,32,-8,32.0000,-8.0000
1772241078.507000,806,653,32,-8,32.0000,-8.0000
1772241078.529469,806,652,32,-8,32.0000,-8.0000
1772241078.551968,805,652,32,-8,32.0000,-8.0000
1772241078.574432,805,652,32,-8,32.0000,-8.0000
1772241078.597008,805,652,34,-8,34.0000,-8.0000
1772241078.619525,805,652,35,-8,35.0000,-8.0000
1772241078.641954,804,652,36,-8,36.0000,-8.0000
1772241078.664463,802,652,38,-8,38.0000,-8.0000
1772241078.687039,799,652,39,-8,39.0000,-8.0000
1772241078.709473,797,652,39,-8,39.0000,-8.0000
1772241078.732006,796,652,38,-8,38.0000,-8.0000
1772241078.754499,794,653,38,-8,38.0000,-8.0000
1772241078.776862,792,652,39,-8,39.0000,-8.0000
1772241078.799274,790,652,39,-8,39.0000,-8.0000
1772241078.821665,789,652,39,-8,39.0000,-8.0000
1772241078.844144,787,652,39,-8,39.0000,-8.0000
1772241078.866474,787,652,40,-8,40.0000,-8.0000
1772241078.889068,782,652,40,-8,40.0000,-8.0000
1772241078.911592,781,652,40,-8,40.0000,-8.0000
1772241078.934122,780,652,40,-8,40.0000,-8.0000
1772241078.956517,779,652,39,-8,39.0000,-8.0000
1772241078.979098,777,652,39,-8,39.0000,-8.0000
1772241079.001375,774,652,39,-8,39.0000,-8.0000
