Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241070.363317,998,652,25,-7,25.0000,-7.0000
1772241070.385901,998,652,25,-7,25.0000,-7.0000
1772241070.410652,998,652,25,-7,25.0000,-7.0000
1772241070.433169,998,652,25,-7,25.0000,-7.0000
1772241070.455439,998,653,25,-7,25.0000,-7.0000
1772241070.478027,998,653,25,-7,25.0000,-7.0000
1772241070.500626,998,652,25,-7,25.0000,-7.0000
1772241070.523016,998,652,25,-7,25.0000,-7.0000
1772241070.545380,998,652,25,-7,25.0000,-7.0000
1772241070.567936,998,652,25,-7,25.0000,-7.0000
1772241070.590333,998,652,25,-7,25.0000,-7.0000
1772241070.612815,998,652,25,-7,25.0000,-7.0000
1772241070.635209,998,652,25,-7,25.0000,-7.0000
1772241070.657591,998,652,25,-7,25.0000,-7.0000
1772241070.680165,998,652,25,-7,25.0000,-7.0000
1772241070.702611,998,652,25,-7,25.0000,-7.0000
1772241070.725008,998,652,25,-7,25.0000,-7.0000
1772241070.747377,998,652,25,-7,25.0000,-7.0000
1772241070.769824,998,652,25,-7,25.0000,-7.0000
1772241070.792251,998,652,25,-7,25.0000,-7.0000
1772241070.814626,998,652,25,-7,25.0000,-7.0000
1772241070.837216,998,653,25,-7,25.0000,-7.0000
1772241070.859537,998,652,25,-7,25.0000,-7.0000
1772241070.882142,998,652,25,-7,25.0000,-7.0000
1772241070.904511,998,652,25,-7,25.0000,-7.0000
1772241070.929326,998,652,25,-7,25.0000,-7.0000
1772241070.951886,951,652,25,-8,25.0000,-8.0000
1772241070.974308,910,652,23,-8,23.0000,-8.0000
1772241070.996667,871,651,23,-8,23.0000,-8.0000
1772241071.019250,826,652,22,-8,22.0000,-8.0000
1772241071.041607,805,652,22,-8,22.0000,-8.0000
1772241071.064110,805,652,25,-8,25.0000,-8.0000
1772241071.086584,805,652,26,-8,26.0000,-8.0000
1772241071.108989,805,652,28,-8,28.0000,-8.0000
1772241071.131381,805,652,29,-8,29.0000,-8.0000
1772241071.153853,805,652,30,-8,30.0000,-8.0000
1772241071.176266,805,652,31,-8,31.0000,-8.0000
1772241071.198632,805,652,32,-8,32.0000,-8.0000
1772241071.221127,805,652,34,-8,34.0000,-8.0000
1772241071.243547,805,652,34,-8,34.0000,-8.0000
1772241071.266011,805,652,34,-8,34.0000,-8.0000
1772241071.288391,805,652,34,-8,34.0000,-8.0000
1772241071.310854,805,652,34,-8,34.0000,-8.0000
1772241071.333297,805,652,34,-8,34.0000,-8.0000
1772241071.355656,805,652,34,-8,34.0000,-8.0000
