Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241116.742518,996,652,23,-7,23.0000,-7.0000
1772241116.765167,996,652,23,-7,23.0000,-7.0000
1772241116.789831,996,652,23,-7,23.0000,-7.0000
1772241116.812319,996,652,23,-7,23.0000,-7.0000
1772241116.834697,996,652,23,-7,23.0000,-7.0000
1772241116.857110,996,652,23,-7,23.0000,-7.0000
1772241116.879706,996,652,23,-7,23.0000,-7.0000
1772241116.902194,996,652,23,-7,23.0000,-7.0000
1772241116.924446,996,652,23,-7,23.0000,-7.0000
1772241116.947036,996,653,23,-7,23.0000,-7.0000
1772241116.969415,996,652,23,-7,23.0000,-7.0000
1772241116.991777,996,652,23,-7,23.0000,-7.0000
1772241117.014324,996,652,23,-7,23.0000,-7.0000
1772241117.036969,996,652,23,-7,23.0000,-7.0000
1772241117.059396,996,652,23,-7,23.0000,-7.0000
1772241117.082006,996,652,23,-7,23.0000,-7.0000
1772241117.104509,996,652,23,-7,23.0000,-7.0000
1772241117.126987,996,652,23,-7,23.0000,-7.0000
1772241117.149384,996,652,23,-7,23.0000,-7.0000
1772241117.171854,996,652,23,-7,23.0000,-7.0000
1772241117.194311,996,652,23,-7,23.0000,-7.0000
1772241117.216815,996,652,23,-7,23.0000,-7.0000
1772241117.239436,996,652,23,-7,23.0000,-7.0000
1772241117.261962,996,652,23,-7,23.0000,-7.0000
1772241117.284322,996,652,23,-7,23.0000,-7.0000
1772241117.308956,996,652,23,-7,23.0000,-7.0000
1772241117.331399,996,652,23,-7,23.0000,-7.0000
1772241117.354013,951,652,23,-7,23.0000,-7.0000
1772241117.376379,909,652,22,-7,22.0000,-7.0000
1772241117.398855,871,652,22,-7,22.0000,-7.0000
1772241117.421369,826,653,21,-7,21.0000,-7.0000
1772241117.443816,805,652,23,-7,23.0000,-7.0000
1772241117.466300,805,652,25,-7,25.0000,-7.0000
1772241117.488779,805,652,26,-7,26.0000,-7.0000
1772241117.511128,805,652,27,-7,27.0000,-7.0000
1772241117.533394,805,652,28,-7,28.0000,-7.0000
1772241117.555876,805,652,29,-7,29.0000,-7.0000
1772241117.578303,805,652,30,-7,30.0000,-7.0000
1772241117.600585,805,651,31,-7,31.0000,-7.0000
1772241117.622929,805,652,32,-7,32.0000,-7.0000
1772241117.645367,805,652,32,-7,32.0000,-7.0000
1772241117.667794,805,652,32,-7,32.0000,-7.0000
1772241117.690245,805,652,32,-7,32.0000,-7.0000
1772241117.712584,805,652,32,-7,32.0000,-7.0000
1772241117.735082,805,653,32,-7,32.0000,-7.0000
1772241117.757378,805,652,32,-7,32.0000,-7.0000
1772241117.779964,805,652,32,-7,32.0000,-7.0000
1772241117.802387,805,652,32,-7,32.0000,-7.0000
1772241117.833276,805,652,32,-7,32.0000,-7.0000
1772241117.855709,805,652,32,-7,32.0000,-7.0000
1772241117.878316,805,652,32,-7,32.0000,-7.0000
1772241117.900756,805,652,32,-7,32.0000,-7.0000
1772241117.923124,805,652,32,-7,32.0000,-7.0000
1772241117.945469,805,652,32,-7,32.0000,-7.0000
1772241117.967920,805,652,32,-7,32.0000,-7.0000
1772241117.990344,805,652,34,-7,34.0000,-7.0000
1772241118.012698,804,652,35,-7,35.0000,-7.0000
1772241118.035203,802,652,36,-7,36.0000,-7.0000
1772241118.057479,801,652,37,-7,37.0000,-7.0000
1772241118.080003,798,652,38,-7,38.0000,-7.0000
1772241118.102482,797,652,38,-7,38.0000,-7.0000
1772241118.124822,796,652,38,-7,38.0000,-7.0000
1772241118.147296,795,652,38,-7,38.0000,-7.0000
1772241118.169665,791,652,38,-7,38.0000,-7.0000
1772241118.192283,789,652,38,-7,38.0000,-7.0000
1772241118.214671,787,652,39,-7,39.0000,-7.0000
1772241118.237175,787,652,39,-7,39.0000,-7.0000
1772241118.259377,785,652,39,-7,39.0000,-7.0000
1772241118.281879,784,652,39,-7,39.0000,-7.0000
1772241118.304307,782,652,39,-7,39.0000,-7.0000
1772241118.326783,780,652,39,-7,39.0000,-7.0000
1772241118.349304,777,652,39,-7,39.0000,-7.0000
1772241118.371661,774,652,39,-7,39.0000,-7.0000
1772241118.394135,774,652,39,-7,39.0000,-7.0000
1772241118.416409,774,652,39,-7,39.0000,-7.0000
1772241118.438906,771,652,39,-7,39.0000,-7.0000
