Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772240972.681739,998,652,23,-7,23.0000,-7.0000
1772240972.704306,998,652,23,-7,23.0000,-7.0000
1772240972.728894,998,652,23,-7,23.0000,-7.0000
1772240972.751422,998,652,23,-7,23.0000,-7.0000
1772240972.773794,998,652,23,-7,23.0000,-7.0000
1772240972.796197,998,651,23,-7,23.0000,-7.0000
1772240972.818723,998,652,23,-7,23.0000,-7.0000
1772240972.841176,998,652,23,-7,23.0000,-7.0000
1772240972.863533,998,652,23,-7,23.0000,-7.0000
1772240972.885973,998,652,23,-7,23.0000,-7.0000
1772240972.908432,998,652,23,-7,23.0000,-7.0000
1772240972.930857,998,652,23,-7,23.0000,-7.0000
1772240972.953311,998,652,23,-7,23.0000,-7.0000
1772240972.975773,998,652,23,-7,23.0000,-7.0000
1772240972.998280,998,652,23,-7,23.0000,-7.0000
1772240973.020718,998,652,23,-7,23.0000,-7.0000
1772240973.043182,998,651,23,-7,23.0000,-7.0000
1772240973.065458,998,652,23,-7,23.0000,-7.0000
1772240973.087958,998,652,23,-7,23.0000,-7.0000
1772240973.110429,998,652,23,-7,23.0000,-7.0000
1772240973.132796,998,651,23,-7,23.0000,-7.0000
1772240973.155312,998,652,23,-7,23.0000,-7.0000
1772240973.177621,998,651,23,-7,23.0000,-7.0000
1772240973.200240,998,652,23,-7,23.0000,-7.0000
1772240973.222473,998,652,23,-7,23.0000,-7.0000
1772240973.247199,998,652,23,-7,23.0000,-7.0000
1772240973.269628,996,652,23,-7,23.0000,-7.0000
1772240973.292125,951,652,23,-7,23.0000,-7.0000
1772240973.314431,910,652,22,-7,22.0000,-7.0000
1772240973.336951,870,652,21,-7,21.0000,-7.0000
1772240973.359307,826,652,21,-7,21.0000,-7.0000
1772240973.381736,805,652,23,-7,23.0000,-7.0000
1772240973.404291,805,652,26,-7,26.0000,-7.0000
1772240973.426707,805,652,27,-7,27.0000,-7.0000
1772240973.449313,805,652,28,-7,28.0000,-7.0000
1772240973.471750,805,652,29,-7,29.0000,-7.0000
1772240973.494208,805,652,30,-7,30.0000,-7.0000
1772240973.516541,805,652,32,-7,32.0000,-7.0000
1772240973.539063,805,652,32,-7,32.0000,-7.0000
1772240973.561455,805,652,32,-7,32.0000,-7.0000
1772240973.583910,805,652,32,-7,32.0000,-7.0000
1772240973.606315,805,652,34,-7,34.0000,-7.0000
1772240973.628839,805,652,34,-7,34.0000,-7.0000
1772240973.651387,805,652,34,-7,34.0000,-7.0000
1772240973.673887,805,652,34,-7,34.0000,-7.0000
1772240973.696343,805,651,34,-7,34.0000,-7.0000
1772240973.718810,805,652,34,-7,34.0000,-7.0000
1772240973.741317,805,652,34,-7,34.0000,-7.0000
1772240973.772042,805,652,34,-7,34.0000,-7.0000
1772240973.794524,805,652,34,-7,34.0000,-7.0000
1772240973.817110,805,652,34,-7,34.0000,-7.0000
1772240973.839520,805,652,34,-7,34.0000,-7.0000
1772240973.861950,805,652,34,-7,34.0000,-7.0000
1772240973.884391,805,652,34,-7,34.0000,-7.0000
1772240973.906772,805,652,34,-7,34.0000,-7.0000
1772240973.929216,805,652,34,-7,34.0000,-7.0000
1772240973.951593,804,652,35,-7,35.0000,-7.0000
1772240973.974022,803,652,36,-7,36.0000,-7.0000
1772240973.996296,800,652,38,-7,38.0000,-7.0000
1772240974.018620,799,652,38,-7,38.0000,-7.0000
1772240974.041069,796,652,38,-7,38.0000,-7.0000
1772240974.063453,794,652,38,-7,38.0000,-7.0000
1772240974.085887,793,652,38,-7,38.0000,-7.0000
1772240974.108496,791,652,38,-7,38.0000,-7.0000
1772240974.131002,789,652,38,-7,38.0000,-7.0000
1772240974.153364,787,652,38,-7,38.0000,-7.0000
1772240974.175806,787,651,39,-7,39.0000,-7.0000
1772240974.198313,785,652,39,-7,39.0000,-7.0000
1772240974.220628,782,652,39,-7,39.0000,-7.0000
1772240974.243127,780,652,39,-7,39.0000,-7.0000
1772240974.265477,779,652,38,-7,38.0000,-7.0000
1772240974.287975,777,652,38,-7,38.0000,-7.0000
1772240974.310300,774,652,38,-7,38.0000,-7.0000
1772240974.332654,774,652,38,-7,38.0000,-7.0000
1772240974.355217,774,652,38,-7,38.0000,-7.0000
1772240974.377475,771,652,39,-7,39.0000,-7.0000
1772240974.400065,767,652,39,-7,39.0000,-7.0000
1772240974.422455,765,652,39,-7,39.0000,-7.0000
1772240974.445043,764,652,39,-7,39.0000,-7.0000
1772240974.467405,764,652,40,-7,40.0000,-7.0000
1772240974.489912,762,651,39,-7,39.0000,-7.0000
1772240974.512314,761,652,39,-7,39.0000,-7.0000
1772240974.534626,759,652,39,-7,39.0000,-7.0000
1772240974.557116,757,651,39,-7,39.0000,-7.0000
1772240974.579386,757,652,39,-7,39.0000,-7.0000
1772240974.601880,752,652,39,-7,39.0000,-7.0000
1772240974.624297,752,652,39,-7,39.0000,-7.0000
1772240974.646669,750,652,39,-7,39.0000,-7.0000
1772240974.669105,750,652,39,-7,39.0000,-7.0000
1772240974.691592,747,652,40,-7,40.0000,-7.0000
1772240974.714177,746,652,42,-7,42.0000,-7.0000
1772240974.736425,745,652,45,-7,45.0000,-7.0000
1772240974.758982,745,652,47,-7,47.0000,-7.0000
1772240974.781370,742,652,51,-7,51.0000,-7.0000
1772240974.803836,742,652,55,-7,55.0000,-7.0000
1772240974.826223,741,652,60,-5,60.0000,-5.0000
1772240974.848472,740,652,64,-4,64.0000,-4.0000
1772240974.870932,739,652,70,-2,70.0000,-2.0000
1772240974.893374,739,652,78,0,78.0000,0.0000
1772240974.915841,738,652,93,5,93.0000,5.0000
1772240974.938307,739,652,103,10,103.0000,10.0000
1772240974.960699,737,652,113,12,113.0000,12.0000
1772240974.983279,737,652,122,15,122.0000,15.0000
1772240975.005742,735,652,134,20,134.0000,20.0000
1772240975.028314,735,652,148,24,148.0000,24.0000
1772240975.050749,734,652,161,28,161.0000,28.0000
1772240975.073277,733,651,172,31,172.0000,31.0000
