Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241084.626712,997,652,26,-7,26.0000,-7.0000
1772241084.649273,997,652,26,-7,26.0000,-7.0000
1772241084.673817,997,652,26,-7,26.0000,-7.0000
1772241084.696324,997,652,26,-7,26.0000,-7.0000
1772241084.718685,997,652,26,-7,26.0000,-7.0000
1772241084.741219,997,652,26,-7,26.0000,-7.0000
1772241084.763586,997,652,26,-7,26.0000,-7.0000
1772241084.786093,997,652,26,-7,26.0000,-7.0000
1772241084.808398,997,652,26,-7,26.0000,-7.0000
1772241084.830893,997,652,26,-7,26.0000,-7.0000
1772241084.853304,997,652,26,-7,26.0000,-7.0000
1772241084.875751,997,652,26,-7,26.0000,-7.0000
1772241084.898343,997,652,26,-7,26.0000,-7.0000
1772241084.920816,997,652,26,-7,26.0000,-7.0000
1772241084.943331,997,652,26,-7,26.0000,-7.0000
1772241084.965796,997,652,26,-7,26.0000,-7.0000
1772241084.988259,997,653,26,-7,26.0000,-7.0000
1772241085.010621,997,652,26,-7,26.0000,-7.0000
1772241085.033135,997,652,26,-7,26.0000,-7.0000
1772241085.055514,997,653,26,-7,26.0000,-7.0000
1772241085.078023,997,652,26,-7,26.0000,-7.0000
1772241085.100458,997,652,26,-7,26.0000,-7.0000
1772241085.122848,997,652,26,-7,26.0000,-7.0000
1772241085.145313,997,652,26,-7,26.0000,-7.0000
1772241085.167722,997,652,26,-7,26.0000,-7.0000
1772241085.192392,997,652,26,-7,26.0000,-7.0000
1772241085.214990,996,652,26,-7,26.0000,-7.0000
1772241085.237386,951,652,25,-7,25.0000,-7.0000
1772241085.259825,910,652,23,-7,23.0000,-7.0000
1772241085.282300,870,652,22,-7,22.0000,-7.0000
1772241085.304768,805,652,22,-7,22.0000,-7.0000
1772241085.327310,805,652,25,-7,25.0000,-7.0000
1772241085.349816,805,652,26,-7,26.0000,-7.0000
1772241085.372302,805,652,27,-7,27.0000,-7.0000
1772241085.394623,805,652,28,-7,28.0000,-7.0000
1772241085.417197,805,652,29,-7,29.0000,-7.0000
1772241085.439472,805,652,30,-7,30.0000,-7.0000
1772241085.461999,805,652,32,-7,32.0000,-7.0000
1772241085.484300,805,652,32,-7,32.0000,-7.0000
1772241085.506617,805,652,32,-7,32.0000,-7.0000
1772241085.529073,805,652,32,-7,32.0000,-7.0000
1772241085.551600,805,652,32,-7,32.0000,-7.0000
1772241085.574016,805,652,32,-7,32.0000,-7.0000
1772241085.596382,805,652,34,-7,34.0000,-7.0000
1772241085.618741,805,652,34,-7,34.0000,-7.0000
1772241085.641242,805,652,34,-7,34.0000,-7.0000
1772241085.663466,805,652,34,-7,34.0000,-7.0000
1772241085.685927,805,652,34,-7,34.0000,-7.0000
1772241085.716980,805,652,34,-7,34.0000,-7.0000
1772241085.739501,805,652,34,-7,34.0000,-7.0000
1772241085.762106,805,652,34,-7,34.0000,-7.0000
1772241085.784378,805,653,34,-7,34.0000,-7.0000
1772241085.806764,805,652,34,-7,34.0000,-7.0000
1772241085.829305,805,652,34,-7,34.0000,-7.0000
1772241085.851691,805,652,34,-7,34.0000,-7.0000
1772241085.874188,805,652,35,-7,35.0000,-7.0000
1772241085.896690,804,653,36,-7,36.0000,-7.0000
1772241085.919227,803,652,37,-7,37.0000,-7.0000
1772241085.941506,800,652,38,-7,38.0000,-7.0000
1772241085.964005,797,652,38,-7,38.0000,-7.0000
