Timestamp_Epoch,Index_Angle,Thumb_Angle,Index_Force_g,Thumb_Force_g,Index_Force_N,Thumb_Force_N
1772241130.081357,996,652,23,-7,23.0000,-7.0000
1772241130.103893,997,652,23,-7,23.0000,-7.0000
1772241130.128515,996,652,23,-7,23.0000,-7.0000
1772241130.150955,997,652,23,-7,23.0000,-7.0000
1772241130.173407,996,652,23,-7,23.0000,-7.0000
1772241130.195854,996,652,23,-7,23.0000,-7.0000
1772241130.218318,997,652,23,-7,23.0000,-7.0000
1772241130.240737,996,652,23,-7,23.0000,-7.0000
1772241130.263312,997,652,23,-7,23.0000,-7.0000
1772241130.285715,997,652,23,-7,23.0000,-7.0000
1772241130.308153,996,652,23,-7,23.0000,-7.0000
1772241130.330384,996,652,23,-7,23.0000,-7.0000
1772241130.352889,997,652,23,-7,23.0000,-7.0000
1772241130.375294,997,652,23,-7,23.0000,-7.0000
1772241130.397699,997,652,23,-7,23.0000,-7.0000
1772241130.420217,997,652,23,-7,23.0000,-7.0000
1772241130.442510,997,652,23,-7,23.0000,-7.0000
1772241130.465065,996,652,23,-7,23.0000,-7.0000
1772241130.487550,996,652,23,-7,23.0000,-7.0000
1772241130.509992,997,652,23,-7,23.0000,-7.0000
1772241130.532378,996,652,23,-7,23.0000,-7.0000
1772241130.554821,997,652,23,-7,23.0000,-7.0000
1772241130.577167,997,652,23,-7,23.0000,-7.0000
1772241130.599561,997,652,23,-7,23.0000,-7.0000
1772241130.622177,997,652,23,-7,23.0000,-7.0000
1772241130.646979,997,652,23,-7,23.0000,-7.0000
1772241130.669443,996,652,23,-7,23.0000,-7.0000
1772241130.691873,951,652,23,-8,23.0000,-8.0000
1772241130.714324,910,652,22,-8,22.0000,-8.0000
1772241130.736948,871,652,22,-8,22.0000,-8.0000
1772241130.759344,826,652,21,-8,21.0000,-8.0000
1772241130.781738,805,652,23,-8,23.0000,-8.0000
1772241130.804307,804,653,26,-8,26.0000,-8.0000
1772241130.826596,804,653,27,-8,27.0000,-8.0000
1772241130.849215,804,652,28,-8,28.0000,-8.0000
1772241130.871720,804,652,29,-8,29.0000,-8.0000
1772241130.894213,804,652,30,-8,30.0000,-8.0000
1772241130.916508,804,652,31,-8,31.0000,-8.0000
1772241130.939090,804,652,32,-8,32.0000,-8.0000
1772241130.961410,804,652,32,-8,32.0000,-8.0000
1772241130.983790,804,652,32,-8,32.0000,-8.0000
1772241131.006224,804,652,32,-8,32.0000,-8.0000
1772241131.028586,804,652,32,-8,32.0000,-8.0000
1772241131.051087,804,652,32,-8,32.0000,-8.0000
1772241131.073445,804,652,32,-8,32.0000,-8.0000
1772241131.095949,804,652,32,-8,32.0000,-8.0000
1772241131.118318,804,652,32,-8,32.0000,-8.0000
1772241131.140582,804,653,32,-8,32.0000,-8.0000
1772241131.171556,804,652,32,-8,32.0000,-8.0000
1772241131.194154,804,652,34,-8,34.0000,-8.0000
1772241131.216535,804,652,34,-8,34.0000,-8.0000
1772241131.239076,804,652,34,-8,34.0000,-8.0000
1772241131.261551,804,652,34,-8,34.0000,-8.0000
1772241131.284145,804,652,34,-8,34.0000,-8.0000
1772241131.306427,804,652,34,-8,34.0000,-8.0000
1772241131.328988,804,652,34,-8,34.0000,-8.0000
1772241131.351508,803,652,35,-8,35.0000,-8.0000
1772241131.374084,802,652,36,-8,36.0000,-8.0000
1772241131.396442,800,653,37,-8,37.0000,-8.0000
1772241131.419030,797,652,38,-8,38.0000,-8.0000
1772241131.441376,795,652,38,-8,38.0000,-8.0000
1772241131.463846,794,652,38,-8,38.0000,-8.0000
1772241131.486361,792,652,39,-8,39.0000,-8.0000
1772241131.508675,790,652,39,-8,39.0000,-8.0000
1772241131.531271,789,652,39,-8,39.0000,-8.0000
1772241131.553711,787,652,39,-8,39.0000,-8.0000
1772241131.576209,787,651,39,-8,39.0000,-8.0000
1772241131.598458,784,652,40,-8,40.0000,-8.0000
1772241131.621048,781,652,40,-8,40.0000,-8.0000
1772241131.643376,779,652,39,-8,39.0000,-8.0000
1772241131.665845,779,652,39,-8,39.0000,-8.0000
1772241131.688343,776,652,39,-8,39.0000,-8.0000
1772241131.710589,774,652,39,-8,39.0000,-8.0000
1772241131.733066,774,652,39,-8,39.0000,-8.0000
1772241131.755574,772,652,39,-8,39.0000,-8.0000
1772241131.778053,771,652,40,-8,40.0000,-8.0000
1772241131.800318,771,652,40,-8,40.0000,-8.0000
1772241131.822678,764,652,40,-8,40.0000,-8.0000
1772241131.845257,764,652,40,-8,40.0000,-8.0000
1772241131.867624,764,652,40,-8,40.0000,-8.0000
1772241131.890096,762,653,39,-8,39.0000,-8.0000
1772241131.912488,759,652,39,-8,39.0000,-8.0000
1772241131.934966,758,652,39,-8,39.0000,-8.0000
1772241131.957378,758,652,40,-8,40.0000,-8.0000
1772241131.979856,757,653,40,-8,40.0000,-8.0000
1772241132.002308,752,652,40,-8,40.0000,-8.0000
1772241132.024756,751,652,40,-8,40.0000,-8.0000
1772241132.047300,750,652,40,-8,40.0000,-8.0000
1772241132.069753,748,652,40,-8,40.0000,-8.0000
1772241132.092233,747,653,40,-8,40.0000,-8.0000
1772241132.114465,746,652,42,-8,42.0000,-8.0000
1772241132.136960,745,652,45,-8,45.0000,-8.0000
1772241132.159332,745,652,47,-8,47.0000,-8.0000
1772241132.181805,742,652,50,-8,50.0000,-8.0000
1772241132.204349,740,652,53,-8,53.0000,-8.0000
1772241132.226747,740,652,56,-7,56.0000,-7.0000
1772241132.249269,739,652,61,-5,61.0000,-5.0000
1772241132.271689,739,652,65,-4,65.0000,-4.0000
1772241132.294189,737,652,72,-1,72.0000,-1.0000
1772241132.316608,737,652,88,4,88.0000,4.0000
1772241132.339148,737,652,97,7,97.0000,7.0000
1772241132.361695,736,652,107,10,107.0000,10.0000
1772241132.384238,736,652,115,12,115.0000,12.0000
1772241132.406542,735,652,126,15,126.0000,15.0000
1772241132.429052,732,652,140,20,140.0000,20.0000
1772241132.451484,732,651,152,24,152.0000,24.0000
1772241132.474005,732,652,162,27,162.0000,27.0000
1772241132.496386,732,652,185,34,185.0000,34.0000
1772241132.518778,730,652,200,40,200.0000,40.0000
1772241132.541178,729,652,217,45,217.0000,45.0000
1772241132.563593,729,652,231,51,231.0000,51.0000
1772241132.586186,729,652,244,55,244.0000,55.0000
1772241132.608465,729,652,254,60,254.0000,60.0000
1772241132.631052,729,652,264,62,264.0000,62.0000
1772241132.653297,723,653,280,70,280.0000,70.0000
1772241132.675763,722,652,298,77,298.0000,77.0000
1772241132.698299,722,652,326,87,326.0000,87.0000
1772241132.720661,722,652,336,91,336.0000,91.0000
1772241132.743258,722,652,345,95,345.0000,95.0000
1772241132.765613,720,652,359,101,359.0000,101.0000
1772241132.788210,718,652,381,110,381.0000,110.0000
1772241132.810477,718,652,401,117,401.0000,117.0000
1772241132.832948,718,652,417,122,417.0000,122.0000
1772241132.855394,718,652,430,128,430.0000,128.0000
1772241132.877870,717,653,467,144,467.0000,144.0000
1772241132.900373,715,652,487,152,487.0000,152.0000
1772241132.922854,715,652,504,160,504.0000,160.0000
1772241132.945314,715,652,519,165,519.0000,165.0000
1772241132.967766,715,652,530,171,530.0000,171.0000
1772241132.990162,715,652,537,175,537.0000,175.0000
1772241133.012658,715,652,543,178,543.0000,178.0000
1772241133.035051,715,652,547,181,547.0000,181.0000
1772241133.057374,715,652,555,185,555.0000,185.0000
1772241133.079835,715,652,559,187,559.0000,187.0000
1772241133.102307,715,652,561,188,561.0000,188.0000
1772241133.124579,715,652,563,190,563.0000,190.0000
1772241133.147162,715,652,565,191,565.0000,191.0000
1772241133.169479,715,652,567,192,567.0000,192.0000
1772241133.192039,715,652,568,192,568.0000,192.0000
1772241133.214438,715,652,569,192,569.0000,192.0000
1772241133.237037,715,652,571,192,571.0000,192.0000
1772241133.259454,715,652,572,192,572.0000,192.0000
1772241133.282034,715,652,572,192,572.0000,192.0000
