Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000188,0.000000,1772596909.581509,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
2,0.012546,0.012289,1772596909.593867,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
3,0.025033,0.024776,1772596909.606354,1,hybrid_01,hybrid,1000,open,999,4,4.0000,500,300
4,0.037436,0.037179,1772596909.618756,1,hybrid_01,hybrid,1000,open,999,4,4.0000,500,300
5,0.049725,0.049468,1772596909.631045,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
6,0.062114,0.061857,1772596909.643435,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
7,0.074563,0.074306,1772596909.655884,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
8,0.086720,0.086463,1772596909.668041,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
9,0.099137,0.098880,1772596909.680457,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
10,0.111619,0.111362,1772596909.692940,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
11,0.123858,0.123601,1772596909.705179,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
12,0.136353,0.136096,1772596909.717674,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
13,0.148557,0.148300,1772596909.729878,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
14,0.160874,0.160617,1772596909.742195,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
15,0.173420,0.173163,1772596909.754741,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
16,0.185688,0.185431,1772596909.767009,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
17,0.198141,0.197884,1772596909.779462,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
18,0.210588,0.210331,1772596909.791909,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
19,0.222934,0.222677,1772596909.804255,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
20,0.235527,0.235270,1772596909.816848,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
