Sample_Index,Experiment_Elapsed_s,Trial_Elapsed_s,Timestamp_Epoch,Trial_Index,Trial,Mode,Commanded_Speed,Stage,Middle_Angle,Middle_Force_g,Middle_Force_N,Force_Limit_g,Force_Trigger_g
1,0.000183,0.000000,1772596933.880858,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
2,0.012569,0.012333,1772596933.893244,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
3,0.025006,0.024770,1772596933.905681,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
4,0.037265,0.037029,1772596933.917940,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
5,0.049674,0.049438,1772596933.930349,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
6,0.074288,0.074053,1772596933.954964,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
7,0.086530,0.086294,1772596933.967205,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
8,0.098748,0.098512,1772596933.979423,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
9,0.110989,0.110753,1772596933.991664,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
10,0.123131,0.122895,1772596934.003806,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
11,0.135309,0.135073,1772596934.015984,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
12,0.147522,0.147286,1772596934.028197,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
13,0.159696,0.159460,1772596934.040372,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
14,0.171958,0.171722,1772596934.052633,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
15,0.184099,0.183863,1772596934.064775,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
16,0.196239,0.196003,1772596934.076915,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
17,0.208480,0.208244,1772596934.089156,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
18,0.220699,0.220464,1772596934.101375,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
19,0.232899,0.232664,1772596934.113575,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
20,0.245087,0.244851,1772596934.125762,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
21,0.257225,0.256989,1772596934.137901,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
22,0.269462,0.269226,1772596934.150137,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
23,0.281638,0.281402,1772596934.162313,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
24,0.293895,0.293659,1772596934.174570,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
25,0.306062,0.305826,1772596934.186737,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
26,0.318199,0.317963,1772596934.198874,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
27,0.330363,0.330127,1772596934.211038,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
28,0.342601,0.342365,1772596934.223277,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
29,0.354841,0.354605,1772596934.235517,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
30,0.367140,0.366904,1772596934.247815,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
31,0.379441,0.379205,1772596934.260116,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
32,0.391901,0.391665,1772596934.272576,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
33,0.404238,0.404002,1772596934.284913,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
34,0.416463,0.416228,1772596934.297139,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
35,0.428808,0.428572,1772596934.309483,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
36,0.441217,0.440981,1772596934.321892,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
37,0.453502,0.453266,1772596934.334177,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
38,0.465921,0.465686,1772596934.346597,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
39,0.478215,0.477979,1772596934.358890,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
40,0.490424,0.490188,1772596934.371099,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
41,0.502774,0.502538,1772596934.383449,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
42,0.515069,0.514833,1772596934.395744,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
43,0.527322,0.527087,1772596934.407998,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
44,0.539559,0.539324,1772596934.420235,1,hybrid_01,hybrid,1000,open,1000,4,4.0000,500,300
